YEAR,MONTH_NUM,MONTH_MON,APT_ICAO,APT_NAME,STATE_NAME,NBR_FLIGHTS_DESCENT,TOT_DIST_LEVEL_NM_DESCENT,TOT_DIST_LVL_NM_DESC_BLW_70,TOT_TIME_LEVEL_SECONDS_DESCENT,TOT_TIME_LEVEL_SEC_DESC_BLW_70,MEDIAN_CDO_ALT,NBR_CDO_FLIGHTS,NBR_CDO_FLIGHTS_BELOW_7000,TOT_DELTA_CO2_KG_DESCENT,TOT_DELTA_CO2_KG_DESC_BLW_70,NBR_FLIGHTS_CLIMB,TOT_DIST_LEVEL_NM_CLIMB,TOT_DIST_LVL_NM_CLIMB_BLW_100,TOT_TIME_LEVEL_SECONDS_CLIMB,TOT_TIME_LVL_SEC_CLIMB_BLW_100,MEDIAN_CCO_ALT,NBR_CCO_FLIGHTS,NBR_CCO_FLIGHTS_BELOW_10000,TOT_DELTA_CO2_KG_CLIMB,TOT_DELTA_CO2_KG_CLIMB_BLW_100,AIRPORT_NAME
2015,1,JAN,EDAY,Strausberg,Germany,5,67.93171126811325,67.93171126811325,1660,1660,4025.4098360655735,2,2,4.259649999999989,4.259649999999989,6,169.671814124536,169.671814124536,4322,4322,12624.0613432047,3,3,29.1879,29.1879,Strausberg (EDAY)
2015,1,JAN,EDAZ,Schoenhagen,Germany,28,247.90659760946403,105.346431984206,6100,2840,8000,20,21,13.761299999999999,13.761299999999999,28,71.8373083206847,32.65491958265387,1620,720,10000,24,26,6.1562,0,Schoenhagen (EDAZ)
2015,1,JAN,EDBC,Cochstet/Schneidl.,Germany,21,642.213674272307,627.6496813643681,19380,19180,3589.589358010409,7,7,586.765535,575.993335,11,95.65201996954998,95.65201996954998,3220,3220,18000,10,10,0,0,Cochstet/Schneidl. (EDBC)
2015,1,JAN,EDBH,Barth,Germany,24,993.8665057662001,993.8665057662001,39660,39660,2840.353089533416,4,4,197.780805,197.780805,6,159.61784097490903,159.61784097490903,4786,4786,4563.387978142076,2,2,33.11436,33.11436,Barth (EDBH)
2015,1,JAN,EDBJ,Jena-Schoengleina,Germany,2,3.7298295185204897,3.7298295185204897,180,180,16844.5205068156,1,1,10.61425,10.61425,1,0,0,0,0,33000,1,1,0,0,Jena-Schoengleina (EDBJ)
2015,1,JAN,EDBK,Kyritz,Germany,12,161.554508693525,161.554508693525,5180,5180,3831.1292193300164,4,4,0,0,32,945.5635079266211,945.5635079266211,40905,40905,4049.058372602375,7,7,130.29203,130.29203,Kyritz (EDBK)
2015,1,JAN,EDBM,Magdeburg,Germany,17,64.33157478549263,5.60315830471267,1260,200,17000,14,16,127.54741000000001,34.35751,7,0,0,0,0,20000,7,7,0,0,Magdeburg (EDBM)
2015,1,JAN,EDCD,Cottbus-Drewitz,Germany,7,356.072478463389,223.818592310867,10660,7740,2605.1912568306,0,1,0,0,3,0,0,0,0,5000,3,3,0,0,Cottbus-Drewitz (EDCD)
2015,1,JAN,EDCM,Kamenz,Germany,2,0,0,0,0,12000,2,2,0,0,1,0,0,0,0,22000,1,1,0,0,Kamenz (EDCM)
2015,1,JAN,EDDB,Berlin Brandenburg,Germany,2177,9540.09591482871,3174.394030851953,145080,82700,35000,1477,1812,57675.559584,42844.852865,2050,5078.93548644472,43.25949543099704,46364,700,36961.556261343,1731,2041,11638.988829,326.288968,Berlin Brandenburg (EDDB)
2015,1,JAN,EDDC,Dresden,Germany,806,3365.8747991723085,839.8162399150531,44720,18040,23000,573,656,13154.628574,6839.581046,730,886.4258179762431,154.649407071663,12620,3720,27000,690,724,2573.165495,366.103535,Dresden (EDDC)
2015,1,JAN,EDDE,Erfurt,Germany,133,1753.3710767028522,1086.35439395083,33820,27160,18402.7624309393,62,76,7474.506671300001,5367.6603763,86,148.946792029045,34.482182337604364,2540,520,31000,77,83,500.15797000000003,19.45759999999999,Erfurt (EDDE)
2015,1,JAN,EDDF,Frankfurt,Germany,17170,319696.193335419,68515.1007615871,4144840,1431380,10977.9005524862,4191,11077,3915886.672687,1862949.061488,16184,40841.52135527081,1571.162123231725,345169,22860,33000,13413,15971,108940.23717199989,13650.657449999999,Frankfurt (EDDF)
2015,1,JAN,EDDG,Muenster-Osnabrueck,Germany,469,3926.447427752864,2807.035668111258,100455,86575,22000,270,298,7281.497685,4202.33752,332,782.2801791025851,309.055789290632,15264,8684,24000,305,324,717.491495,29.08231499999999,Muenster-Osnabrueck (EDDG)
2015,1,JAN,EDDH,Hamburg,Germany,5300,20317.3697249683,10834.695971012201,351400,244700,32000,3791,4151,237687.239833,175872.119634,5067,7408.733582830119,163.24386963830102,68511,3760,34000,4571,5053,13152.494969,222.48075500000002,Hamburg (EDDH)
2015,1,JAN,EDDK,Cologne/Bonn,Germany,4078,40892.12924607711,6515.590781101635,518300,148780,24000,2172,3228,326779.022882,103005.266766,3963,7960.027342503726,68.5143372606756,71995,1260,32017.1428571428,3445,3954,14925.073006,127.87689999999999,Cologne/Bonn (EDDK)
2015,1,JAN,EDDL,Dusseldorf,Germany,7265,56839.7272199897,6258.9698521593145,633760,133900,30000,4297,6208,301128.7861619999,100862.649599,6765,14063.1363070072,73.04435743283112,117325,1080,33000,5914,6746,19079.52435,414.054868,Dusseldorf (EDDL)
2015,1,JAN,EDDM,Munich,Germany,13671,178167.227437277,43122.2806850248,2232729,908649,13000,4363,8254,1466414.559656,830563.858508,13091,39027.8953625489,163.604010908865,332505,2020,34000,10689,13055,86183.823078,883.00278,Munich (EDDM)
2015,1,JAN,EDDN,Nurenberg,Germany,1562,12857.0896300479,2670.382052945108,170020,66820,22000,921,1327,53267.7704705,21355.020073,1289,2910.058908422595,150.22463720199502,38623,5960,30000,1104,1285,7116.073019999999,78.37330999999999,Nurenberg (EDDN)
2015,1,JAN,EDDP,Leipzig/Halle,Germany,2232,10566.249491729899,2490.2566402133293,151780,57600,28062.0604227701,1626,1947,151749.2215389999,77268.88307400001,1899,2901.067927777018,172.704508244907,29448,3880,32000,1736,1889,5927.470614999999,592.609645,Leipzig/Halle (EDDP)
2015,1,JAN,EDDR,Saarbrucken/Ensheim,Germany,233,5047.728026569066,655.806758596167,69800,16340,17986.127132535898,88,163,14160.489488,2880.979123,193,866.441453778719,250.555915385062,11080,4440,25000,165,185,629.62269,150.77065,Saarbrucken/Ensheim (EDDR)
2015,1,JAN,EDDS,Stuttgart,Germany,3655,51135.8611248436,3044.705777956393,535340,68320,23733.8085902691,1804,3158,227709.715792,29236.947703,3215,9333.751290871243,472.116419407598,92783,12049,32959.302325581404,2657,3204,16781.592387,93.78093300000006,Stuttgart (EDDS)
2015,1,JAN,EDDT,Berlin-Tegel,Germany,6153,24147.8549686857,11012.7743816862,365300,234960,30000,4326,4992,227931.0945885,181143.8736494999,5606,7077.238185738407,4.426714828330979,62011,60,33000,5112,5605,14898.465923,47.869,Berlin-Tegel (EDDT)
2015,1,JAN,EDDV,Hanover,Germany,2049,9387.296784592008,3619.497375276222,151060,87040,28170.807061790696,1423,1717,55720.977880000006,30866.243763,1688,3324.750512214039,37.99524405922306,30099,700,33000,1455,1683,5355.059496,62.360229999999994,Hanover (EDDV)
2015,1,JAN,EDDW,Bremen,Germany,1123,8333.586415313073,4073.9775065413114,142940,95540,25026.315789473698,636,794,51554.242623,30483.115192,994,4190.004530605891,1129.836046866677,56918,26280,33014.7898706897,807,960,8460.553052,3871.064891,Bremen (EDDW)
2015,1,JAN,EDFE,Egelsbach,Germany,37,371.378513937423,336.608039479125,9100,8420,5000,15,15,189.91518,182.69228,47,233.275811146423,156.568528700366,5714,4594,10000,32,36,42.36093199999999,3.9228,Egelsbach (EDFE)
2015,1,JAN,EDFH,Hahn,Germany,704,11404.9263734984,1464.2006859533851,142660,31620,23000,269,557,156919.4623619999,55595.880670000006,677,3201.121307581518,10.41094539954906,27968,140,35000,503,675,9474.43626,86.68869999999998,Hahn (EDFH)
2015,1,JAN,EDFM,Mannheim-Neuostheim,Germany,199,4398.023023458521,1078.945432414074,74114,23954,9154.075842190596,46,116,3096.0984549999994,967.4821420000001,155,2119.8868429586682,1780.87695938972,36420,31660,24000,116,126,429.23748600000005,364.444386,Mannheim-Neuostheim (EDFM)
2015,1,JAN,EDFQ,Allendorf/Eder,Germany,18,499.86273767421903,30.824175684448,4980,540,24000,5,15,1112.967775,166.3556,14,54.19432988370841,0,500,0,36750.4827586207,9,14,125.10742,0,Allendorf/Eder (EDFQ)
2015,1,JAN,EDFZ,Mainz/Finthen,Germany,14,204.27439085184002,204.27439085184002,4900,4900,8150,7,7,22.767682999999998,22.767682999999998,14,61.43186998078825,0,1060,0,18935.8524072612,11,14,6.0139,0,Mainz/Finthen (EDFZ)
2015,1,JAN,EDGE,Eisenach-Kindel,Germany,2,0,0,0,0,15000,2,2,0,0,2,0,0,0,0,16500,2,2,0,0,Eisenach-Kindel (EDGE)
2015,1,JAN,EDGS,Siegerland,Germany,29,431.23642552526405,175.482238381763,9840,4700,6168.80413703943,14,18,818.8987600000002,267.37968300000006,16,12.73800996298606,0,180,0,21000,15,16,10.87044899999999,0,Siegerland (EDGS)
2015,1,JAN,EDHE,Uetersen,Germany,4,13.303889751150999,13.303889751150999,340,340,3192.3497267759562,2,2,0,0,3,48.938380011566274,0,920,0,5000,2,3,0,0,Uetersen (EDHE)
2015,1,JAN,EDHF,ITZEHOE/HUNGRIGER WOLF,Germany,1,0,0,0,0,5000,1,1,0,0,1,0,0,0,0,7000,1,1,0,0,ITZEHOE/HUNGRIGER WOLF (EDHF)
2015,1,JAN,EDHI,Hamburg Finkenwerder,Germany,116,1141.7912226790102,808.117814835189,21900,18160,3409.194032527725,35,45,29304.24965,24865.6195,156,3723.222572986919,2.3561751423522503,31682,40,30956.5476190476,111,155,14464.9696,55.7025,Hamburg Finkenwerder (EDHI)
2015,1,JAN,EDHK,Kiel-Holtenau(Civ),Germany,14,104.52729446810301,93.60948657405287,4900,4740,2770.218579234972,5,5,104.991805,75.94250499999998,8,85.28407675617181,85.28407675617181,2712,2712,20500,6,6,0,0,Kiel-Holtenau(Civ) (EDHK)
2015,1,JAN,EDHL,Lubeck-Blankensee,Germany,114,2817.291191028999,2435.498074839538,94329,87109,3479.616107576633,37,41,3871.727190999999,2850.771908,62,122.236347622261,113.924417368611,3719,3659,24484.3820933165,57,58,58.34110499999996,35.949474999999985,Lubeck-Blankensee (EDHL)
2015,1,JAN,EDJA,Memmingen,Germany,272,5400.687961566437,1848.9396137667272,94660,50800,12421.6436464089,66,167,21075.9097095,6170.156907999999,232,825.955449569529,113.87271611874401,8740,2460,35000,175,222,1955.050037,738.96405,Memmingen (EDJA)
2015,1,JAN,EDKA,Aachen Merzbrueck,Germany,1,0.8999280057595342,0.8999280057595342,20,20,4409.999999999999,0,0,0.05565,0.05565,1,0,0,0,0,25000,1,1,0,0,Aachen Merzbrueck (EDKA)
2015,1,JAN,EDLA,Arnsberg,Germany,17,87.1462790435079,0,1140,0,24000,9,17,133.61800000000002,0,18,95.85995073382277,0,900,0,25000,14,18,70.55762999999996,0,Arnsberg (EDLA)
2015,1,JAN,EDLD,Dinslaken,Germany,8,5.908927285817139,5.908927285817139,200,200,18000,7,7,0,0,12,173.630418958749,173.630418958749,3222,3222,20000,11,11,0,0,Dinslaken (EDLD)
2015,1,JAN,EDLE,Essen-Muelheim,Germany,40,311.058308433387,241.386323104259,9280,7700,5000,24,25,123.08717,37.18649499999999,44,450.803813723639,450.803813723639,15030,15030,6000,30,30,66.08555999999999,66.08555999999999,Essen-Muelheim (EDLE)
2015,1,JAN,EDLI,Bielefeld,Germany,21,155.537386731345,6.82679317257822,1880,120,22000,13,19,211.67458500000004,12.64664,18,26.88522685680806,0,380,0,26487.7192982456,15,18,15.472369999999989,0,Bielefeld (EDLI)
2015,1,JAN,EDLM,Marl-Loemuhle,Germany,4,88.05892662944316,33.048962785666696,2840,1040,5323.756906077348,1,2,29.32814999999999,11.65354999999999,6,20.95707250674403,20.95707250674403,560,560,6500,4,4,2.6691,2.6691,Marl-Loemuhle (EDLM)
2015,1,JAN,EDLN,Moenchengladbach,Germany,156,2166.871538891053,1209.5874734591582,50340,36260,3725.5524861878453,54,71,1355.336114,413.360268,132,825.0404801266961,531.5169013680681,22716,17596,13000,102,113,170.7932,56.269429999999986,Moenchengladbach (EDLN)
2015,1,JAN,EDLO,Oerlinghausen,Germany,1,57.63436526694424,57.63436526694424,1260,1260,2534.53038674033,0,0,0,0,,,,,,,,,,,Oerlinghausen (EDLO)
2015,1,JAN,EDLP,Paderborn Lippstadt,Germany,324,2710.2152970098773,1646.427548493896,62080,46360,24000,179,203,7864.957854999999,6489.400362,246,662.3839910042681,126.33882828708501,9580,3360,31000,211,238,986.453347,238.39228599999998,Paderborn Lippstadt (EDLP)
2015,1,JAN,EDLS,Stadtlohn,Germany,9,78.03772075918468,53.90985635726274,1660,1220,32000,5,7,10.2774,-2.2343999999999897,7,76.02936317082371,0,700,0,23035.7142857143,5,7,39.08195000000002,0,Stadtlohn (EDLS)
2015,1,JAN,EDLV,NIEDERRHEIN,Germany,394,4702.341259783848,382.47086055102,51320,11960,35807.872023809505,217,360,18070.589089,1229.092678999999,384,1385.230106291147,127.334088399321,13340,2940,37000,304,380,2018.908848,54.572635,NIEDERRHEIN (EDLV)
2015,1,JAN,EDLW,Dortmund-Wickede,Germany,602,5760.152095570498,1863.7646815777032,106720,61160,24000,290,480,28271.2672955,7394.653482499999,533,1573.118442218695,306.54445866511,20209,8060,35000,441,508,3011.07,936.5567250000001,Dortmund-Wickede (EDLW)
2015,1,JAN,EDMA,Augsburg-Muehlhausen,Germany,154,2753.506707252251,1598.551464203509,62960,48060,4069.3401493814185,25,47,3649.030287999999,2512.7427809999995,114,685.0356631394351,319.326744384368,21138,9858,27558.333333333303,89,101,1999.4929179999992,229.82343500000002,Augsburg-Muehlhausen (EDMA)
2015,1,JAN,EDME,Eggenfelden,Germany,19,509.15573908945504,507.73945894924304,16560,16520,3424.6753246753233,0,0,83.82492300000001,83.15712300000001,11,88.29122325344188,88.29122325344188,2680,2680,8000,5,5,-1.33455,-1.33455,Eggenfelden (EDME)
2015,1,JAN,EDML,Landshut,Germany,9,158.77694676088,147.475259674271,4260,4040,4000,3,3,13.08199999999999,12.905599999999989,7,22.67832121664818,8.395765838732888,520,180,9967.1875,3,5,0.9260999999999999,0.9260999999999999,Landshut (EDML)
2015,1,JAN,EDMO,Oberpfaffenhofen,Germany,86,1170.887696786466,472.2772538679861,18200,9540,5545.993589743589,24,41,3288.7720863,1906.6004573,53,57.73753328592907,0,620,0,24000,46,53,92.47794999999998,0,Oberpfaffenhofen (EDMO)
2015,1,JAN,EDMS,Straubing-Wallmuehle,Germany,24,653.3887918824531,352.177127048925,15480,9560,4898.363658199723,3,6,673.183061,524.0597260000001,14,23.47312215022797,0,300,0,22500,12,14,6.33408,0,Straubing-Wallmuehle (EDMS)
2015,1,JAN,EDMV,Vilshofen,Germany,14,11.10474579136044,11.10474579136044,120,120,20000,13,13,3.5098949999999998,3.5098949999999998,14,0,0,0,0,21000,14,14,0,0,Vilshofen (EDMV)
2015,1,JAN,EDNL,Leutkirch-Unterzeil,Germany,2,0,0,0,0,8000,2,2,0,0,3,0,0,0,0,7000,3,3,0,0,Leutkirch-Unterzeil (EDNL)
2015,1,JAN,EDNY,Friedrichshafen,Germany,531,7583.405326695775,3870.4691668018163,136640,95560,4875,116,180,21224.148344999998,10630.132915,502,2063.6737358006344,122.641329103356,22954,2654,22000,394,489,2953.404485,102.633953,Friedrichshafen (EDNY)
2015,1,JAN,EDOP,Parchim-Mecklenburg,Germany,64,2566.07740849566,2466.39166443992,101880,99000,2952.760763826337,11,11,1866.360289,1144.28378,9,158.62821494031502,124.525369397467,5735,4675,5000,5,6,262.53818,0,Parchim-Mecklenburg (EDOP)
2015,1,JAN,EDOV,Stendal-Borstel,Germany,1,0,0,0,0,7000,1,1,0,0,1,0,0,0,0,7000,1,1,0,0,Stendal-Borstel (EDOV)
2015,1,JAN,EDQD,Bayreuth,Germany,1,0,0,0,0,28000,1,1,0,0,1,0,0,0,0,29000,1,1,0,0,Bayreuth (EDQD)
2015,1,JAN,EDQM,Hof,Germany,49,554.6321777199511,369.588318963954,13420,11040,6170.76923076923,18,23,911.8363690000001,854.067437,40,95.22312046583737,0,1020,0,22000,35,40,63.031283999999985,0,Hof (EDQM)
2015,1,JAN,EDQT,Hassfurt,Germany,23,383.0415927544151,193.926380206103,7500,4140,5055.651423641069,5,7,181.902873,156.853838,20,111.646290779173,30.087101228622988,2680,900,32000,16,19,33.48969999999999,14.913999999999989,Hassfurt (EDQT)
2015,1,JAN,EDRK,Koblenz Winningen,Germany,9,90.21027339402099,10.023015777583009,1360,180,20000,4,8,72.689732,1.17025,8,4.4567863142377195,0,40,0,22500,7,8,1.0898999999999999,0,Koblenz Winningen (EDRK)
2015,1,JAN,EDRY,Speyer,Germany,48,531.152570831459,36.457773388745814,7000,800,18034.116022099497,23,41,784.961011,105.30130000000001,39,144.210098761562,24.8900204226957,1720,380,29000,32,38,190.619326,2.1049699999999802,Speyer (EDRY)
2015,1,JAN,EDRZ,Pirmasens-Zweibr.,Germany,2,30.865967447169957,0,2720,0,10891.1290322581,1,2,0,0,1,0,0,0,0,15000,1,1,0,0,Pirmasens-Zweibr. (EDRZ)
2015,1,JAN,EDSB,Karlsruhe/Baden-Bade,Germany,480,7374.663773287022,2907.158144782625,124760,74660,15962.3875866136,169,272,22385.497674500002,7826.8937075,417,1990.913839516224,263.05966492626,23503,5563,27000,313,404,3105.11002,282.07665700000007,Karlsruhe/Baden-Bade (EDSB)
2015,1,JAN,EDTD,Donaueschingen,Germany,30,246.66520438081199,197.474208625989,4660,3900,7428.125,13,16,197.762615,192.939635,25,114.365386420481,44.386984692619166,1880,800,17962.5,17,21,35.75671999999999,13.24932499999999,Donaueschingen (EDTD)
2015,1,JAN,EDTF,Freiburg Im Breisgau,Germany,2,5.3002211435988595,5.3002211435988595,180,180,5643.682795698925,1,1,3.1164,3.1164,5,10.97912167026637,10.97912167026637,160,160,7000,4,4,-1.0277699999999999,-1.0277699999999999,Freiburg Im Breisgau (EDTF)
2015,1,JAN,EDTG,BREMGARTEN,Germany,10,292.27396434662404,40.3879093725238,5740,820,7684.626009349765,2,6,209.45635,-2.9527699999999997,12,7.79346519273532,0,120,0,16500,10,12,-1.377036,0,BREMGARTEN (EDTG)
2015,1,JAN,EDTL,Lahr,Germany,55,878.5694268738162,462.357960073633,18920,12300,6000,14,19,779.8550230000001,403.06788900000004,38,107.023108543157,15.23014619384821,920,180,17500,32,36,155.239404,-8.24126300000001,Lahr (EDTL)
2015,1,JAN,EDTM,Mengen,Germany,19,170.782176378156,96.0624604938025,2600,1840,6361.26050420168,5,7,261.24100999999996,189.43851,16,37.22102231821453,0,460,0,25000,15,16,59.361899999999984,0,Mengen (EDTM)
2015,1,JAN,EDTY,Schwaeb.Hall-Hessent,Germany,158,2234.151128225792,1212.666473555631,45500,35000,16000,62,92,2791.9780029999993,1795.853286999999,114,367.61536730807404,0,3760,0,24000,90,114,227.05297900000002,0,Schwaeb.Hall-Hessent (EDTY)
2015,1,JAN,EDUS,FINSTERWALDE/SCHACKSDORF,Germany,2,10.85831332940974,10.85831332940974,200,200,13548.2958218252,1,1,-3.7012799999999997,-3.7012799999999997,1,0,0,0,0,29000,1,1,0,0,FINSTERWALDE/SCHACKSDORF (EDUS)
2015,1,JAN,EDVE,Braunschweig,Germany,389,1685.520461127812,505.56463347668006,26600,12740,24000,286,340,3538.42004,2128.027133999999,316,448.60630115461106,107.581014520122,6621,3161,23000,283,312,340.413019,38.46228,Braunschweig (EDVE)
2015,1,JAN,EDVI,Hoxter-Holzminden,Germany,1,0,0,0,0,5000,1,1,0,0,,,,,,,,,,,Hoxter-Holzminden (EDVI)
2015,1,JAN,EDVK,Kassel-Calden,Germany,98,922.316806578995,433.145512751691,21300,12380,11356.4077105082,54,67,1843.1918925,247.1928555,57,140.58648218030498,8.35605282724922,1720,540,23000,50,56,149.08675,45.266,Kassel-Calden (EDVK)
2015,1,JAN,EDVM,Hildesheim,Germany,1,0,0,0,0,6000,1,1,0,0,1,0,0,0,0,5000,1,1,0,0,Hildesheim (EDVM)
2015,1,JAN,EDVY,Porta-Westfalica,Germany,2,20.64843603720493,20.64843603720493,640,640,10338.9835164835,1,1,120.16,120.16,5,10.67406527322674,10.67406527322674,180,180,15000,4,4,13.26366699999999,13.26366699999999,Porta-Westfalica (EDVY)
2015,1,JAN,EDWB,Bremerhaven Lune,Germany,11,302.640086294786,245.86178138194,5903,5283,19959.289617486396,6,7,280.123015,130.566215,8,127.893987540626,63.90176229605467,1720,1060,19016.4835164835,5,7,74.06755000000004,-23.126999999999978,Bremerhaven Lune (EDWB)
2015,1,JAN,EDWC,Damme,Germany,5,28.80319984411482,28.80319984411482,720,720,24000,3,3,0,0,4,12.89654164817852,0,180,0,24002.6515151515,3,4,-0.080325000000002,0,Damme (EDWC)
2015,1,JAN,EDWE,Emden,Germany,21,200.754538847675,200.754538847675,4920,4920,3000,9,9,-38.787061,-38.787061,9,23.087603541167237,23.087603541167237,696,696,9000,8,8,0,0,Emden (EDWE)
2015,1,JAN,EDWF,Leer-Nuttermoor,Germany,4,125.90223988443601,0,1900,0,21978.518518518504,2,4,-11.0961,0,4,0,0,0,0,23500,4,4,0,0,Leer-Nuttermoor (EDWF)
2015,1,JAN,EDWG,Wangerooge,Germany,1,7.9673053285983695,7.9673053285983695,180,180,2718.901999639704,0,0,2.000175,2.000175,2,0,0,0,0,18000,2,2,0,0,Wangerooge (EDWG)
2015,1,JAN,EDWI,Wilhelmshaven,Germany,22,287.330046656845,147.545586176376,5800,4280,18000,12,15,416.435629,153.196189,21,107.415637425057,90.33913469281644,2215,1980,22000,17,19,14.12740999999999,3.81271,Wilhelmshaven (EDWI)
2015,1,JAN,EDWO,Osnabruck-Atterheide,Germany,13,88.52033018828953,8.591577867140789,1420,160,20000,10,12,19.511654999999998,20.43609999999999,10,11.86718249353239,0,160,0,22000,9,10,-3.57,0,Osnabruck-Atterheide (EDWO)
