YEAR,MONTH_NUM,MONTH_MON,APT_ICAO,APT_NAME,STATE_NAME,NBR_FLIGHTS_DESCENT,TOT_DIST_LEVEL_NM_DESCENT,TOT_DIST_LVL_NM_DESC_BLW_70,TOT_TIME_LEVEL_SECONDS_DESCENT,TOT_TIME_LEVEL_SEC_DESC_BLW_70,MEDIAN_CDO_ALT,NBR_CDO_FLIGHTS,NBR_CDO_FLIGHTS_BELOW_7000,TOT_DELTA_CO2_KG_DESCENT,TOT_DELTA_CO2_KG_DESC_BLW_70,NBR_FLIGHTS_CLIMB,TOT_DIST_LEVEL_NM_CLIMB,TOT_DIST_LVL_NM_CLIMB_BLW_100,TOT_TIME_LEVEL_SECONDS_CLIMB,TOT_TIME_LVL_SEC_CLIMB_BLW_100,MEDIAN_CCO_ALT,NBR_CCO_FLIGHTS,NBR_CCO_FLIGHTS_BELOW_10000,TOT_DELTA_CO2_KG_CLIMB,TOT_DELTA_CO2_KG_CLIMB_BLW_100,AIRPORT_NAME
2023,1,JAN,EBAW,Antwerpen Deurne,Belgium,323,4640.587049644467,1572.905706406311,64780,34300,2941.778656126482,45,73,8340.6239423,3369.0446568,294,1568.599922916476,334.194906103714,18618,7478,23000,201,265,1200.9991082,55.978776400000015,Antwerpen Deurne (EBAW)
2023,1,JAN,EBAW,Antwerp,Belgium,323,4640.587049644467,1572.905706406311,64780,34300,2941.778656126482,45,73,8340.6239423,3369.0446568,294,1568.599922916476,334.194906103714,18618,7478,23000,201,265,1200.9991082,55.978776400000015,Antwerp (EBAW)
2023,1,JAN,EBBE,Beauvechain,Belgium,3,104.38425864118301,104.38425864118301,4240,4240,2505.065666041275,0,0,-29.68089999999998,-29.68089999999998,4,105.77974689139201,105.77974689139201,2480,2480,4542.213570634037,1,1,85.02452999999997,85.02452999999997,Beauvechain (EBBE)
2023,1,JAN,EBBE,Beauvechain,Belgium,3,104.38425864118301,104.38425864118301,4240,4240,2505.065666041275,0,0,-29.68089999999998,-29.68089999999998,4,105.77974689139201,105.77974689139201,2480,2480,4542.213570634037,1,1,85.02452999999997,85.02452999999997,Beauvechain (EBBE)
2023,1,JAN,EBBR,Brussels,Belgium,6341,115609.60341748611,16105.5142691583,1242440,314800,3739.2857142857133,950,2311,791572.502147,271688.6689658,6348,37477.3160799639,544.636496930862,315400,7640,34000,4236,6143,85078.3808635,5334.292975,Brussels (EBBR)
2023,1,JAN,EBBR,Brussels,Belgium,6341,115609.60341748611,16105.5142691583,1242440,314800,3739.2857142857133,950,2311,791572.502147,271688.6689658,6348,37477.3160799639,544.636496930862,315400,7640,34000,4236,6143,85078.3808635,5334.292975,Brussels (EBBR)
2023,1,JAN,EBCI,Charleroi,Belgium,2109,40237.2978915383,5045.76636214581,442000,93960,6035,330,971,221557.474336,54296.09961500001,2105,23156.078158349,2095.92588906315,204320,27500,34961.8181818182,1033,1707,47323.440331000005,10383.878873,Charleroi (EBCI)
2023,1,JAN,EBCI,Charleroi,Belgium,2109,40237.2978915383,5045.76636214581,442000,93960,6035,330,971,221557.474336,54296.09961500001,2105,23156.078158349,2095.92588906315,204320,27500,34961.8181818182,1033,1707,47323.440331000005,10383.878873,Charleroi (EBCI)
2023,1,JAN,EBCV,Chievres,Belgium,21,259.41468357735,133.841669252055,4080,2620,3306.336336336336,4,7,479.635171,393.768841,20,94.31367801961211,3.3674984572662803,860,40,18500,15,19,307.752393,-13.108271999999971,Chievres (EBCV)
2023,1,JAN,EBCV,Chievres,Belgium,21,259.41468357735,133.841669252055,4080,2620,3306.336336336336,4,7,479.635171,393.768841,20,94.31367801961211,3.3674984572662803,860,40,18500,15,19,307.752393,-13.108271999999971,Chievres (EBCV)
