YEAR,MONTH_NUM,MONTH_MON,FLT_DATE,APT_ICAO,APT_NAME,STATE_NAME,FLT_DEP_1,FLT_DEP_IFR_2,DLY_ATC_PRE_2,FLT_DEP_3,DLY_ATC_PRE_3
2026,01,JAN,2026-01-01,ENEV,Harstad - Narvik Evenes,Norway,11,,,2,0
2026,01,JAN,2026-01-01,ENFL,Florø,Norway,5,,,,
2026,01,JAN,2026-01-01,ENGM,Oslo - Gardermoen,Norway,222,220,27,93,17
2026,01,JAN,2026-01-01,ENHD,Haugesund,Norway,5,,,1,0
2026,01,JAN,2026-01-01,ENHF,Hammerfest,Norway,10,,,,
2026,01,JAN,2026-01-01,ENHV,Honningsvåg Valan,Norway,1,,,,
2026,01,JAN,2026-01-01,ENKB,Kristiansund Kvernberget,Norway,10,,,1,0
2026,01,JAN,2026-01-01,ENKR,Kirkenes Høybuktmoen,Norway,8,,,1,0
2026,01,JAN,2026-01-01,ENLK,Leknes,Norway,7,,,,
2026,01,JAN,2026-01-01,ENMH,Mehamn,Norway,3,,,,
2026,01,JAN,2026-01-01,ENML,Molde Årø,Norway,3,,,,
2026,01,JAN,2026-01-01,ENMS,Mosjøen Kjærstad,Norway,3,,,,
2026,01,JAN,2026-01-01,ENNA,Lakselv Banak,Norway,3,,,,
2026,01,JAN,2026-01-01,ENNM,Namsos Høknesøra,Norway,2,,,,
2026,01,JAN,2026-01-01,ENOV,Orsta¿Volda Hovden,Norway,5,,,,
2026,01,JAN,2026-01-01,ENRA,Mo i Rana Røssvoll,Norway,6,,,,
2026,01,JAN,2026-01-01,ENRM,Rorvik Ryum,Norway,1,,,,
2026,01,JAN,2026-01-01,ENRO,Roros,Norway,1,,,,
2026,01,JAN,2026-01-01,ENRS,Rost,Norway,1,,,,
2026,01,JAN,2026-01-01,ENSB,Svalbard Longyear,Norway,1,,,1,0
2026,01,JAN,2026-01-01,ENSD,Sandane  Anda,Norway,2,,,,
2026,01,JAN,2026-01-01,ENSG,Sogndal Haukåsen,Norway,5,,,,
2026,01,JAN,2026-01-01,ENSH,Svolvær Helle,Norway,3,,,,
2026,01,JAN,2026-01-01,ENSK,Stokmarknes Skagen,Norway,6,,,,
2026,01,JAN,2026-01-01,ENSR,Sorkjosen,Norway,1,,,,
2026,01,JAN,2026-01-01,ENSS,Vardø Svartnes,Norway,2,,,,
2026,01,JAN,2026-01-01,ENST,Sandnessjøen Stokka,Norway,5,,,,
2026,01,JAN,2026-01-01,ENTC,Tromsø,Norway,61,,,19,0
2026,01,JAN,2026-01-01,ENVA,Trondheim,Norway,51,50,0,10,0
2026,01,JAN,2026-01-01,ENVD,Vadsø,Norway,5,,,,
2026,01,JAN,2026-01-01,ENVR,Værøy,Norway,1,,,,
2026,01,JAN,2026-01-01,ENZV,Stavanger,Norway,40,39,0,18,0
2026,01,JAN,2026-01-01,EPBY,Bydgoszcz,Poland,7,,,7,0
2026,01,JAN,2026-01-01,EPGD,Gdansk,Poland,60,,,53,10
2026,01,JAN,2026-01-01,EPKK,Krakow - Balice,Poland,115,,,106,38
2026,01,JAN,2026-01-01,EPKT,Katowice - Pyrzowice,Poland,45,,,29,17
2026,01,JAN,2026-01-01,EPLB,Lublin,Poland,2,,,2,0
2026,01,JAN,2026-01-01,EPLL,Lodz - Lublinek,Poland,2,,,2,0
2026,01,JAN,2026-01-01,EPMO,Warszawa - Modlin,Poland,28,,,26,19
2026,01,JAN,2026-01-01,EPPO,Poznan - Lawica,Poland,24,,,18,4
2026,01,JAN,2026-01-01,EPRZ,Rzeszow - Jasionka,Poland,7,,,6,0
2026,01,JAN,2026-01-01,EPSC,Szczecin - Goleniów,Poland,5,,,5,0
2026,01,JAN,2026-01-01,EPWA,Warszawa - Chopina,Poland,235,236,607,206,482
2026,01,JAN,2026-01-01,EPWR,Wroclaw - Strachowice,Poland,48,,,42,0
2026,01,JAN,2026-01-01,EPZG,Zielona Gora - Babimost,Poland,0,,,,
2026,01,JAN,2026-01-01,ESGG,Göteborg,Sweden,49,49,7,40,7
2026,01,JAN,2026-01-01,ESSA,Stockholm - Arlanda,Sweden,188,188,204,125,162
2026,01,JAN,2026-01-01,EVRA,Riga,Latvia,79,79,0,71,604
2026,01,JAN,2026-01-01,EYKA,Kaunas,Lithuania,20,,,18,0
2026,01,JAN,2026-01-01,EYPA,Palanga,Lithuania,3,,,2,0
2026,01,JAN,2026-01-01,EYVI,Vilnius,Lithuania,36,,,32,0
2026,01,JAN,2026-01-01,GCFV,Fuerteventura,Spain,73,72,9,46,30
2026,01,JAN,2026-01-01,GCGM,La Gomera,Spain,4,,,4,0
2026,01,JAN,2026-01-01,GCHI,Hierro,Spain,6,,,6,0
2026,01,JAN,2026-01-01,GCLA,La Palma,Spain,21,,,16,0
2026,01,JAN,2026-01-01,GCLP,Gran Canaria,Spain,183,183,312,117,156
2026,01,JAN,2026-01-01,GCRR,Lanzarote,Spain,98,98,38,63,25
2026,01,JAN,2026-01-01,GCTS,Tenerife Sur - Reina Sofia,Spain,135,133,0,92,18
2026,01,JAN,2026-01-01,GCXO,Tenerife North,Spain,87,86,0,76,30
2026,01,JAN,2026-01-01,GEML,Melilla,Spain,10,,,,
2026,01,JAN,2026-01-01,GMAD,Al Massira,Morocco,43,,,18,10
2026,01,JAN,2026-01-01,GMFF,Saïss,Morocco,19,,,13,0
2026,01,JAN,2026-01-01,GMME,Rabat-Salé,Morocco,26,,,13,40
2026,01,JAN,2026-01-01,GMMN,Mohammed V International,Morocco,133,,,8,1
2026,01,JAN,2026-01-01,GMMX,Menara,Morocco,123,,,77,77
2026,01,JAN,2026-01-01,GMTT,Ibn Batouta,Morocco,27,,,14,0
2026,01,JAN,2026-01-01,LATI,Tirana,Albania,67,,,64,8
2026,01,JAN,2026-01-01,LBSF,Sofia,Bulgaria,66,66,0,55,9
2026,01,JAN,2026-01-01,LCLK,Larnaca,Cyprus,67,,,35,10
2026,01,JAN,2026-01-01,LCPH,Paphos,Cyprus,28,,,25,0
2026,01,JAN,2026-01-01,LDZA,Zagreb,Croatia,56,56,10,27,7
2026,01,JAN,2026-01-01,LEAL,Alicante,Spain,153,153,20,122,16
2026,01,JAN,2026-01-01,LEAM,Almeria,Spain,6,,,1,0
2026,01,JAN,2026-01-01,LEAS,Asturias,Spain,18,,,8,0
2026,01,JAN,2026-01-01,LEBB,Bilbao,Spain,52,52,0,40,4
2026,01,JAN,2026-01-01,LEBL,Barcelona,Spain,454,452,31,373,225
2026,01,JAN,2026-01-01,LEBZ,Badajoz,Spain,4,,,,
2026,01,JAN,2026-01-01,LECO,La Coruna,Spain,14,,,8,0
2026,01,JAN,2026-01-01,LECU,Madrid - Cuatro Viento,Spain,0,,,,
2026,01,JAN,2026-01-01,LEGE,Gerona,Spain,9,,,6,0
2026,01,JAN,2026-01-01,LEGR,Granada,Spain,14,,,7,0
2026,01,JAN,2026-01-01,LEIB,Ibiza,Spain,42,42,7,23,7
2026,01,JAN,2026-01-01,LEJR,Jerez De La Frontera,Spain,6,,,3,0
2026,01,JAN,2026-01-01,LELL,Sabadell,Spain,0,,,,
2026,01,JAN,2026-01-01,LELN,Leon,Spain,1,,,,
2026,01,JAN,2026-01-01,LEMD,Madrid - Barajas,Spain,552,523,362,266,235
2026,01,JAN,2026-01-01,LEMG,Málaga,Spain,208,206,9,158,38
2026,01,JAN,2026-01-01,LEMH,Mahon,Spain,17,,,6,0
2026,01,JAN,2026-01-01,LEPA,Palma de Mallorca,Spain,151,150,61,115,9
2026,01,JAN,2026-01-01,LEPP,Noain Pamplona,Spain,3,,,,
2026,01,JAN,2026-01-01,LERT,Rota,Spain,2,,,,
2026,01,JAN,2026-01-01,LESB,Son Bonet,Spain,0,,,,
2026,01,JAN,2026-01-01,LESO,San Sebastian,Spain,7,,,2,0
2026,01,JAN,2026-01-01,LEST,Santiago,Spain,21,,,15,0
2026,01,JAN,2026-01-01,LEVC,Valencia,Spain,109,109,4,87,10
2026,01,JAN,2026-01-01,LEVD,Valladolid,Spain,3,,,2,0
2026,01,JAN,2026-01-01,LEVT,Vitoria,Spain,3,,,2,0
2026,01,JAN,2026-01-01,LEVX,Vigo,Spain,11,,,7,0
2026,01,JAN,2026-01-01,LEXJ,Santander,Spain,12,,,6,0
2026,01,JAN,2026-01-01,LEZG,Zaragoza,Spain,9,,,5,0
2026,01,JAN,2026-01-01,LEZL,Sevilla,Spain,97,,,80,25
2026,01,JAN,2026-01-01,LFBD,Bordeaux-Mérignac,France,62,,,40,17
2026,01,JAN,2026-01-01,LFBH,La Rochelle-Ile de Ré,France,1,,,,
2026,01,JAN,2026-01-01,LFBI,Poitiers-Biard,France,0,,,,
2026,01,JAN,2026-01-01,LFBL,Limoges-Bellegarde,France,3,,,3,0
2026,01,JAN,2026-01-01,LFBO,Toulouse-Blagnac,France,73,73,25,49,10
2026,01,JAN,2026-01-01,LFBP,Pau-Pyrénées,France,5,,,4,0
2026,01,JAN,2026-01-01,LFBT,Tarbes-Lourdes Pyrénées,France,6,,,3,0
2026,01,JAN,2026-01-01,LFBZ,Biarritz-Bayonne-Anglet,France,7,,,2,0
2026,01,JAN,2026-01-01,LFCR,Rodez-Marcillac,France,3,,,,
2026,01,JAN,2026-01-01,LFGJ,Dôle-Tavaux,France,1,,,1,0
2026,01,JAN,2026-01-01,LFJL,Metz-Nancy-Lorraine,France,1,,,,
2026,01,JAN,2026-01-01,LFKB,Bastia-Poretta,France,16,,,1,0
2026,01,JAN,2026-01-01,LFKC,Calvi-Sainte-Catherine,France,4,,,1,0
2026,01,JAN,2026-01-01,LFKF,Figari-Sud Corse,France,4,,,,
2026,01,JAN,2026-01-01,LFKJ,Ajaccio-Napoléon-Bonaparte,France,14,,,,
2026,01,JAN,2026-01-01,LFLB,Chambéry-Aix-les-Bains,France,5,,,,
2026,01,JAN,2026-01-01,LFLC,Clermont-Ferrand-Auvergne,France,4,,,4,12
2026,01,JAN,2026-01-01,LFLI,Annemasse,France,0,,,,
2026,01,JAN,2026-01-01,LFLL,Lyon-Saint-Exupéry,France,101,102,16,63,30
2026,01,JAN,2026-01-01,LFLP,Annecy-Meythet,France,1,,,,
2026,01,JAN,2026-01-01,LFLS,Grenoble-Isère,France,3,,,2,0
2026,01,JAN,2026-01-01,LFLX,Châteauroux-Déols,France,0,,,,
2026,01,JAN,2026-01-01,LFLY,Lyon-Bron,France,1,,,,
2026,01,JAN,2026-01-01,LFMD,Cannes-Mandelieu,France,6,,,,
2026,01,JAN,2026-01-01,LFMH,Saint-Etienne-Bouthéon,France,0,,,,
2026,01,JAN,2026-01-01,LFML,Marseille-Provence,France,101,101,38,57,17
2026,01,JAN,2026-01-01,LFMN,Nice-Côte d’Azur,France,136,136,50,83,40
2026,01,JAN,2026-01-01,LFMP,Perpignan-Rivesaltes,France,5,,,,
2026,01,JAN,2026-01-01,LFMT,Montpellier-Méditerranée,France,16,,,7,38
2026,01,JAN,2026-01-01,LFMU,Béziers-Vias,France,1,,,1,0
2026,01,JAN,2026-01-01,LFMV,Avignon-Caumont,France,1,,,,
2026,01,JAN,2026-01-01,LFOB,Beauvais-Tillé,France,50,,,47,25
2026,01,JAN,2026-01-01,LFOK,Châlons-Vatry,France,1,,,1,0
2026,01,JAN,2026-01-01,LFOT,Tours-Val de Loire,France,1,,,1,0
2026,01,JAN,2026-01-01,LFPB,Paris - Le Bourget,France,31,,,,
2026,01,JAN,2026-01-01,LFPG,Paris - Charles-de-Gaulle,France,594,,,459,489
2026,01,JAN,2026-01-01,LFPN,Toussus-le-Noble,France,1,,,,
2026,01,JAN,2026-01-01,LFPO,Paris - Orly,France,283,283,197,101,95
2026,01,JAN,2026-01-01,LFQQ,Lille-Lesquin,France,16,,,8,0
2026,01,JAN,2026-01-01,LFRB,Brest-Bretagne,France,10,,,5,0
2026,01,JAN,2026-01-01,LFRD,Dinard-Pleurtuit-Saint-Malo,France,1,,,,
2026,01,JAN,2026-01-01,LFRG,Deauville-Normandie,France,1,,,,
2026,01,JAN,2026-01-01,LFRN,Rennes-Saint-Jacques,France,8,,,5,0
2026,01,JAN,2026-01-01,LFRS,Nantes-Atlantique,France,56,,,28,7
2026,01,JAN,2026-01-01,LFSB,Bâle-Mulhouse,France,88,88,55,71,39
2026,01,JAN,2026-01-01,LFST,Strasbourg-Entzheim,France,18,,,3,0
2026,01,JAN,2026-01-01,LFTH,Hyères-Le Palyvestre,France,2,,,,
2026,01,JAN,2026-01-01,LFTW,Nîmes-Garons,France,2,,,2,0
2026,01,JAN,2026-01-01,LGAV,Athens,Greece,259,,,162,190
2026,01,JAN,2026-01-01,LGIR,Heraklion,Greece,13,,,8,0
2026,01,JAN,2026-01-01,LGKF,Kefallinia,Greece,1,,,,
2026,01,JAN,2026-01-01,LGKO,Kos,Greece,4,,,2,0
2026,01,JAN,2026-01-01,LGKR,Corfu,Greece,3,,,1,0
2026,01,JAN,2026-01-01,LGMK,Mikonos,Greece,2,,,1,0
2026,01,JAN,2026-01-01,LGRP,Rodos,Greece,8,,,4,0
2026,01,JAN,2026-01-01,LGSA,Khania - Souda,Greece,8,,,4,0
2026,01,JAN,2026-01-01,LGSR,Santorini,Greece,10,,,3,0
2026,01,JAN,2026-01-01,LGTS,Thessaloniki,Greece,57,,,45,47
2026,01,JAN,2026-01-01,LGZA,Zakinthos,Greece,1,,,,
2026,01,JAN,2026-01-01,LHBP,Budapest - Ferihegy,Hungary,169,169,30,139,38
2026,01,JAN,2026-01-01,LIBR,Brindisi,Italy,21,,,21,2
2026,01,JAN,2026-01-01,LICC,Catania,Italy,93,93,159,82,69
2026,01,JAN,2026-01-01,LICJ,Palermo Falcone-Borsellino,Italy,70,,,58,2
2026,01,JAN,2026-01-01,LIMC,Milan - Malpensa,Italy,266,268,588,196,301
2026,01,JAN,2026-01-01,LIME,Bergamo,Italy,136,136,136,123,110
2026,01,JAN,2026-01-01,LIMF,Torino Caselle,Italy,49,50,5,39,18
2026,01,JAN,2026-01-01,LIML,Milan - Linate,Italy,137,137,98,102,76
2026,01,JAN,2026-01-01,LIPE,Bologna,Italy,91,90,77,76,38
2026,01,JAN,2026-01-01,LIPH,Treviso,Italy,24,,,24,0
2026,01,JAN,2026-01-01,LIPZ,Venice,Italy,111,111,94,78,51
2026,01,JAN,2026-01-01,LIRA,Rome - Ciampino,Italy,40,41,13,32,13
2026,01,JAN,2026-01-01,LIRF,Rome - Fiumicino,Italy,398,397,329,303,347
2026,01,JAN,2026-01-01,LIRN,Naples,Italy,94,95,180,79,129
2026,01,JAN,2026-01-01,LIRP,Pisa San Giusto,Italy,45,,,42,18
2026,01,JAN,2026-01-01,LJLJ,Ljubljana,Slovenia,13,14,4,11,13
2026,01,JAN,2026-01-01,LKMT,Ostrava,Czech Republic,1,,,1,0
2026,01,JAN,2026-01-01,LKPR,Prague,Czech Republic,160,160,101,98,69
2026,01,JAN,2026-01-01,LKTB,Brno-Tuřany,Czech Republic,3,,,1,0
2026,01,JAN,2026-01-01,LLBG,Tel Aviv - Ben Gurion International,Israel,206,,,86,60
2026,01,JAN,2026-01-01,LMML,Malta,Malta,84,84,85,64,27
2026,01,JAN,2026-01-01,LOWG,Graz,Austria,7,,,2,0
2026,01,JAN,2026-01-01,LOWI,Innsbruck,Austria,21,,,9,0
2026,01,JAN,2026-01-01,LOWK,Klagenfurt,Austria,5,,,,
2026,01,JAN,2026-01-01,LOWL,Linz,Austria,4,,,,
2026,01,JAN,2026-01-01,LOWS,Salzburg,Austria,25,,,12,8
2026,01,JAN,2026-01-01,LOWW,Vienna,Austria,279,279,132,229,76
2026,01,JAN,2026-01-01,LPAZ,Santa Maria,Portugal,3,,,,
2026,01,JAN,2026-01-01,LPCS,Cascais,Portugal,4,,,,
2026,01,JAN,2026-01-01,LPFL,Flores,Portugal,2,,,,
2026,01,JAN,2026-01-01,LPFR,Faro,Portugal,54,54,6,43,5
2026,01,JAN,2026-01-01,LPHR,Horta,Portugal,4,,,,
2026,01,JAN,2026-01-01,LPMA,Madeira,Portugal,42,,,33,16
2026,01,JAN,2026-01-01,LPPD,Ponta Delgada,Portugal,25,,,3,0
2026,01,JAN,2026-01-01,LPPR,Porto,Portugal,144,145,93,122,94
2026,01,JAN,2026-01-01,LPPS,Porto Santo,Portugal,7,,,4,5
2026,01,JAN,2026-01-01,LPPT,Lisbon,Portugal,297,297,1283,250,1135
2026,01,JAN,2026-01-01,LQSA,Sarajevo,Bosnia and Herzegovina,18,,,12,15
2026,01,JAN,2026-01-01,LRBS,Bucharest - Băneasa,Romania,12,,,12,10
2026,01,JAN,2026-01-01,LROP,Bucharest - Otopeni,Romania,120,120,78,104,16
2026,01,JAN,2026-01-01,LSGG,Geneva,Switzerland,205,204,102,144,114
2026,01,JAN,2026-01-01,LSGS,Sion,Switzerland,11,,,,
2026,01,JAN,2026-01-01,LSZH,Zürich,Switzerland,315,315,172,233,189
2026,01,JAN,2026-01-01,LTAC,Ankara - Esenboğa,Türkiye,100,,,73,412
2026,01,JAN,2026-01-01,LTAI,Antalya,Türkiye,107,,,62,100
2026,01,JAN,2026-01-01,LTBA,Istanbul - Atatürk,Türkiye,12,,,,
2026,01,JAN,2026-01-01,LTBJ,Izmir - Adnan Menderes,Türkiye,72,,,54,114
2026,01,JAN,2026-01-01,LTFJ,Istanbul - Sabiha Gökçen,Türkiye,343,,,104,409
2026,01,JAN,2026-01-01,LTFM,Istanbul,Türkiye,666,,,525,903
2026,01,JAN,2026-01-01,LUKK,Chișinău,Moldova,45,,,24,5
2026,01,JAN,2026-01-01,LWSK,Skopje,Republic of North Macedonia,28,,,24,3
2026,01,JAN,2026-01-01,LYBE,Belgrade - Nikola Tesla,Serbia,97,,,87,23
2026,01,JAN,2026-01-01,LYPG,Podgorica,Montenegro,13,,,9,0
2026,01,JAN,2026-01-01,LZIB,Bratislava,Slovakia,24,24,0,21,0
2026,01,JAN,2026-01-01,UDYZ,Yerevan,Armenia,54,,,10,0
2026,01,JAN,2026-01-01,UGKO,Kutaisi,Georgia,14,10,0,12,0
2026,01,JAN,2026-01-01,UGSB,Batumi,Georgia,9,,,2,0
2026,01,JAN,2026-01-01,UGTB,Tbilisi,Georgia,66,,,11,30
2026,01,JAN,2026-01-02,BIKF,Keflavik,Iceland,61,59,0,14,0
2026,01,JAN,2026-01-02,EBAW,Antwerp,Belgium,13,,,,
2026,01,JAN,2026-01-02,EBBR,Brussels,Belgium,254,257,192,167,187
2026,01,JAN,2026-01-02,EBCI,Brussels - Charleroi,Belgium,114,114,9,102,50
2026,01,JAN,2026-01-02,EBLG,Liège,Belgium,29,,,2,0
2026,01,JAN,2026-01-02,EBOS,Ostend-Bruges,Belgium,8,,,,
2026,01,JAN,2026-01-02,EDDB,Berlin - Brandenburg,Germany,248,248,355,190,363
2026,01,JAN,2026-01-02,EDDC,Dresden,Germany,9,,,7,0
2026,01,JAN,2026-01-02,EDDE,Erfurt,Germany,1,1,0,,
2026,01,JAN,2026-01-02,EDDF,Frankfurt,Germany,513,513,313,350,724
2026,01,JAN,2026-01-02,EDDG,Muenster-Osnabrueck,Germany,12,,,5,0
2026,01,JAN,2026-01-02,EDDH,Hamburg,Germany,103,103,23,82,89
2026,01,JAN,2026-01-02,EDDK,Cologne-Bonn,Germany,137,,,61,9
2026,01,JAN,2026-01-02,EDDL,Dusseldorf,Germany,187,185,25,135,64
2026,01,JAN,2026-01-02,EDDM,Munich,Germany,379,379,19,245,354
2026,01,JAN,2026-01-02,EDDN,Nuremberg,Germany,46,46,15,29,0
2026,01,JAN,2026-01-02,EDDP,Leipzig-Halle,Germany,81,79,3,8,3
2026,01,JAN,2026-01-02,EDDR,Saarbruecken,Germany,3,3,0,2,0
2026,01,JAN,2026-01-02,EDDS,Stuttgart,Germany,90,90,12,72,7
2026,01,JAN,2026-01-02,EDDV,Hanover,Germany,51,,,31,60
2026,01,JAN,2026-01-02,EDDW,Bremen,Germany,19,20,13,14,13
2026,01,JAN,2026-01-02,EETN,Tallinn,Estonia,44,44,10,34,10
2026,01,JAN,2026-01-02,EETU,Tartu,Estonia,2,,,2,0
2026,01,JAN,2026-01-02,EFHK,Helsinki - Vantaa,Finland,206,205,69,179,65
2026,01,JAN,2026-01-02,EGAA,Belfast - Aldergrove,United Kingdom,73,,,58,41
2026,01,JAN,2026-01-02,EGAC,Belfast - City Airport,United Kingdom,41,,,12,6
2026,01,JAN,2026-01-02,EGAE,Londonderry - Eglinton,United Kingdom,8,,,4,0
2026,01,JAN,2026-01-02,EGBB,Birmingham,United Kingdom,126,127,91,73,58
2026,01,JAN,2026-01-02,EGCC,Manchester,United Kingdom,284,,,180,201
2026,01,JAN,2026-01-02,EGGD,Bristol,United Kingdom,109,109,14,87,56
2026,01,JAN,2026-01-02,EGGW,London - Luton,United Kingdom,178,178,93,149,160
2026,01,JAN,2026-01-02,EGHI,Southampton,United Kingdom,25,,,4,0
2026,01,JAN,2026-01-02,EGKB,Biggin Hill,United Kingdom,23,,,,
2026,01,JAN,2026-01-02,EGKK,London - Gatwick,United Kingdom,365,,,245,1024
2026,01,JAN,2026-01-02,EGLC,London - City,United Kingdom,61,61,16,16,21
2026,01,JAN,2026-01-02,EGLF,Farnborough,United Kingdom,35,,,,
2026,01,JAN,2026-01-02,EGLL,London - Heathrow,United Kingdom,659,,,135,619
2026,01,JAN,2026-01-02,EGNT,Newcastle,United Kingdom,55,,,23,0
2026,01,JAN,2026-01-02,EGNX,East Midlands,United Kingdom,57,,,16,533
2026,01,JAN,2026-01-02,EGPD,Aberdeen,United Kingdom,29,,,7,0
2026,01,JAN,2026-01-02,EGPF,Glasgow,United Kingdom,89,,,37,8
2026,01,JAN,2026-01-02,EGPH,Edinburgh,United Kingdom,160,160,73,109,91
2026,01,JAN,2026-01-02,EGSS,London - Stansted,United Kingdom,307,305,413,253,247
2026,01,JAN,2026-01-02,EHAM,Amsterdam - Schiphol,Netherlands,467,,,359,657
2026,01,JAN,2026-01-02,EHBK,Maastricht-Aachen,Netherlands,3,,,1,0
2026,01,JAN,2026-01-02,EHGG,Groningen,Netherlands,2,,,,
