YEAR,MONTH_NUM,MONTH_MON,FLT_DATE,APT_ICAO,APT_NAME,STATE_NAME,FLT_DEP_1,FLT_DEP_IFR_2,DLY_ATC_PRE_2,FLT_DEP_3,DLY_ATC_PRE_3
2016,01,JAN,2016-01-01,GCTS,Tenerife Sur - Reina Sofia,Spain,99,99,26,52,5
2016,01,JAN,2016-01-01,GCXO,Tenerife North,Spain,46,44,0,30,2
2016,01,JAN,2016-01-01,GEML,Melilla,Spain,4,,,4,0
2016,01,JAN,2016-01-01,LATI,Tirana,Albania,24,,,11,0
2016,01,JAN,2016-01-01,LBSF,Sofia,Bulgaria,26,26,5,17,5
2016,01,JAN,2016-01-01,LCLK,Larnaca,Cyprus,25,,,10,5
2016,01,JAN,2016-01-01,LCPH,Paphos,Cyprus,6,,,6,0
2016,01,JAN,2016-01-01,LDZA,Zagreb,Croatia,24,,,6,0
2016,01,JAN,2016-01-01,LEAL,Alicante,Spain,67,66,6,52,24
2016,01,JAN,2016-01-01,LEAM,Almeria,Spain,7,,,6,0
2016,01,JAN,2016-01-01,LEAS,Asturias,Spain,9,,,9,0
2016,01,JAN,2016-01-01,LEBB,Bilbao,Spain,30,30,6,29,6
2016,01,JAN,2016-01-01,LEBL,Barcelona,Spain,301,300,61,261,125
2016,01,JAN,2016-01-01,LECO,La Coruna,Spain,6,,,6,1
2016,01,JAN,2016-01-01,LEDA,Lleida - Alguaire,Spain,1,,,1,0
2016,01,JAN,2016-01-01,LEGE,Gerona,Spain,4,,,3,5
2016,01,JAN,2016-01-01,LEGR,Granada,Spain,7,,,6,0
2016,01,JAN,2016-01-01,LEIB,Ibiza,Spain,32,31,0,26,5
2016,01,JAN,2016-01-01,LEJR,Jerez De La Frontera,Spain,4,,,4,0
2016,01,JAN,2016-01-01,LELC,Murcia San Javier,Spain,2,,,2,0
2016,01,JAN,2016-01-01,LELL,Sabadell,Spain,1,,,,
2016,01,JAN,2016-01-01,LEMD,Madrid - Barajas,Spain,394,394,132,299,219
2016,01,JAN,2016-01-01,LEMG,Málaga,Spain,95,95,6,73,11
2016,01,JAN,2016-01-01,LEMH,Mahon,Spain,15,,,13,1
2016,01,JAN,2016-01-01,LEPA,Palma de Mallorca,Spain,102,102,13,88,38
2016,01,JAN,2016-01-01,LEPP,Noain Pamplona,Spain,1,,,1,0
2016,01,JAN,2016-01-01,LERT,Rota,Spain,2,,,,
2016,01,JAN,2016-01-01,LESB,Son Bonet,Spain,1,,,,
2016,01,JAN,2016-01-01,LESO,San Sebastian,Spain,1,,,1,0
2016,01,JAN,2016-01-01,LEST,Santiago,Spain,17,,,11,5
2016,01,JAN,2016-01-01,LEVC,Valencia,Spain,54,54,0,46,0
2016,01,JAN,2016-01-01,LEVD,Valladolid,Spain,2,,,2,0
2016,01,JAN,2016-01-01,LEVX,Vigo,Spain,9,,,4,2
2016,01,JAN,2016-01-01,LEXJ,Santander,Spain,5,,,5,0
2016,01,JAN,2016-01-01,LEZG,Zaragoza,Spain,2,,,1,0
2016,01,JAN,2016-01-01,LEZL,Sevilla,Spain,33,,,27,8
2016,01,JAN,2016-01-01,LFBA,Agen-La Garenne,France,0,,,,
2016,01,JAN,2016-01-01,LFBD,Bordeaux-Mérignac,France,55,,,52,0
2016,01,JAN,2016-01-01,LFBE,Bergerac-Roumanière,France,2,,,,
2016,01,JAN,2016-01-01,LFBH,La Rochelle-Ile de Ré,France,0,,,,
2016,01,JAN,2016-01-01,LFBI,Poitiers-Biard,France,1,,,,
2016,01,JAN,2016-01-01,LFBL,Limoges-Bellegarde,France,2,,,1,0
2016,01,JAN,2016-01-01,LFBO,Toulouse-Blagnac,France,65,,,57,4
2016,01,JAN,2016-01-01,LFBP,Pau-Pyrénées,France,8,,,8,0
2016,01,JAN,2016-01-01,LFBT,Tarbes-Lourdes Pyrénées,France,3,,,2,0
2016,01,JAN,2016-01-01,LFBZ,Biarritz-Bayonne-Anglet,France,9,,,7,0
2016,01,JAN,2016-01-01,LFCR,Rodez-Marcillac,France,1,,,1,0
2016,01,JAN,2016-01-01,LFGJ,Dôle-Tavaux,France,1,,,1,0
2016,01,JAN,2016-01-01,LFJL,Metz-Nancy-Lorraine,France,2,,,,
2016,01,JAN,2016-01-01,LFKB,Bastia-Poretta,France,11,,,2,0
2016,01,JAN,2016-01-01,LFKC,Calvi-Sainte-Catherine,France,5,,,1,0
2016,01,JAN,2016-01-01,LFKF,Figari-Sud Corse,France,5,,,,
2016,01,JAN,2016-01-01,LFKJ,Ajaccio-Napoléon-Bonaparte,France,11,,,,
2016,01,JAN,2016-01-01,LFLB,Chambéry-Aix-les-Bains,France,20,,,1,0
2016,01,JAN,2016-01-01,LFLC,Clermont-Ferrand-Auvergne,France,6,,,4,0
2016,01,JAN,2016-01-01,LFLL,Lyon-Saint-Exupéry,France,93,,,72,11
2016,01,JAN,2016-01-01,LFLP,Annecy-Meythet,France,1,,,,
2016,01,JAN,2016-01-01,LFLS,Grenoble-Isère,France,3,,,1,0
2016,01,JAN,2016-01-01,LFLY,Lyon-Bron,France,1,,,,
2016,01,JAN,2016-01-01,LFMD,Cannes-Mandelieu,France,3,,,,
2016,01,JAN,2016-01-01,LFMH,Saint-Etienne-Bouthéon,France,3,,,1,0
2016,01,JAN,2016-01-01,LFMK,Carcassonne-Salvaza,France,3,,,2,0
2016,01,JAN,2016-01-01,LFML,Marseille-Provence,France,88,,,58,14
2016,01,JAN,2016-01-01,LFMN,Nice-Côte d’Azur,France,117,,,85,5
2016,01,JAN,2016-01-01,LFMP,Perpignan-Rivesaltes,France,2,,,2,0
2016,01,JAN,2016-01-01,LFMT,Montpellier-Méditerranée,France,21,,,15,0
2016,01,JAN,2016-01-01,LFMU,Béziers-Vias,France,1,,,1,0
2016,01,JAN,2016-01-01,LFOB,Beauvais-Tillé,France,31,,,30,5
2016,01,JAN,2016-01-01,LFOK,Châlons-Vatry,France,0,,,,
2016,01,JAN,2016-01-01,LFPB,Paris-Le Bourget,France,26,,,,
2016,01,JAN,2016-01-01,LFPG,Paris-Charles-de-Gaulle,France,554,551,228,450,118
2016,01,JAN,2016-01-01,LFPN,Toussus-le-Noble,France,1,,,,
2016,01,JAN,2016-01-01,LFPO,Paris-Orly,France,267,267,47,173,51
2016,01,JAN,2016-01-01,LFQQ,Lille-Lesquin,France,16,,,13,0
2016,01,JAN,2016-01-01,LFRB,Brest-Bretagne,France,10,,,10,0
2016,01,JAN,2016-01-01,LFRD,Dinard-Pleurtuit-Saint-Malo,France,1,,,,
2016,01,JAN,2016-01-01,LFRG,Deauville-Normandie,France,2,,,1,0
2016,01,JAN,2016-01-01,LFRH,Lorient-Lann Bihoué,France,3,,,1,0
2016,01,JAN,2016-01-01,LFRK,Caen-Carpiquet,France,2,,,1,0
2016,01,JAN,2016-01-01,LFRN,Rennes-Saint-Jacques,France,10,,,7,0
2016,01,JAN,2016-01-01,LFRO,Lannion,France,1,,,1,0
2016,01,JAN,2016-01-01,LFRQ,Quimper-Pluguffan,France,1,,,1,0
2016,01,JAN,2016-01-01,LFRS,Nantes-Atlantique,France,44,,,36,0
2016,01,JAN,2016-01-01,LFSB,Bâle-Mulhouse,France,75,,,62,0
2016,01,JAN,2016-01-01,LFSL,Brive-Souillac,France,1,,,,
2016,01,JAN,2016-01-01,LFST,Strasbourg-Entzheim,France,18,,,18,0
2016,01,JAN,2016-01-01,LFTH,Hyères-Le Palyvestre,France,7,,,5,0
2016,01,JAN,2016-01-01,LFTW,Nîmes-Garons,France,3,,,3,0
2016,01,JAN,2016-01-01,LGAV,Athens,Greece,160,159,19,106,9
2016,01,JAN,2016-01-01,LGIR,Heraklion,Greece,10,,,7,0
2016,01,JAN,2016-01-01,LGKF,Kefallinia,Greece,2,,,1,0
2016,01,JAN,2016-01-01,LGKO,Kos,Greece,2,,,,
2016,01,JAN,2016-01-01,LGKR,Corfu,Greece,4,,,1,0
2016,01,JAN,2016-01-01,LGMK,Mikonos,Greece,1,,,,
2016,01,JAN,2016-01-01,LGPZ,Aktion,Greece,1,,,,
2016,01,JAN,2016-01-01,LGRP,Rodos,Greece,8,,,5,0
2016,01,JAN,2016-01-01,LGSA,Khania - Souda,Greece,13,,,7,0
2016,01,JAN,2016-01-01,LGSR,Santorini,Greece,5,,,4,0
2016,01,JAN,2016-01-01,LGTS,Thessaloniki,Greece,37,,,31,7
2016,01,JAN,2016-01-01,LGZA,Zakinthos,Greece,2,,,,
2016,01,JAN,2016-01-01,LHBP,Budapest - Ferihegy,Hungary,80,75,10,67,8
2016,01,JAN,2016-01-01,LIBR,Brindisi,Italy,16,,,15,0
2016,01,JAN,2016-01-01,LICC,Catania,Italy,47,47,72,47,38
2016,01,JAN,2016-01-01,LIMC,Milan - Malpensa,Italy,169,170,92,130,75
2016,01,JAN,2016-01-01,LIME,Bergamo,Italy,55,55,55,52,45
2016,01,JAN,2016-01-01,LIMF,Torino Caselle,Italy,31,,,26,0
2016,01,JAN,2016-01-01,LIML,Milan - Linate,Italy,99,95,44,95,41
2016,01,JAN,2016-01-01,LIPE,Bologna,Italy,57,,,48,109
2016,01,JAN,2016-01-01,LIPH,Treviso,Italy,14,,,13,13
2016,01,JAN,2016-01-01,LIPZ,Venice,Italy,88,87,80,68,13
2016,01,JAN,2016-01-01,LIRA,Rome - Ciampino,Italy,38,,,31,28
2016,01,JAN,2016-01-01,LIRF,Rome - Fiumicino,Italy,338,338,466,291,438
2016,01,JAN,2016-01-01,LIRN,Naples,Italy,42,,,36,5
2016,01,JAN,2016-01-01,LIRP,Pisa San Giusto,Italy,30,,,28,15
2016,01,JAN,2016-01-01,LJLJ,Ljubljana,Slovenia,16,15,0,6,0
2016,01,JAN,2016-01-01,LJMB,Maribor,Slovenia,0,,,,
2016,01,JAN,2016-01-01,LJPZ,Portorož,Slovenia,1,,,,
2016,01,JAN,2016-01-01,LKMT,Ostrava,Czech Republic,2,,,,
2016,01,JAN,2016-01-01,LKPR,Prague,Czech Republic,121,120,26,84,28
2016,01,JAN,2016-01-01,LKTB,Brno-Tuřany,Czech Republic,3,,,1,0
2016,01,JAN,2016-01-01,LMML,Malta,Malta,33,33,0,29,0
2016,01,JAN,2016-01-01,LOWG,Graz,Austria,6,,,5,0
2016,01,JAN,2016-01-01,LOWI,Innsbruck,Austria,26,,,11,0
2016,01,JAN,2016-01-01,LOWK,Klagenfurt,Austria,3,,,2,0
2016,01,JAN,2016-01-01,LOWL,Linz,Austria,3,,,1,0
2016,01,JAN,2016-01-01,LOWS,Salzburg,Austria,23,,,16,0
2016,01,JAN,2016-01-01,LOWW,Vienna,Austria,210,210,163,167,106
2016,01,JAN,2016-01-01,LPAZ,Santa Maria,Portugal,3,,,,
2016,01,JAN,2016-01-01,LPCS,Cascais,Portugal,2,,,,
2016,01,JAN,2016-01-01,LPFL,Flores,Portugal,1,,,,
2016,01,JAN,2016-01-01,LPFR,Faro,Portugal,28,,,16,0
2016,01,JAN,2016-01-01,LPHR,Horta,Portugal,7,,,,
2016,01,JAN,2016-01-01,LPMA,Madeira,Portugal,30,,,22,10
2016,01,JAN,2016-01-01,LPPD,Ponta Delgada,Portugal,16,,,4,0
2016,01,JAN,2016-01-01,LPPR,Porto,Portugal,82,,,69,39
2016,01,JAN,2016-01-01,LPPS,Porto Santo,Portugal,3,,,,
2016,01,JAN,2016-01-01,LPPT,Lisbon,Portugal,218,,,186,89
2016,01,JAN,2016-01-01,LQSA,Sarajevo,Bosnia and Herzegovina,5,,,3,0
2016,01,JAN,2016-01-01,LROP,Bucharest - Otopeni,Romania,47,,,42,12
2016,01,JAN,2016-01-01,LSGG,Geneva,Switzerland,206,204,29,170,26
2016,01,JAN,2016-01-01,LSGS,Sion,Switzerland,7,,,,
2016,01,JAN,2016-01-01,LSZH,Zürich,Switzerland,282,282,267,251,272
2016,01,JAN,2016-01-01,LTAC,Ankara - Esenboğa,Türkiye,74,,,40,4
2016,01,JAN,2016-01-01,LTAI,Antalya,Türkiye,71,,,25,31
2016,01,JAN,2016-01-01,LTBA,Istanbul - Atatürk,Türkiye,442,,,313,4548
2016,01,JAN,2016-01-01,LTBJ,Izmir - Adnan Menderes,Türkiye,72,,,20,25
2016,01,JAN,2016-01-01,LTFJ,Istanbul - Sabiha Gökçen,Türkiye,217,,,48,297
2016,01,JAN,2016-01-01,LUKK,Chișinău,Moldova,16,,,1,0
2016,01,JAN,2016-01-01,LWSK,Skopje,The former Yugoslav Republic of Macedonia,10,,,8,0
2016,01,JAN,2016-01-01,LYBE,Belgrade - Nikola Tesla,Serbia,53,,,42,0
2016,01,JAN,2016-01-01,LYPG,Podgorica,Montenegro,2,,,1,0
2016,01,JAN,2016-01-01,LZIB,Bratislava,Slovakia,13,,,10,0
2016,01,JAN,2016-01-01,UDYZ,Zvartnots,Armenia,8,,,1,0
2016,01,JAN,2016-01-01,UGTB,Tbilisi,Georgia,16,,,3,0
2016,01,JAN,2016-01-01,UKBB,Kiev - Boryspil,Ukraine,46,,,10,0
2016,01,JAN,2016-01-02,EBAW,Antwerp,Belgium,9,,,3,0
2016,01,JAN,2016-01-02,EBBR,Brussels,Belgium,217,218,33,155,101
2016,01,JAN,2016-01-02,EBCI,Charleroi,Belgium,59,59,9,55,9
2016,01,JAN,2016-01-02,EBLG,Liège,Belgium,10,,,1,0
2016,01,JAN,2016-01-02,EBOS,Ostend-Bruges,Belgium,4,,,3,0
2016,01,JAN,2016-01-02,EDDB,Berlin - Brandenburg,Germany,85,,,66,57
2016,01,JAN,2016-01-02,EDDC,Dresden,Germany,19,,,15,0
2016,01,JAN,2016-01-02,EDDE,Erfurt,Germany,1,,,1,0
2016,01,JAN,2016-01-02,EDDF,Frankfurt,Germany,527,527,101,412,130
2016,01,JAN,2016-01-02,EDDG,Muenster-Osnabrueck,Germany,11,,,6,0
2016,01,JAN,2016-01-02,EDDH,Hamburg,Germany,131,130,23,100,25
2016,01,JAN,2016-01-02,EDDK,Cologne-Bonn,Germany,95,,,67,57
2016,01,JAN,2016-01-02,EDDL,Dusseldorf,Germany,168,,,116,8
2016,01,JAN,2016-01-02,EDDM,Munich,Germany,386,386,0,301,61
2016,01,JAN,2016-01-02,EDDN,Nuremberg,Germany,33,33,0,27,0
2016,01,JAN,2016-01-02,EDDP,Leipzig-Halle,Germany,45,45,23,18,4
2016,01,JAN,2016-01-02,EDDR,Saarbruecken,Germany,7,,,5,0
2016,01,JAN,2016-01-02,EDDS,Stuttgart,Germany,90,,,70,2
2016,01,JAN,2016-01-02,EDDT,Berlin - Tegel,Germany,175,,,160,155
2016,01,JAN,2016-01-02,EDDV,Hanover,Germany,54,54,5,40,2
2016,01,JAN,2016-01-02,EDDW,Bremen,Germany,22,22,0,19,0
2016,01,JAN,2016-01-02,EETN,Tallinn,Estonia,31,34,0,17,0
2016,01,JAN,2016-01-02,EETU,Tartu,Estonia,1,,,1,0
2016,01,JAN,2016-01-02,EFHK,Helsinki - Vantaa,Finland,167,169,67,151,87
2016,01,JAN,2016-01-02,EGAA,Belfast - Aldergrove,United Kingdom,37,,,29,1
2016,01,JAN,2016-01-02,EGAC,Belfast - City Airport,United Kingdom,35,,,32,3
2016,01,JAN,2016-01-02,EGAE,Londonderry - Eglinton,United Kingdom,2,,,2,0
2016,01,JAN,2016-01-02,EGBB,Birmingham,United Kingdom,100,100,6,70,28
2016,01,JAN,2016-01-02,EGCC,Manchester,United Kingdom,209,209,134,127,70
2016,01,JAN,2016-01-02,EGGD,Bristol,United Kingdom,61,,,53,23
2016,01,JAN,2016-01-02,EGGW,London - Luton,United Kingdom,146,,,99,28
2016,01,JAN,2016-01-02,EGHI,Southampton,United Kingdom,40,,,26,6
2016,01,JAN,2016-01-02,EGKB,Biggin Hill,United Kingdom,11,,,,
2016,01,JAN,2016-01-02,EGKK,London - Gatwick,United Kingdom,350,349,260,268,276
2016,01,JAN,2016-01-02,EGLC,London - City,United Kingdom,33,,,23,21
2016,01,JAN,2016-01-02,EGLF,Farnborough,United Kingdom,25,,,1,0
2016,01,JAN,2016-01-02,EGLL,London - Heathrow,United Kingdom,571,,,409,194
2016,01,JAN,2016-01-02,EGNX,East Midlands,United Kingdom,42,,,23,0
2016,01,JAN,2016-01-02,EGPD,Aberdeen,United Kingdom,35,,,22,0
2016,01,JAN,2016-01-02,EGPF,Glasgow,United Kingdom,80,,,51,28
2016,01,JAN,2016-01-02,EGPH,Edinburgh,United Kingdom,102,103,45,75,30
2016,01,JAN,2016-01-02,EGSS,London - Stansted,United Kingdom,221,220,142,195,132
2016,01,JAN,2016-01-02,EHAM,Amsterdam - Schiphol,Netherlands,527,,,395,619
2016,01,JAN,2016-01-02,EHBK,Maastricht-Aachen,Netherlands,4,,,,
2016,01,JAN,2016-01-02,EHGG,Groningen,Netherlands,7,,,1,0
2016,01,JAN,2016-01-02,EHRD,Rotterdam,Netherlands,22,,,2,2
2016,01,JAN,2016-01-02,EICK,Cork,Ireland,28,,,18,0
2016,01,JAN,2016-01-02,EIDL,Donegal,Ireland,2,,,,
2016,01,JAN,2016-01-02,EIDW,Dublin,Ireland,245,246,157,193,154
2016,01,JAN,2016-01-02,EIKN,Connaught,Ireland,5,,,5,0
2016,01,JAN,2016-01-02,EIKY,Kerry - Farranfore,Ireland,4,,,2,0
2016,01,JAN,2016-01-02,EINN,Shannon,Ireland,23,,,12,0
2016,01,JAN,2016-01-02,EIWF,Waterford,Ireland,2,,,,
2016,01,JAN,2016-01-02,EIWT,Weston,Ireland,1,,,,
2016,01,JAN,2016-01-02,EKCH,Copenhagen - Kastrup,Denmark,241,242,39,197,39
2016,01,JAN,2016-01-02,ELLX,Luxembourg,Luxembourg,60,60,0,44,0
2016,01,JAN,2016-01-02,ENBR,Bergen,Norway,64,64,0,55,0
2016,01,JAN,2016-01-02,ENGM,Oslo - Gardermoen,Norway,168,168,13,164,8
2016,01,JAN,2016-01-02,ENHD,Haugesund,Norway,7,7,0,5,0
2016,01,JAN,2016-01-02,ENVA,Trondheim,Norway,38,38,0,35,0
2016,01,JAN,2016-01-02,ENZV,Stavanger,Norway,48,49,0,36,0
2016,01,JAN,2016-01-02,EPBY,Bydgoszcz,Poland,2,,,2,0
2016,01,JAN,2016-01-02,EPGD,Gdansk,Poland,40,,,39,0
2016,01,JAN,2016-01-02,EPKK,Krakow - Balice,Poland,41,,,41,19
2016,01,JAN,2016-01-02,EPKT,Katowice - Pyrzowice,Poland,30,,,21,11
2016,01,JAN,2016-01-02,EPLB,Lublin,Poland,4,,,1,0
2016,01,JAN,2016-01-02,EPLL,Lodz - Lublinek,Poland,4,,,3,0
2016,01,JAN,2016-01-02,EPMO,Warszawa - Modlin,Poland,24,,,24,19
2016,01,JAN,2016-01-02,EPPO,Poznan - Lawica,Poland,12,,,12,0
2016,01,JAN,2016-01-02,EPRZ,Rzeszow - Jasionka,Poland,10,,,10,0
2016,01,JAN,2016-01-02,EPSC,Szczecin - Goleniów,Poland,7,,,7,0
2016,01,JAN,2016-01-02,EPWA,Warszawa - Chopina,Poland,144,146,44,120,44
2016,01,JAN,2016-01-02,EPWR,Wroclaw - Strachowice,Poland,19,,,19,0
2016,01,JAN,2016-01-02,ESGG,Göteborg,Sweden,60,,,57,0
2016,01,JAN,2016-01-02,ESSA,Stockholm - Arlanda,Sweden,154,155,7,129,7
2016,01,JAN,2016-01-02,ESSB,Stockholm - Bromma,Sweden,16,,,11,0
2016,01,JAN,2016-01-02,EVRA,Riga,Latvia,74,76,7,63,7
2016,01,JAN,2016-01-02,EYKA,Kaunas,Lithuania,7,,,7,10
2016,01,JAN,2016-01-02,EYPA,Palanga,Lithuania,3,,,3,0
2016,01,JAN,2016-01-02,EYSA,Siauliai,Lithuania,1,,,,
2016,01,JAN,2016-01-02,EYVI,Vilnius,Lithuania,48,,,29,0
2016,01,JAN,2016-01-02,GCFV,Fuerteventura,Spain,100,100,0,66,21
2016,01,JAN,2016-01-02,GCGM,La Gomera,Spain,2,,,2,0
2016,01,JAN,2016-01-02,GCHI,Hierro,Spain,4,,,4,0
2016,01,JAN,2016-01-02,GCLA,La Palma,Spain,18,,,13,1
2016,01,JAN,2016-01-02,GCLP,Gran Canaria,Spain,241,241,133,173,110
2016,01,JAN,2016-01-02,GCRR,Lanzarote,Spain,94,94,0,55,1
2016,01,JAN,2016-01-02,GCTS,Tenerife Sur - Reina Sofia,Spain,137,137,10,86,25
