YEAR,MONTH_NUM,MONTH_MON,FLT_DATE,APT_ICAO,APT_NAME,STATE_NAME,FLT_DEP_1,FLT_DEP_IFR_2,DLY_ATC_PRE_2,FLT_DEP_3,DLY_ATC_PRE_3
2018,01,JAN,2018-01-01,EGLC,London - City,United Kingdom,60,,,52,19
2018,01,JAN,2018-01-01,EGLF,Farnborough,United Kingdom,17,,,,
2018,01,JAN,2018-01-01,EGLL,London - Heathrow,United Kingdom,622,,,495,171
2018,01,JAN,2018-01-01,EGNT,Newcastle,United Kingdom,39,,,32,2
2018,01,JAN,2018-01-01,EGNX,East Midlands,United Kingdom,30,,,24,0
2018,01,JAN,2018-01-01,EGPD,Aberdeen,United Kingdom,36,36,0,32,0
2018,01,JAN,2018-01-01,EGPF,Glasgow,United Kingdom,74,75,6,61,13
2018,01,JAN,2018-01-01,EGPH,Edinburgh,United Kingdom,124,124,12,111,25
2018,01,JAN,2018-01-01,EGSS,London - Stansted,United Kingdom,173,173,107,165,98
2018,01,JAN,2018-01-01,EHAM,Amsterdam - Schiphol,Netherlands,618,,,498,730
2018,01,JAN,2018-01-01,EHBK,Maastricht-Aachen,Netherlands,5,,,1,0
2018,01,JAN,2018-01-01,EHGG,Groningen,Netherlands,1,,,,
2018,01,JAN,2018-01-01,EHLE,Lelystad,Netherlands,0,,,,
2018,01,JAN,2018-01-01,EHRD,Rotterdam,Netherlands,20,,,2,0
2018,01,JAN,2018-01-01,EICK,Cork,Ireland,23,,,13,5
2018,01,JAN,2018-01-01,EIDL,Donegal,Ireland,2,,,,
2018,01,JAN,2018-01-01,EIDW,Dublin,Ireland,249,249,57,202,37
2018,01,JAN,2018-01-01,EIKN,Connaught,Ireland,7,,,7,0
2018,01,JAN,2018-01-01,EIKY,Kerry - Farranfore,Ireland,6,,,3,0
2018,01,JAN,2018-01-01,EINN,Shannon,Ireland,17,,,11,0
2018,01,JAN,2018-01-01,EKCH,Copenhagen - Kastrup,Denmark,239,239,14,202,10
2018,01,JAN,2018-01-01,ELLX,Luxembourg,Luxembourg,77,73,0,62,0
2018,01,JAN,2018-01-01,ENAL,Alesund,Norway,16,14,0,14,0
2018,01,JAN,2018-01-01,ENAN,Andenes,Norway,4,4,0,4,0
2018,01,JAN,2018-01-01,ENAT,Alta,Norway,8,7,0,7,0
2018,01,JAN,2018-01-01,ENBL,Forde Bringeland,Norway,4,4,0,4,0
2018,01,JAN,2018-01-01,ENBN,Bronnoysund Bronnoy,Norway,5,4,0,4,0
2018,01,JAN,2018-01-01,ENBO,Bodø,Norway,41,37,0,38,0
2018,01,JAN,2018-01-01,ENBR,Bergen,Norway,80,67,0,66,0
2018,01,JAN,2018-01-01,ENBS,Batsfjord,Norway,3,3,0,3,0
2018,01,JAN,2018-01-01,ENBV,Berlevåg,Norway,3,2,0,2,0
2018,01,JAN,2018-01-01,ENCN,Kristiansand Kjevik,Norway,11,11,0,11,0
2018,01,JAN,2018-01-01,ENDU,Bardufoss,Norway,5,5,0,5,0
2018,01,JAN,2018-01-01,ENEV,Harstad - Narvik Evenes,Norway,9,8,0,8,0
2018,01,JAN,2018-01-01,ENFL,Florø,Norway,8,6,0,6,0
2018,01,JAN,2018-01-01,ENGM,Oslo - Gardermoen,Norway,257,257,68,251,83
2018,01,JAN,2018-01-01,ENHD,Haugesund,Norway,5,5,0,4,0
2018,01,JAN,2018-01-01,ENHF,Hammerfest,Norway,15,11,0,11,0
2018,01,JAN,2018-01-01,ENHV,Honningsvåg Valan,Norway,2,2,0,2,0
2018,01,JAN,2018-01-01,ENKB,Kristiansund Kvernberget,Norway,9,5,0,5,0
2018,01,JAN,2018-01-01,ENKR,Kirkenes Høybuktmoen,Norway,10,8,0,8,0
2018,01,JAN,2018-01-01,ENLK,Leknes,Norway,9,7,0,7,0
2018,01,JAN,2018-01-01,ENMH,Mehamn,Norway,4,3,0,3,0
2018,01,JAN,2018-01-01,ENML,Molde Årø,Norway,6,5,0,5,0
2018,01,JAN,2018-01-01,ENMS,Mosjøen Kjærstad,Norway,3,3,0,3,0
2018,01,JAN,2018-01-01,ENNA,Lakselv Banak,Norway,1,1,0,1,0
2018,01,JAN,2018-01-01,ENNM,Namsos Høknesøra,Norway,4,4,0,4,0
2018,01,JAN,2018-01-01,ENOV,Orsta¿Volda Hovden,Norway,4,3,0,3,0
2018,01,JAN,2018-01-01,ENRA,Mo i Rana Røssvoll,Norway,5,5,0,5,0
2018,01,JAN,2018-01-01,ENRM,Rorvik Ryum,Norway,4,4,0,4,0
2018,01,JAN,2018-01-01,ENRO,Roros,Norway,1,1,0,1,0
2018,01,JAN,2018-01-01,ENRS,Rost,Norway,1,1,0,1,0
2018,01,JAN,2018-01-01,ENSB,Svalbard Longyear,Norway,2,2,0,2,0
2018,01,JAN,2018-01-01,ENSD,Sandane  Anda,Norway,1,1,0,1,0
2018,01,JAN,2018-01-01,ENSG,Sogndal Haukåsen,Norway,3,3,0,3,0
2018,01,JAN,2018-01-01,ENSH,Svolvær Helle,Norway,5,5,0,5,0
2018,01,JAN,2018-01-01,ENSK,Stokmarknes Skagen,Norway,10,8,0,8,0
2018,01,JAN,2018-01-01,ENSR,Sorkjosen,Norway,2,,,2,0
2018,01,JAN,2018-01-01,ENSS,Vardø Svartnes,Norway,3,3,0,3,0
2018,01,JAN,2018-01-01,ENST,Sandnessjøen Stokka,Norway,4,3,0,3,0
2018,01,JAN,2018-01-01,ENTC,Tromsø,Norway,51,45,0,45,0
2018,01,JAN,2018-01-01,ENVA,Trondheim,Norway,49,47,0,47,0
2018,01,JAN,2018-01-01,ENVD,Vadsø,Norway,7,7,0,7,0
2018,01,JAN,2018-01-01,ENVR,Værøy,Norway,1,,,,
2018,01,JAN,2018-01-01,ENZV,Stavanger,Norway,42,28,0,28,0
2018,01,JAN,2018-01-01,EPBY,Bydgoszcz,Poland,1,,,1,0
2018,01,JAN,2018-01-01,EPGD,Gdansk,Poland,37,,,32,1
2018,01,JAN,2018-01-01,EPKK,Krakow - Balice,Poland,47,,,42,19
2018,01,JAN,2018-01-01,EPKT,Katowice - Pyrzowice,Poland,18,,,14,0
2018,01,JAN,2018-01-01,EPLB,Lublin,Poland,6,,,2,0
2018,01,JAN,2018-01-01,EPLL,Lodz - Lublinek,Poland,2,,,2,0
2018,01,JAN,2018-01-01,EPMO,Warszawa - Modlin,Poland,24,,,24,0
2018,01,JAN,2018-01-01,EPPO,Poznan - Lawica,Poland,21,,,15,0
2018,01,JAN,2018-01-01,EPRZ,Rzeszow - Jasionka,Poland,4,,,2,0
2018,01,JAN,2018-01-01,EPSC,Szczecin - Goleniów,Poland,7,,,4,0
2018,01,JAN,2018-01-01,EPWA,Warszawa - Chopina,Poland,169,169,31,48,8
2018,01,JAN,2018-01-01,EPWR,Wroclaw - Strachowice,Poland,27,,,22,8
2018,01,JAN,2018-01-01,EPZG,Zielona Gora - Babimost,Poland,0,,,,
2018,01,JAN,2018-01-01,ESGG,Göteborg,Sweden,50,49,0,45,0
2018,01,JAN,2018-01-01,ESSA,Stockholm - Arlanda,Sweden,231,230,26,201,10
2018,01,JAN,2018-01-01,ESSB,Stockholm - Bromma,Sweden,29,,,28,0
2018,01,JAN,2018-01-01,EVLA,Liepaja,Latvia,1,,,1,0
2018,01,JAN,2018-01-01,EVRA,Riga,Latvia,88,88,0,79,0
2018,01,JAN,2018-01-01,EYKA,Kaunas,Lithuania,7,,,7,0
2018,01,JAN,2018-01-01,EYPA,Palanga,Lithuania,3,,,3,0
2018,01,JAN,2018-01-01,EYVI,Vilnius,Lithuania,35,,,28,0
2018,01,JAN,2018-01-01,GCFV,Fuerteventura,Spain,77,76,0,47,5
2018,01,JAN,2018-01-01,GCGM,La Gomera,Spain,2,,,2,0
2018,01,JAN,2018-01-01,GCHI,Hierro,Spain,6,,,5,0
2018,01,JAN,2018-01-01,GCLA,La Palma,Spain,23,,,15,0
2018,01,JAN,2018-01-01,GCLP,Gran Canaria,Spain,141,141,21,113,33
2018,01,JAN,2018-01-01,GCRR,Lanzarote,Spain,55,54,0,42,0
2018,01,JAN,2018-01-01,GCTS,Tenerife Sur - Reina Sofia,Spain,61,61,14,48,9
2018,01,JAN,2018-01-01,GCXO,Tenerife North,Spain,78,,,59,12
2018,01,JAN,2018-01-01,GEML,Melilla,Spain,5,,,2,0
2018,01,JAN,2018-01-01,GMAD,Al Massira,Morocco,20,,,6,0
2018,01,JAN,2018-01-01,GMFF,Saïss,Morocco,9,,,4,5
2018,01,JAN,2018-01-01,GMME,Rabat-Salé,Morocco,12,,,8,5
2018,01,JAN,2018-01-01,GMMN,Mohammed V International,Morocco,117,,,12,0
2018,01,JAN,2018-01-01,GMMX,Menara,Morocco,63,,,29,83
2018,01,JAN,2018-01-01,GMTT,Ibn Batouta,Morocco,13,,,5,0
2018,01,JAN,2018-01-01,LATI,Tirana,Albania,28,,,10,0
2018,01,JAN,2018-01-01,LBSF,Sofia,Bulgaria,51,51,0,34,0
2018,01,JAN,2018-01-01,LCLK,Larnaca,Cyprus,43,,,23,0
2018,01,JAN,2018-01-01,LCPH,Paphos,Cyprus,8,,,7,2
2018,01,JAN,2018-01-01,LDZA,Zagreb,Croatia,43,43,0,9,0
2018,01,JAN,2018-01-01,LEAL,Alicante,Spain,91,91,44,77,51
2018,01,JAN,2018-01-01,LEAM,Almeria,Spain,7,,,2,0
2018,01,JAN,2018-01-01,LEAS,Asturias,Spain,14,,,11,1
2018,01,JAN,2018-01-01,LEBB,Bilbao,Spain,36,36,0,36,2
2018,01,JAN,2018-01-01,LEBL,Barcelona,Spain,375,,,338,234
2018,01,JAN,2018-01-01,LEBZ,Badajoz,Spain,1,,,,
2018,01,JAN,2018-01-01,LECO,La Coruna,Spain,11,,,10,2
2018,01,JAN,2018-01-01,LECU,Madrid - Cuatro Viento,Spain,1,,,,
2018,01,JAN,2018-01-01,LEGE,Gerona,Spain,7,,,4,0
2018,01,JAN,2018-01-01,LEGR,Granada,Spain,12,,,10,2
2018,01,JAN,2018-01-01,LEIB,Ibiza,Spain,29,,,17,0
2018,01,JAN,2018-01-01,LEJR,Jerez De La Frontera,Spain,7,,,5,0
2018,01,JAN,2018-01-01,LELC,Murcia San Javier,Spain,6,,,4,0
2018,01,JAN,2018-01-01,LELN,Leon,Spain,1,,,,
2018,01,JAN,2018-01-01,LEMD,Madrid - Barajas,Spain,442,439,192,303,171
2018,01,JAN,2018-01-01,LEMG,Málaga,Spain,121,121,36,99,31
2018,01,JAN,2018-01-01,LEMH,Mahon,Spain,12,,,6,0
2018,01,JAN,2018-01-01,LEMO,Seville - Moron,Spain,1,,,,
2018,01,JAN,2018-01-01,LEPA,Palma de Mallorca,Spain,104,,,83,24
2018,01,JAN,2018-01-01,LEPP,Noain Pamplona,Spain,4,,,1,0
2018,01,JAN,2018-01-01,LERS,Reus,Spain,0,,,,
2018,01,JAN,2018-01-01,LERT,Rota,Spain,2,,,,
2018,01,JAN,2018-01-01,LESB,Son Bonet,Spain,1,,,,
2018,01,JAN,2018-01-01,LESO,San Sebastian,Spain,6,,,2,0
2018,01,JAN,2018-01-01,LEST,Santiago,Spain,23,,,16,0
2018,01,JAN,2018-01-01,LEVC,Valencia,Spain,66,66,0,48,6
2018,01,JAN,2018-01-01,LEVD,Valladolid,Spain,2,,,2,0
2018,01,JAN,2018-01-01,LEVT,Vitoria,Spain,1,,,1,0
2018,01,JAN,2018-01-01,LEVX,Vigo,Spain,10,,,8,0
2018,01,JAN,2018-01-01,LEXJ,Santander,Spain,8,,,5,0
2018,01,JAN,2018-01-01,LEZG,Zaragoza,Spain,4,,,2,0
2018,01,JAN,2018-01-01,LEZL,Sevilla,Spain,48,,,37,10
2018,01,JAN,2018-01-01,LFBA,Agen-La Garenne,France,1,,,,
2018,01,JAN,2018-01-01,LFBD,Bordeaux-Mérignac,France,68,,,64,10
2018,01,JAN,2018-01-01,LFBE,Bergerac-Roumanière,France,1,,,1,0
2018,01,JAN,2018-01-01,LFBI,Poitiers-Biard,France,1,,,,
2018,01,JAN,2018-01-01,LFBL,Limoges-Bellegarde,France,3,,,2,0
2018,01,JAN,2018-01-01,LFBO,Toulouse-Blagnac,France,92,,,81,38
2018,01,JAN,2018-01-01,LFBP,Pau-Pyrénées,France,9,,,7,0
2018,01,JAN,2018-01-01,LFBT,Tarbes-Lourdes Pyrénées,France,2,,,,
2018,01,JAN,2018-01-01,LFBZ,Biarritz-Bayonne-Anglet,France,10,,,8,0
2018,01,JAN,2018-01-01,LFCR,Rodez-Marcillac,France,1,,,,
2018,01,JAN,2018-01-01,LFJL,Metz-Nancy-Lorraine,France,1,,,1,0
2018,01,JAN,2018-01-01,LFKB,Bastia-Poretta,France,10,,,1,0
2018,01,JAN,2018-01-01,LFKC,Calvi-Sainte-Catherine,France,4,,,1,0
2018,01,JAN,2018-01-01,LFKF,Figari-Sud Corse,France,2,,,,
2018,01,JAN,2018-01-01,LFKJ,Ajaccio-Napoléon-Bonaparte,France,15,,,,
2018,01,JAN,2018-01-01,LFLB,Chambéry-Aix-les-Bains,France,12,,,1,0
2018,01,JAN,2018-01-01,LFLC,Clermont-Ferrand-Auvergne,France,7,,,6,0
2018,01,JAN,2018-01-01,LFLI,Annemasse,France,1,,,,
2018,01,JAN,2018-01-01,LFLL,Lyon-Saint-Exupéry,France,109,,,82,30
2018,01,JAN,2018-01-01,LFLP,Annecy-Meythet,France,0,,,,
2018,01,JAN,2018-01-01,LFLS,Grenoble-Isère,France,2,,,1,0
2018,01,JAN,2018-01-01,LFLY,Lyon-Bron,France,8,,,,
2018,01,JAN,2018-01-01,LFMD,Cannes-Mandelieu,France,4,,,,
2018,01,JAN,2018-01-01,LFMH,Saint-Etienne-Bouthéon,France,1,,,,
2018,01,JAN,2018-01-01,LFMK,Carcassonne-Salvaza,France,2,,,2,0
2018,01,JAN,2018-01-01,LFML,Marseille-Provence,France,93,,,63,22
2018,01,JAN,2018-01-01,LFMN,Nice-Côte d’Azur,France,135,135,86,96,57
2018,01,JAN,2018-01-01,LFMP,Perpignan-Rivesaltes,France,3,,,3,0
2018,01,JAN,2018-01-01,LFMT,Montpellier-Méditerranée,France,22,,,17,0
2018,01,JAN,2018-01-01,LFMV,Avignon-Caumont,France,2,,,,
2018,01,JAN,2018-01-01,LFOB,Beauvais-Tillé,France,23,,,22,0
2018,01,JAN,2018-01-01,LFPB,Paris-Le Bourget,France,28,,,,
2018,01,JAN,2018-01-01,LFPG,Paris-Charles-de-Gaulle,France,583,,,467,126
2018,01,JAN,2018-01-01,LFPN,Toussus-le-Noble,France,0,,,,
2018,01,JAN,2018-01-01,LFPO,Paris-Orly,France,282,282,376,176,215
2018,01,JAN,2018-01-01,LFQQ,Lille-Lesquin,France,19,,,16,0
2018,01,JAN,2018-01-01,LFRB,Brest-Bretagne,France,10,,,10,0
2018,01,JAN,2018-01-01,LFRG,Deauville-Normandie,France,0,,,,
2018,01,JAN,2018-01-01,LFRH,Lorient-Lann Bihoué,France,4,,,,
2018,01,JAN,2018-01-01,LFRK,Caen-Carpiquet,France,1,,,1,0
2018,01,JAN,2018-01-01,LFRN,Rennes-Saint-Jacques,France,13,,,11,0
2018,01,JAN,2018-01-01,LFRQ,Quimper-Pluguffan,France,1,,,1,0
2018,01,JAN,2018-01-01,LFRS,Nantes-Atlantique,France,56,,,42,9
2018,01,JAN,2018-01-01,LFSB,Bâle-Mulhouse,France,68,68,27,64,15
2018,01,JAN,2018-01-01,LFSL,Brive-Souillac,France,1,,,,
2018,01,JAN,2018-01-01,LFST,Strasbourg-Entzheim,France,21,,,18,0
2018,01,JAN,2018-01-01,LFTH,Hyères-Le Palyvestre,France,5,,,3,0
2018,01,JAN,2018-01-01,LFTW,Nîmes-Garons,France,2,,,2,0
2018,01,JAN,2018-01-01,LGAV,Athens,Greece,166,,,114,6
2018,01,JAN,2018-01-01,LGIR,Heraklion,Greece,14,,,9,0
2018,01,JAN,2018-01-01,LGKO,Kos,Greece,5,,,,
2018,01,JAN,2018-01-01,LGKR,Corfu,Greece,4,,,1,0
2018,01,JAN,2018-01-01,LGMK,Mikonos,Greece,2,,,,
2018,01,JAN,2018-01-01,LGRP,Rodos,Greece,10,,,5,0
2018,01,JAN,2018-01-01,LGSA,Khania - Souda,Greece,8,,,4,0
2018,01,JAN,2018-01-01,LGSR,Santorini,Greece,3,,,3,0
2018,01,JAN,2018-01-01,LGTS,Thessaloniki,Greece,36,,,28,5
2018,01,JAN,2018-01-01,LGZA,Zakinthos,Greece,1,,,,
2018,01,JAN,2018-01-01,LHBP,Budapest - Ferihegy,Hungary,117,117,21,94,27
2018,01,JAN,2018-01-01,LIBR,Brindisi,Italy,16,,,16,0
2018,01,JAN,2018-01-01,LICC,Catania,Italy,59,59,118,56,24
2018,01,JAN,2018-01-01,LIMC,Milan - Malpensa,Italy,210,211,165,161,122
2018,01,JAN,2018-01-01,LIME,Bergamo,Italy,80,80,19,74,21
2018,01,JAN,2018-01-01,LIMF,Torino Caselle,Italy,39,36,0,33,2
2018,01,JAN,2018-01-01,LIML,Milan - Linate,Italy,124,,,119,10
2018,01,JAN,2018-01-01,LIPE,Bologna,Italy,65,65,84,54,115
2018,01,JAN,2018-01-01,LIPH,Treviso,Italy,20,,,19,34
2018,01,JAN,2018-01-01,LIPZ,Venice,Italy,101,101,190,79,104
2018,01,JAN,2018-01-01,LIRA,Rome - Ciampino,Italy,34,,,30,62
2018,01,JAN,2018-01-01,LIRF,Rome - Fiumicino,Italy,362,361,308,317,269
2018,01,JAN,2018-01-01,LIRN,Naples,Italy,76,75,49,69,37
2018,01,JAN,2018-01-01,LIRP,Pisa San Giusto,Italy,35,,,29,61
2018,01,JAN,2018-01-01,LJLJ,Ljubljana,Slovenia,23,23,0,6,0
2018,01,JAN,2018-01-01,LKPR,Prague,Czech Republic,167,166,64,139,30
2018,01,JAN,2018-01-01,LKTB,Brno-Tuřany,Czech Republic,5,,,3,0
2018,01,JAN,2018-01-01,LLBG,Ben Gurion International,Israel,165,,,93,39
2018,01,JAN,2018-01-01,LMML,Malta,Malta,44,,,40,0
2018,01,JAN,2018-01-01,LOWG,Graz,Austria,4,,,4,0
2018,01,JAN,2018-01-01,LOWI,Innsbruck,Austria,26,,,10,5
2018,01,JAN,2018-01-01,LOWK,Klagenfurt,Austria,3,,,2,0
2018,01,JAN,2018-01-01,LOWL,Linz,Austria,1,,,1,0
2018,01,JAN,2018-01-01,LOWS,Salzburg,Austria,27,,,14,9
2018,01,JAN,2018-01-01,LOWW,Vienna,Austria,235,234,139,191,44
2018,01,JAN,2018-01-01,LPAZ,Santa Maria,Portugal,2,,,,
2018,01,JAN,2018-01-01,LPCS,Cascais,Portugal,4,,,,
2018,01,JAN,2018-01-01,LPFR,Faro,Portugal,31,,,23,0
2018,01,JAN,2018-01-01,LPHR,Horta,Portugal,6,,,,
2018,01,JAN,2018-01-01,LPMA,Madeira,Portugal,42,,,34,9
2018,01,JAN,2018-01-01,LPPD,Ponta Delgada,Portugal,20,,,5,0
2018,01,JAN,2018-01-01,LPPR,Porto,Portugal,106,106,62,91,29
2018,01,JAN,2018-01-01,LPPS,Porto Santo,Portugal,3,,,1,0
2018,01,JAN,2018-01-01,LPPT,Lisbon,Portugal,281,281,524,247,425
2018,01,JAN,2018-01-01,LQSA,Sarajevo,Bosnia and Herzegovina,9,,,5,0
2018,01,JAN,2018-01-01,LRBS,Bucharest - Băneasa,Romania,1,,,,
2018,01,JAN,2018-01-01,LROP,Bucharest - Otopeni,Romania,69,68,8,59,0
2018,01,JAN,2018-01-01,LSGG,Geneva,Switzerland,218,218,54,174,47
2018,01,JAN,2018-01-01,LSGS,Sion,Switzerland,10,,,,
2018,01,JAN,2018-01-01,LSZH,Zürich,Switzerland,293,293,94,261,150
2018,01,JAN,2018-01-01,LTAC,Ankara - Esenboğa,Türkiye,144,,,131,82
2018,01,JAN,2018-01-01,LTAI,Antalya,Türkiye,85,,,41,17
2018,01,JAN,2018-01-01,LTBA,Istanbul - Atatürk,Türkiye,556,,,416,856
2018,01,JAN,2018-01-01,LTBJ,Izmir - Adnan Menderes,Türkiye,96,,,66,14
2018,01,JAN,2018-01-01,LTFJ,Istanbul - Sabiha Gökçen,Türkiye,267,,,247,78
2018,01,JAN,2018-01-01,LUKK,Chișinău,Moldova,23,,,5,0
2018,01,JAN,2018-01-01,LWSK,Skopje,Republic of North Macedonia,15,,,13,0
2018,01,JAN,2018-01-01,LYBE,Belgrade - Nikola Tesla,Serbia,68,,,14,0
2018,01,JAN,2018-01-01,LYPG,Podgorica,Montenegro,12,,,5,0
2018,01,JAN,2018-01-01,LZIB,Bratislava,Slovakia,20,,,17,13
2018,01,JAN,2018-01-01,UDYZ,Zvartnots,Armenia,22,,,1,0
2018,01,JAN,2018-01-01,UGTB,Tbilisi,Georgia,32,,,7,0
2018,01,JAN,2018-01-01,UKBB,Kiev - Boryspil,Ukraine,95,,,17,1
2018,01,JAN,2018-01-02,EBAW,Antwerp,Belgium,11,,,2,0
2018,01,JAN,2018-01-02,EBBR,Brussels,Belgium,272,276,159,205,242
2018,01,JAN,2018-01-02,EBCI,Charleroi,Belgium,63,63,12,59,12
2018,01,JAN,2018-01-02,EBLG,Liège,Belgium,53,,,6,0
2018,01,JAN,2018-01-02,EBOS,Ostend-Bruges,Belgium,3,,,,
2018,01,JAN,2018-01-02,EDDB,Berlin - Brandenburg,Germany,115,,,91,38
2018,01,JAN,2018-01-02,EDDC,Dresden,Germany,21,,,19,0
2018,01,JAN,2018-01-02,EDDE,Erfurt,Germany,5,5,0,1,0
2018,01,JAN,2018-01-02,EDDF,Frankfurt,Germany,580,581,132,464,181
2018,01,JAN,2018-01-02,EDDG,Muenster-Osnabrueck,Germany,11,,,5,0
2018,01,JAN,2018-01-02,EDDH,Hamburg,Germany,157,157,36,135,103
2018,01,JAN,2018-01-02,EDDK,Cologne-Bonn,Germany,149,,,91,6
2018,01,JAN,2018-01-02,EDDL,Dusseldorf,Germany,198,,,149,6
2018,01,JAN,2018-01-02,EDDM,Munich,Germany,432,432,0,348,22
2018,01,JAN,2018-01-02,EDDN,Nuremberg,Germany,46,,,37,0
2018,01,JAN,2018-01-02,EDDP,Leipzig-Halle,Germany,93,91,4,14,4
2018,01,JAN,2018-01-02,EDDR,Saarbruecken,Germany,10,9,0,8,0
2018,01,JAN,2018-01-02,EDDS,Stuttgart,Germany,111,111,4,89,1
2018,01,JAN,2018-01-02,EDDT,Berlin - Tegel,Germany,150,,,127,55
2018,01,JAN,2018-01-02,EDDV,Hanover,Germany,67,67,18,48,19
2018,01,JAN,2018-01-02,EDDW,Bremen,Germany,30,34,6,23,6
2018,01,JAN,2018-01-02,EETN,Tallinn,Estonia,59,60,0,29,0
2018,01,JAN,2018-01-02,EETU,Tartu,Estonia,2,,,1,0
2018,01,JAN,2018-01-02,EFHK,Helsinki - Vantaa,Finland,229,240,7,204,17
2018,01,JAN,2018-01-02,EGAA,Belfast - Aldergrove,United Kingdom,57,,,48,3
2018,01,JAN,2018-01-02,EGAC,Belfast - City Airport,United Kingdom,50,,,47,0
2018,01,JAN,2018-01-02,EGAE,Londonderry - Eglinton,United Kingdom,2,,,2,0
2018,01,JAN,2018-01-02,EGBB,Birmingham,United Kingdom,137,137,88,106,57
2018,01,JAN,2018-01-02,EGCC,Manchester,United Kingdom,238,234,193,178,157
2018,01,JAN,2018-01-02,EGGD,Bristol,United Kingdom,81,82,7,69,2
2018,01,JAN,2018-01-02,EGGW,London - Luton,United Kingdom,157,,,124,99
2018,01,JAN,2018-01-02,EGHI,Southampton,United Kingdom,60,,,41,0
2018,01,JAN,2018-01-02,EGKB,Biggin Hill,United Kingdom,24,,,,
2018,01,JAN,2018-01-02,EGKK,London - Gatwick,United Kingdom,356,356,453,313,419
2018,01,JAN,2018-01-02,EGLC,London - City,United Kingdom,101,,,89,61
2018,01,JAN,2018-01-02,EGLF,Farnborough,United Kingdom,42,,,,
2018,01,JAN,2018-01-02,EGLL,London - Heathrow,United Kingdom,651,,,519,313
2018,01,JAN,2018-01-02,EGNT,Newcastle,United Kingdom,56,,,38,5
2018,01,JAN,2018-01-02,EGNX,East Midlands,United Kingdom,71,,,24,0
2018,01,JAN,2018-01-02,EGPD,Aberdeen,United Kingdom,62,62,0,46,0
2018,01,JAN,2018-01-02,EGPF,Glasgow,United Kingdom,111,113,25,81,24
2018,01,JAN,2018-01-02,EGPH,Edinburgh,United Kingdom,154,153,89,121,76
2018,01,JAN,2018-01-02,EGSS,London - Stansted,United Kingdom,247,248,231,204,223
2018,01,JAN,2018-01-02,EHAM,Amsterdam - Schiphol,Netherlands,641,,,510,1196
2018,01,JAN,2018-01-02,EHBK,Maastricht-Aachen,Netherlands,8,,,1,0
