YEAR,MONTH_NUM,MONTH_MON,FLT_DATE,APT_ICAO,APT_NAME,STATE_NAME,FLT_DEP_1,FLT_DEP_IFR_2,DLY_ATC_PRE_2,FLT_DEP_3,DLY_ATC_PRE_3
2022,01,JAN,2022-01-01,EPLL,Lodz - Lublinek,Poland,2,,,1,0
2022,01,JAN,2022-01-01,EPMO,Warszawa - Modlin,Poland,24,,,23,0
2022,01,JAN,2022-01-01,EPPO,Poznan - Lawica,Poland,19,,,16,0
2022,01,JAN,2022-01-01,EPRZ,Rzeszow - Jasionka,Poland,7,,,6,0
2022,01,JAN,2022-01-01,EPSC,Szczecin - Goleniów,Poland,4,,,4,0
2022,01,JAN,2022-01-01,EPSY,Olsztyn-Mazury,Poland,1,,,1,0
2022,01,JAN,2022-01-01,EPWA,Warszawa - Chopina,Poland,123,123,10,109,6
2022,01,JAN,2022-01-01,EPWR,Wroclaw - Strachowice,Poland,21,,,20,0
2022,01,JAN,2022-01-01,ESGG,Göteborg,Sweden,34,34,8,29,8
2022,01,JAN,2022-01-01,ESSA,Stockholm - Arlanda,Sweden,104,104,5,85,8
2022,01,JAN,2022-01-01,EVRA,Riga,Latvia,64,64,0,56,5
2022,01,JAN,2022-01-01,EYKA,Kaunas,Lithuania,14,,,13,0
2022,01,JAN,2022-01-01,EYPA,Palanga,Lithuania,4,,,3,0
2022,01,JAN,2022-01-01,EYSA,Siauliai,Lithuania,1,,,,
2022,01,JAN,2022-01-01,EYVI,Vilnius,Lithuania,41,,,33,0
2022,01,JAN,2022-01-01,GCFV,Fuerteventura,Spain,88,88,5,79,1
2022,01,JAN,2022-01-01,GCGM,La Gomera,Spain,2,,,2,0
2022,01,JAN,2022-01-01,GCHI,Hierro,Spain,4,,,4,0
2022,01,JAN,2022-01-01,GCLA,La Palma,Spain,14,,,9,0
2022,01,JAN,2022-01-01,GCLP,Gran Canaria,Spain,199,,,165,33
2022,01,JAN,2022-01-01,GCRR,Lanzarote,Spain,99,99,3,88,10
2022,01,JAN,2022-01-01,GCTS,Tenerife Sur - Reina Sofia,Spain,126,124,10,111,19
2022,01,JAN,2022-01-01,GCXO,Tenerife North,Spain,65,,,55,5
2022,01,JAN,2022-01-01,GEML,Melilla,Spain,5,,,2,0
2022,01,JAN,2022-01-01,GMAD,Al Massira,Morocco,3,,,,
2022,01,JAN,2022-01-01,GMFF,Saïss,Morocco,1,,,,
2022,01,JAN,2022-01-01,GMME,Rabat-Salé,Morocco,3,,,,
2022,01,JAN,2022-01-01,GMMN,Mohammed V International,Morocco,22,,,1,0
2022,01,JAN,2022-01-01,GMMX,Menara,Morocco,6,,,1,0
2022,01,JAN,2022-01-01,GMTT,Ibn Batouta,Morocco,1,,,,
2022,01,JAN,2022-01-01,LATI,Tirana,Albania,26,,,19,0
2022,01,JAN,2022-01-01,LBSF,Sofia,Bulgaria,50,50,0,36,0
2022,01,JAN,2022-01-01,LCLK,Larnaca,Cyprus,40,,,15,0
2022,01,JAN,2022-01-01,LCPH,Paphos,Cyprus,25,,,22,0
2022,01,JAN,2022-01-01,LDZA,Zagreb,Croatia,28,28,4,11,4
2022,01,JAN,2022-01-01,LEAL,Alicante,Spain,91,91,33,84,25
2022,01,JAN,2022-01-01,LEAM,Almeria,Spain,3,,,1,0
2022,01,JAN,2022-01-01,LEAS,Asturias,Spain,9,,,9,0
2022,01,JAN,2022-01-01,LEBB,Bilbao,Spain,30,30,0,30,0
2022,01,JAN,2022-01-01,LEBL,Barcelona,Spain,252,,,220,38
2022,01,JAN,2022-01-01,LECO,La Coruna,Spain,8,,,8,0
2022,01,JAN,2022-01-01,LEGE,Gerona,Spain,2,,,2,0
2022,01,JAN,2022-01-01,LEGR,Granada,Spain,8,,,5,0
2022,01,JAN,2022-01-01,LEIB,Ibiza,Spain,41,,,22,0
2022,01,JAN,2022-01-01,LEIZ,Abad,Spain,1,,,,
2022,01,JAN,2022-01-01,LEJR,Jerez De La Frontera,Spain,4,,,2,0
2022,01,JAN,2022-01-01,LELL,Sabadell,Spain,1,,,,
2022,01,JAN,2022-01-01,LEMD,Madrid - Barajas,Spain,340,,,267,43
2022,01,JAN,2022-01-01,LEMG,Málaga,Spain,139,138,22,112,38
2022,01,JAN,2022-01-01,LEMH,Mahon,Spain,15,,,8,0
2022,01,JAN,2022-01-01,LEMO,Seville - Moron,Spain,2,,,,
2022,01,JAN,2022-01-01,LEPA,Palma de Mallorca,Spain,117,,,101,10
2022,01,JAN,2022-01-01,LEPP,Noain Pamplona,Spain,2,,,,
2022,01,JAN,2022-01-01,LERT,Rota,Spain,5,,,,
2022,01,JAN,2022-01-01,LESO,San Sebastian,Spain,4,,,3,0
2022,01,JAN,2022-01-01,LEST,Santiago,Spain,27,,,27,128
2022,01,JAN,2022-01-01,LETO,Madrid - Torrejon,Spain,0,,,,
2022,01,JAN,2022-01-01,LEVC,Valencia,Spain,71,70,0,61,7
2022,01,JAN,2022-01-01,LEVD,Valladolid,Spain,2,,,1,0
2022,01,JAN,2022-01-01,LEVT,Vitoria,Spain,3,,,3,0
2022,01,JAN,2022-01-01,LEVX,Vigo,Spain,0,,,,
2022,01,JAN,2022-01-01,LEXJ,Santander,Spain,4,,,3,0
2022,01,JAN,2022-01-01,LEZG,Zaragoza,Spain,18,,,9,0
2022,01,JAN,2022-01-01,LEZL,Sevilla,Spain,62,,,57,6
2022,01,JAN,2022-01-01,LFBD,Bordeaux-Mérignac,France,51,,,44,1
2022,01,JAN,2022-01-01,LFBE,Bergerac-Roumanière,France,3,,,1,0
2022,01,JAN,2022-01-01,LFBI,Poitiers-Biard,France,1,,,,
2022,01,JAN,2022-01-01,LFBL,Limoges-Bellegarde,France,2,,,,
2022,01,JAN,2022-01-01,LFBO,Toulouse-Blagnac,France,54,54,9,51,7
2022,01,JAN,2022-01-01,LFBP,Pau-Pyrénées,France,4,,,3,0
2022,01,JAN,2022-01-01,LFBT,Tarbes-Lourdes Pyrénées,France,4,,,4,0
2022,01,JAN,2022-01-01,LFBZ,Biarritz-Bayonne-Anglet,France,6,,,5,0
2022,01,JAN,2022-01-01,LFGJ,Dôle-Tavaux,France,0,,,,
2022,01,JAN,2022-01-01,LFJL,Metz-Nancy-Lorraine,France,0,,,,
2022,01,JAN,2022-01-01,LFKB,Bastia-Poretta,France,22,,,8,0
2022,01,JAN,2022-01-01,LFKC,Calvi-Sainte-Catherine,France,3,,,,
2022,01,JAN,2022-01-01,LFKF,Figari-Sud Corse,France,6,,,,
2022,01,JAN,2022-01-01,LFKJ,Ajaccio-Napoléon-Bonaparte,France,15,,,4,0
2022,01,JAN,2022-01-01,LFLB,Chambéry-Aix-les-Bains,France,21,,,,
2022,01,JAN,2022-01-01,LFLC,Clermont-Ferrand-Auvergne,France,4,,,3,0
2022,01,JAN,2022-01-01,LFLI,Annemasse,France,3,,,,
2022,01,JAN,2022-01-01,LFLL,Lyon-Saint-Exupéry,France,74,75,19,59,19
2022,01,JAN,2022-01-01,LFLP,Annecy-Meythet,France,3,,,,
2022,01,JAN,2022-01-01,LFLS,Grenoble-Isère,France,16,,,12,0
2022,01,JAN,2022-01-01,LFLX,Châteauroux-Déols,France,2,,,,
2022,01,JAN,2022-01-01,LFLY,Lyon-Bron,France,4,,,,
2022,01,JAN,2022-01-01,LFMD,Cannes-Mandelieu,France,7,,,,
2022,01,JAN,2022-01-01,LFMH,Saint-Etienne-Bouthéon,France,1,,,,
2022,01,JAN,2022-01-01,LFML,Marseille-Provence,France,74,,,52,0
2022,01,JAN,2022-01-01,LFMN,Nice-Côte d’Azur,France,105,105,11,73,17
2022,01,JAN,2022-01-01,LFMP,Perpignan-Rivesaltes,France,5,,,3,0
2022,01,JAN,2022-01-01,LFMT,Montpellier-Méditerranée,France,14,,,13,0
2022,01,JAN,2022-01-01,LFMU,Béziers-Vias,France,2,,,2,0
2022,01,JAN,2022-01-01,LFMV,Avignon-Caumont,France,1,,,,
2022,01,JAN,2022-01-01,LFOB,Beauvais-Tillé,France,35,,,34,0
2022,01,JAN,2022-01-01,LFOK,Châlons-Vatry,France,1,,,,
2022,01,JAN,2022-01-01,LFOP,Rouen,France,1,,,,
2022,01,JAN,2022-01-01,LFOT,Tours-Val de Loire,France,3,,,2,0
2022,01,JAN,2022-01-01,LFPB,Paris-Le Bourget,France,34,,,,
2022,01,JAN,2022-01-01,LFPG,Paris-Charles-de-Gaulle,France,426,,,341,172
2022,01,JAN,2022-01-01,LFPN,Toussus-le-Noble,France,6,,,,
2022,01,JAN,2022-01-01,LFPO,Paris-Orly,France,222,222,177,184,166
2022,01,JAN,2022-01-01,LFQQ,Lille-Lesquin,France,13,,,8,14
2022,01,JAN,2022-01-01,LFRB,Brest-Bretagne,France,7,,,7,0
2022,01,JAN,2022-01-01,LFRD,Dinard-Pleurtuit-Saint-Malo,France,1,,,,
2022,01,JAN,2022-01-01,LFRG,Deauville-Normandie,France,2,,,1,0
2022,01,JAN,2022-01-01,LFRK,Caen-Carpiquet,France,0,,,,
2022,01,JAN,2022-01-01,LFRM,Le Mans,France,1,,,,
2022,01,JAN,2022-01-01,LFRN,Rennes-Saint-Jacques,France,7,,,4,0
2022,01,JAN,2022-01-01,LFRQ,Quimper-Pluguffan,France,1,,,,
2022,01,JAN,2022-01-01,LFRS,Nantes-Atlantique,France,54,,,53,35
2022,01,JAN,2022-01-01,LFRZ,Saint-Nazaire-Montoir,France,1,,,,
2022,01,JAN,2022-01-01,LFSB,Bâle-Mulhouse,France,74,148,10,56,6
2022,01,JAN,2022-01-01,LFST,Strasbourg-Entzheim,France,10,,,7,0
2022,01,JAN,2022-01-01,LFTH,Hyères-Le Palyvestre,France,4,,,3,0
2022,01,JAN,2022-01-01,LFTW,Nîmes-Garons,France,1,,,1,0
2022,01,JAN,2022-01-01,LGAV,Athens,Greece,136,,,91,11
2022,01,JAN,2022-01-01,LGIR,Heraklion,Greece,8,,,4,0
2022,01,JAN,2022-01-01,LGKF,Kefallinia,Greece,0,,,,
2022,01,JAN,2022-01-01,LGKO,Kos,Greece,2,,,1,0
2022,01,JAN,2022-01-01,LGKR,Corfu,Greece,3,,,1,0
2022,01,JAN,2022-01-01,LGMK,Mikonos,Greece,1,,,1,0
2022,01,JAN,2022-01-01,LGPZ,Aktion,Greece,1,,,,
2022,01,JAN,2022-01-01,LGRP,Rodos,Greece,7,,,3,0
2022,01,JAN,2022-01-01,LGSA,Khania - Souda,Greece,5,,,4,0
2022,01,JAN,2022-01-01,LGSR,Santorini,Greece,5,,,3,0
2022,01,JAN,2022-01-01,LGTS,Thessaloniki,Greece,39,,,32,0
2022,01,JAN,2022-01-01,LHBP,Budapest - Ferihegy,Hungary,91,90,2,74,5
2022,01,JAN,2022-01-01,LIBR,Brindisi,Italy,19,,,19,0
2022,01,JAN,2022-01-01,LICC,Catania,Italy,72,72,52,69,10
2022,01,JAN,2022-01-01,LICJ,Palermo Falcone-Borsellino,Italy,61,,,56,0
2022,01,JAN,2022-01-01,LIMC,Milan - Malpensa,Italy,159,159,89,124,83
2022,01,JAN,2022-01-01,LIME,Bergamo,Italy,102,102,54,98,0
2022,01,JAN,2022-01-01,LIMF,Torino Caselle,Italy,43,,,35,2
2022,01,JAN,2022-01-01,LIML,Milan - Linate,Italy,75,,,61,8
2022,01,JAN,2022-01-01,LIPE,Bologna,Italy,62,,,53,7
2022,01,JAN,2022-01-01,LIPH,Treviso,Italy,16,,,13,10
2022,01,JAN,2022-01-01,LIPZ,Venice,Italy,70,70,46,61,26
2022,01,JAN,2022-01-01,LIRA,Rome - Ciampino,Italy,28,,,22,0
2022,01,JAN,2022-01-01,LIRF,Rome - Fiumicino,Italy,203,202,163,176,100
2022,01,JAN,2022-01-01,LIRN,Naples,Italy,72,,,66,13
2022,01,JAN,2022-01-01,LIRP,Pisa San Giusto,Italy,29,,,22,0
2022,01,JAN,2022-01-01,LJLJ,Ljubljana,Slovenia,6,7,0,3,0
2022,01,JAN,2022-01-01,LKMT,Ostrava,Czech Republic,1,,,,
2022,01,JAN,2022-01-01,LKPR,Prague,Czech Republic,80,,,57,1
2022,01,JAN,2022-01-01,LKTB,Brno-Tuřany,Czech Republic,1,,,1,0
2022,01,JAN,2022-01-01,LLBG,Tel Aviv - Ben Gurion International,Israel,78,,,30,3
2022,01,JAN,2022-01-01,LMML,Malta,Malta,46,,,26,0
2022,01,JAN,2022-01-01,LOWG,Graz,Austria,5,,,3,0
2022,01,JAN,2022-01-01,LOWI,Innsbruck,Austria,21,,,8,0
2022,01,JAN,2022-01-01,LOWK,Klagenfurt,Austria,2,,,1,0
2022,01,JAN,2022-01-01,LOWL,Linz,Austria,5,,,,
2022,01,JAN,2022-01-01,LOWS,Salzburg,Austria,36,,,23,22
2022,01,JAN,2022-01-01,LOWW,Vienna,Austria,155,155,52,130,23
2022,01,JAN,2022-01-01,LPAZ,Santa Maria,Portugal,2,,,,
2022,01,JAN,2022-01-01,LPCS,Cascais,Portugal,0,,,,
2022,01,JAN,2022-01-01,LPFL,Flores,Portugal,1,,,,
2022,01,JAN,2022-01-01,LPFR,Faro,Portugal,52,52,7,43,9
2022,01,JAN,2022-01-01,LPHR,Horta,Portugal,3,,,,
2022,01,JAN,2022-01-01,LPMA,Madeira,Portugal,46,,,38,29
2022,01,JAN,2022-01-01,LPPD,Ponta Delgada,Portugal,22,,,7,0
2022,01,JAN,2022-01-01,LPPR,Porto,Portugal,104,104,30,98,19
2022,01,JAN,2022-01-01,LPPS,Porto Santo,Portugal,2,,,2,0
2022,01,JAN,2022-01-01,LPPT,Lisbon,Portugal,231,230,229,215,186
2022,01,JAN,2022-01-01,LQSA,Sarajevo,Bosnia and Herzegovina,8,,,6,0
2022,01,JAN,2022-01-01,LRBS,Bucharest - Băneasa,Romania,0,,,,
2022,01,JAN,2022-01-01,LROP,Bucharest - Otopeni,Romania,66,,,55,0
2022,01,JAN,2022-01-01,LSGG,Geneva,Switzerland,206,206,49,160,92
2022,01,JAN,2022-01-01,LSGS,Sion,Switzerland,9,,,,
2022,01,JAN,2022-01-01,LSZH,Zürich,Switzerland,201,201,78,150,47
2022,01,JAN,2022-01-01,LTAC,Ankara - Esenboğa,Türkiye,66,,,24,9
2022,01,JAN,2022-01-01,LTAI,Antalya,Türkiye,90,,,41,27
2022,01,JAN,2022-01-01,LTBA,Istanbul Atatürk,Türkiye,34,,,,
2022,01,JAN,2022-01-01,LTBJ,Izmir - Adnan Menderes,Türkiye,61,,,32,23
2022,01,JAN,2022-01-01,LTFJ,Istanbul Sabiha Gökçen,Türkiye,237,,,63,102
2022,01,JAN,2022-01-01,LTFM,iGA Istanbul Airport,Türkiye,418,,,265,74
2022,01,JAN,2022-01-01,LUKK,Chișinău,Moldova,17,,,7,0
2022,01,JAN,2022-01-01,LWSK,Skopje,Republic of North Macedonia,14,,,12,0
2022,01,JAN,2022-01-01,LYBE,Belgrade - Nikola Tesla,Serbia,36,,,11,0
2022,01,JAN,2022-01-01,LYPG,Podgorica,Montenegro,8,,,2,0
2022,01,JAN,2022-01-01,LZIB,Bratislava,Slovakia,8,,,7,0
2022,01,JAN,2022-01-01,UDYZ,Yerevan,Armenia,29,,,1,0
2022,01,JAN,2022-01-01,UGTB,Tbilisi,Georgia,27,,,5,17
2022,01,JAN,2022-01-01,UKBB,Kiev - Boryspil,Ukraine,59,,,24,5
2022,01,JAN,2022-01-02,EBAW,Antwerp,Belgium,13,,,1,0
2022,01,JAN,2022-01-02,EBBR,Brussels,Belgium,213,213,115,156,54
2022,01,JAN,2022-01-02,EBCI,Charleroi,Belgium,78,78,7,67,0
2022,01,JAN,2022-01-02,EBLG,Liège,Belgium,34,,,4,0
2022,01,JAN,2022-01-02,EBOS,Ostend-Bruges,Belgium,7,,,3,7
2022,01,JAN,2022-01-02,EDDB,Berlin - Brandenburg,Germany,220,220,40,154,35
2022,01,JAN,2022-01-02,EDDC,Dresden,Germany,11,11,0,7,0
2022,01,JAN,2022-01-02,EDDE,Erfurt,Germany,2,2,0,,
2022,01,JAN,2022-01-02,EDDF,Frankfurt,Germany,495,,,330,139
2022,01,JAN,2022-01-02,EDDG,Muenster-Osnabrueck,Germany,10,,,4,0
2022,01,JAN,2022-01-02,EDDH,Hamburg,Germany,133,,,101,38
2022,01,JAN,2022-01-02,EDDK,Cologne-Bonn,Germany,95,,,61,5
2022,01,JAN,2022-01-02,EDDL,Dusseldorf,Germany,158,158,10,117,57
2022,01,JAN,2022-01-02,EDDM,Munich,Germany,339,339,3,237,29
2022,01,JAN,2022-01-02,EDDN,Nuremberg,Germany,28,,,15,4
2022,01,JAN,2022-01-02,EDDP,Leipzig-Halle,Germany,77,77,0,8,0
2022,01,JAN,2022-01-02,EDDR,Saarbruecken,Germany,4,3,0,1,0
2022,01,JAN,2022-01-02,EDDS,Stuttgart,Germany,80,81,0,61,3
2022,01,JAN,2022-01-02,EDDV,Hanover,Germany,39,,,28,5
2022,01,JAN,2022-01-02,EDDW,Bremen,Germany,20,20,4,13,4
2022,01,JAN,2022-01-02,EETN,Tallinn,Estonia,42,41,9,32,9
2022,01,JAN,2022-01-02,EFHK,Helsinki - Vantaa,Finland,179,179,154,157,144
2022,01,JAN,2022-01-02,EGAA,Belfast - Aldergrove,United Kingdom,51,,,42,9
2022,01,JAN,2022-01-02,EGAC,Belfast - City Airport,United Kingdom,21,,,9,0
2022,01,JAN,2022-01-02,EGAE,Londonderry - Eglinton,United Kingdom,5,,,,
2022,01,JAN,2022-01-02,EGBB,Birmingham,United Kingdom,87,87,10,65,12
2022,01,JAN,2022-01-02,EGCC,Manchester,United Kingdom,187,,,134,36
2022,01,JAN,2022-01-02,EGGD,Bristol,United Kingdom,71,71,5,59,1
2022,01,JAN,2022-01-02,EGGW,London - Luton,United Kingdom,161,161,17,118,28
2022,01,JAN,2022-01-02,EGHI,Southampton,United Kingdom,25,,,2,0
2022,01,JAN,2022-01-02,EGKB,Biggin Hill,United Kingdom,33,,,,
2022,01,JAN,2022-01-02,EGKK,London - Gatwick,United Kingdom,225,225,62,197,36
2022,01,JAN,2022-01-02,EGLC,London - City,United Kingdom,29,29,0,10,0
2022,01,JAN,2022-01-02,EGLF,Farnborough,United Kingdom,31,,,,
2022,01,JAN,2022-01-02,EGLL,London - Heathrow,United Kingdom,439,,,117,161
2022,01,JAN,2022-01-02,EGNT,Newcastle,United Kingdom,32,,,17,0
2022,01,JAN,2022-01-02,EGNX,East Midlands,United Kingdom,42,,,15,0
2022,01,JAN,2022-01-02,EGPD,Aberdeen,United Kingdom,22,22,0,9,0
2022,01,JAN,2022-01-02,EGPF,Glasgow,United Kingdom,59,61,0,30,3
2022,01,JAN,2022-01-02,EGPH,Edinburgh,United Kingdom,104,,,79,21
2022,01,JAN,2022-01-02,EGSS,London - Stansted,United Kingdom,208,,,161,17
2022,01,JAN,2022-01-02,EHAM,Amsterdam - Schiphol,Netherlands,551,,,450,563
2022,01,JAN,2022-01-02,EHBK,Maastricht-Aachen,Netherlands,7,,,,
2022,01,JAN,2022-01-02,EHGG,Groningen,Netherlands,2,,,2,0
2022,01,JAN,2022-01-02,EHLE,Lelystad,Netherlands,2,,,,
2022,01,JAN,2022-01-02,EHRD,Rotterdam,Netherlands,19,,,9,0
2022,01,JAN,2022-01-02,EICK,Cork,Ireland,22,,,17,0
2022,01,JAN,2022-01-02,EIDL,Donegal,Ireland,3,,,,
2022,01,JAN,2022-01-02,EIDW,Dublin,Ireland,250,250,47,218,68
2022,01,JAN,2022-01-02,EIKN,Connaught,Ireland,8,,,8,0
2022,01,JAN,2022-01-02,EIKY,Kerry - Farranfore,Ireland,8,,,5,0
2022,01,JAN,2022-01-02,EINN,Shannon,Ireland,16,,,10,0
2022,01,JAN,2022-01-02,EKCH,Copenhagen - Kastrup,Denmark,259,259,0,186,12
2022,01,JAN,2022-01-02,ELLX,Luxembourg,Luxembourg,99,97,0,66,3
2022,01,JAN,2022-01-02,ENAL,Alesund,Norway,18,,,15,0
2022,01,JAN,2022-01-02,ENAN,Andenes,Norway,2,,,2,0
2022,01,JAN,2022-01-02,ENAT,Alta,Norway,10,,,6,0
2022,01,JAN,2022-01-02,ENBL,Forde Bringeland,Norway,1,,,1,0
2022,01,JAN,2022-01-02,ENBN,Bronnoysund Bronnoy,Norway,3,,,3,0
2022,01,JAN,2022-01-02,ENBO,Bodø,Norway,39,,,36,0
2022,01,JAN,2022-01-02,ENBR,Bergen,Norway,109,,,99,0
2022,01,JAN,2022-01-02,ENBS,Batsfjord,Norway,2,,,2,0
2022,01,JAN,2022-01-02,ENBV,Berlevåg,Norway,1,,,1,0
2022,01,JAN,2022-01-02,ENCN,Kristiansand Kjevik,Norway,14,,,14,0
2022,01,JAN,2022-01-02,ENDU,Bardufoss,Norway,3,,,3,0
2022,01,JAN,2022-01-02,ENEV,Harstad - Narvik Evenes,Norway,12,,,10,0
2022,01,JAN,2022-01-02,ENFL,Florø,Norway,4,,,2,0
2022,01,JAN,2022-01-02,ENGM,Oslo - Gardermoen,Norway,280,281,32,238,35
