YEAR,MONTH_NUM,MONTH_MON,FLT_DATE,APT_ICAO,APT_NAME,STATE_NAME,FLT_DEP_1,FLT_DEP_IFR_2,DLY_ATC_PRE_2,FLT_DEP_3,DLY_ATC_PRE_3
2020,01,JAN,2020-01-01,ENOV,Orsta¿Volda Hovden,Norway,3,,,3,0
2020,01,JAN,2020-01-01,ENRA,Mo i Rana Røssvoll,Norway,4,,,4,0
2020,01,JAN,2020-01-01,ENRM,Rorvik Ryum,Norway,2,,,2,0
2020,01,JAN,2020-01-01,ENRO,Roros,Norway,2,,,2,0
2020,01,JAN,2020-01-01,ENRS,Rost,Norway,0,,,,
2020,01,JAN,2020-01-01,ENSB,Svalbard Longyear,Norway,1,,,1,0
2020,01,JAN,2020-01-01,ENSD,Sandane  Anda,Norway,1,,,1,0
2020,01,JAN,2020-01-01,ENSG,Sogndal Haukåsen,Norway,5,,,5,0
2020,01,JAN,2020-01-01,ENSH,Svolvær Helle,Norway,3,,,2,0
2020,01,JAN,2020-01-01,ENSK,Stokmarknes Skagen,Norway,4,,,4,0
2020,01,JAN,2020-01-01,ENSR,Sorkjosen,Norway,1,,,1,0
2020,01,JAN,2020-01-01,ENSS,Vardø Svartnes,Norway,3,,,3,0
2020,01,JAN,2020-01-01,ENST,Sandnessjøen Stokka,Norway,4,,,4,0
2020,01,JAN,2020-01-01,ENTC,Tromsø,Norway,53,,,44,264
2020,01,JAN,2020-01-01,ENVA,Trondheim,Norway,42,,,40,0
2020,01,JAN,2020-01-01,ENVD,Vadsø,Norway,5,,,5,0
2020,01,JAN,2020-01-01,ENZV,Stavanger,Norway,47,,,34,0
2020,01,JAN,2020-01-01,EPBY,Bydgoszcz,Poland,5,,,4,0
2020,01,JAN,2020-01-01,EPGD,Gdansk,Poland,52,,,47,4
2020,01,JAN,2020-01-01,EPKK,Krakow - Balice,Poland,75,,,71,13
2020,01,JAN,2020-01-01,EPKT,Katowice - Pyrzowice,Poland,26,,,26,0
2020,01,JAN,2020-01-01,EPLB,Lublin,Poland,6,,,1,0
2020,01,JAN,2020-01-01,EPLL,Lodz - Lublinek,Poland,1,,,1,0
2020,01,JAN,2020-01-01,EPMO,Warszawa - Modlin,Poland,24,,,22,13
2020,01,JAN,2020-01-01,EPPO,Poznan - Lawica,Poland,13,,,13,0
2020,01,JAN,2020-01-01,EPRZ,Rzeszow - Jasionka,Poland,5,,,5,0
2020,01,JAN,2020-01-01,EPSC,Szczecin - Goleniów,Poland,5,,,5,0
2020,01,JAN,2020-01-01,EPSY,Olsztyn-Mazury,Poland,4,,,4,0
2020,01,JAN,2020-01-01,EPWA,Warszawa - Chopina,Poland,223,223,136,206,127
2020,01,JAN,2020-01-01,EPWR,Wroclaw - Strachowice,Poland,29,,,28,9
2020,01,JAN,2020-01-01,ESGG,Göteborg,Sweden,59,58,0,46,3
2020,01,JAN,2020-01-01,ESSA,Stockholm - Arlanda,Sweden,201,200,0,172,0
2020,01,JAN,2020-01-01,ESSB,Stockholm - Bromma,Sweden,39,,,4,0
2020,01,JAN,2020-01-01,EVLA,Liepaja,Latvia,0,,,,
2020,01,JAN,2020-01-01,EVRA,Riga,Latvia,102,,,93,9
2020,01,JAN,2020-01-01,EYKA,Kaunas,Lithuania,6,,,6,0
2020,01,JAN,2020-01-01,EYPA,Palanga,Lithuania,4,,,4,0
2020,01,JAN,2020-01-01,EYSA,Siauliai,Lithuania,1,,,,
2020,01,JAN,2020-01-01,EYVI,Vilnius,Lithuania,50,50,0,38,0
2020,01,JAN,2020-01-01,GCFV,Fuerteventura,Spain,48,,,40,7
2020,01,JAN,2020-01-01,GCGM,La Gomera,Spain,2,,,2,0
2020,01,JAN,2020-01-01,GCHI,Hierro,Spain,6,,,5,0
2020,01,JAN,2020-01-01,GCLA,La Palma,Spain,28,,,22,0
2020,01,JAN,2020-01-01,GCLP,Gran Canaria,Spain,161,161,43,113,40
2020,01,JAN,2020-01-01,GCRR,Lanzarote,Spain,55,55,0,44,17
2020,01,JAN,2020-01-01,GCTS,Tenerife Sur - Reina Sofia,Spain,89,88,42,80,40
2020,01,JAN,2020-01-01,GCXO,Tenerife North,Spain,86,,,69,5
2020,01,JAN,2020-01-01,GEML,Melilla,Spain,8,,,1,0
2020,01,JAN,2020-01-01,GMAD,Al Massira,Morocco,22,,,13,10
2020,01,JAN,2020-01-01,GMFF,Saïss,Morocco,12,,,8,0
2020,01,JAN,2020-01-01,GMME,Rabat-Salé,Morocco,20,,,7,0
2020,01,JAN,2020-01-01,GMMN,Mohammed V International,Morocco,126,,,11,0
2020,01,JAN,2020-01-01,GMMX,Menara,Morocco,85,,,53,67
2020,01,JAN,2020-01-01,GMTT,Ibn Batouta,Morocco,19,,,9,0
2020,01,JAN,2020-01-01,LATI,Tirana,Albania,34,,,9,7
2020,01,JAN,2020-01-01,LBSF,Sofia,Bulgaria,60,60,8,46,8
2020,01,JAN,2020-01-01,LCLK,Larnaca,Cyprus,42,,,22,0
2020,01,JAN,2020-01-01,LCPH,Paphos,Cyprus,27,,,25,9
2020,01,JAN,2020-01-01,LDZA,Zagreb,Croatia,38,38,0,9,0
2020,01,JAN,2020-01-01,LEAL,Alicante,Spain,81,79,8,71,11
2020,01,JAN,2020-01-01,LEAM,Almeria,Spain,4,,,1,0
2020,01,JAN,2020-01-01,LEAS,Asturias,Spain,9,,,9,0
2020,01,JAN,2020-01-01,LEBA,Cordoba,Spain,1,,,,
2020,01,JAN,2020-01-01,LEBB,Bilbao,Spain,45,,,43,14
2020,01,JAN,2020-01-01,LEBL,Barcelona,Spain,384,,,333,300
2020,01,JAN,2020-01-01,LEBZ,Badajoz,Spain,2,,,,
2020,01,JAN,2020-01-01,LECO,La Coruna,Spain,11,,,10,1
2020,01,JAN,2020-01-01,LECU,Madrid - Cuatro Viento,Spain,1,,,,
2020,01,JAN,2020-01-01,LEGE,Gerona,Spain,5,,,1,0
2020,01,JAN,2020-01-01,LEGR,Granada,Spain,12,,,9,0
2020,01,JAN,2020-01-01,LEIB,Ibiza,Spain,25,,,17,1
2020,01,JAN,2020-01-01,LEJR,Jerez De La Frontera,Spain,8,,,6,0
2020,01,JAN,2020-01-01,LELN,Leon,Spain,2,,,,
2020,01,JAN,2020-01-01,LEMD,Madrid - Barajas,Spain,478,,,386,197
2020,01,JAN,2020-01-01,LEMG,Málaga,Spain,140,138,42,112,36
2020,01,JAN,2020-01-01,LEMH,Mahon,Spain,14,,,7,0
2020,01,JAN,2020-01-01,LEPA,Palma de Mallorca,Spain,114,,,98,24
2020,01,JAN,2020-01-01,LEPP,Noain Pamplona,Spain,2,,,,
2020,01,JAN,2020-01-01,LERT,Rota,Spain,2,,,,
2020,01,JAN,2020-01-01,LESJ,Palma - Son San Juan,Spain,0,,,,
2020,01,JAN,2020-01-01,LESO,San Sebastian,Spain,4,,,1,0
2020,01,JAN,2020-01-01,LEST,Santiago,Spain,29,,,24,1
2020,01,JAN,2020-01-01,LEVC,Valencia,Spain,71,,,54,12
2020,01,JAN,2020-01-01,LEVD,Valladolid,Spain,3,,,2,0
2020,01,JAN,2020-01-01,LEVT,Vitoria,Spain,1,,,1,0
2020,01,JAN,2020-01-01,LEVX,Vigo,Spain,5,,,5,1
2020,01,JAN,2020-01-01,LEXJ,Santander,Spain,10,,,9,0
2020,01,JAN,2020-01-01,LEZG,Zaragoza,Spain,12,,,7,0
2020,01,JAN,2020-01-01,LEZL,Sevilla,Spain,72,,,66,12
2020,01,JAN,2020-01-01,LFBD,Bordeaux-Mérignac,France,68,,,62,30
2020,01,JAN,2020-01-01,LFBE,Bergerac-Roumanière,France,2,,,1,0
2020,01,JAN,2020-01-01,LFBI,Poitiers-Biard,France,1,,,1,0
2020,01,JAN,2020-01-01,LFBL,Limoges-Bellegarde,France,3,,,3,0
2020,01,JAN,2020-01-01,LFBO,Toulouse-Blagnac,France,85,82,8,77,33
2020,01,JAN,2020-01-01,LFBP,Pau-Pyrénées,France,8,,,8,0
2020,01,JAN,2020-01-01,LFBT,Tarbes-Lourdes Pyrénées,France,4,,,2,0
2020,01,JAN,2020-01-01,LFBZ,Biarritz-Bayonne-Anglet,France,8,,,8,0
2020,01,JAN,2020-01-01,LFCR,Rodez-Marcillac,France,1,,,,
2020,01,JAN,2020-01-01,LFJL,Metz-Nancy-Lorraine,France,3,,,1,0
2020,01,JAN,2020-01-01,LFKB,Bastia-Poretta,France,12,,,,
2020,01,JAN,2020-01-01,LFKC,Calvi-Sainte-Catherine,France,4,,,1,0
2020,01,JAN,2020-01-01,LFKF,Figari-Sud Corse,France,5,,,1,0
2020,01,JAN,2020-01-01,LFKJ,Ajaccio-Napoléon-Bonaparte,France,10,,,1,0
2020,01,JAN,2020-01-01,LFLB,Chambéry-Aix-les-Bains,France,6,,,1,0
2020,01,JAN,2020-01-01,LFLC,Clermont-Ferrand-Auvergne,France,7,,,6,0
2020,01,JAN,2020-01-01,LFLI,Annemasse,France,1,,,,
2020,01,JAN,2020-01-01,LFLL,Lyon-Saint-Exupéry,France,103,103,36,86,57
2020,01,JAN,2020-01-01,LFLP,Annecy-Meythet,France,3,,,,
2020,01,JAN,2020-01-01,LFLS,Grenoble-Isère,France,4,,,1,0
2020,01,JAN,2020-01-01,LFLY,Lyon-Bron,France,3,,,,
2020,01,JAN,2020-01-01,LFMD,Cannes-Mandelieu,France,3,,,,
2020,01,JAN,2020-01-01,LFMK,Carcassonne-Salvaza,France,3,,,3,0
2020,01,JAN,2020-01-01,LFML,Marseille-Provence,France,92,,,64,18
2020,01,JAN,2020-01-01,LFMN,Nice-Côte d’Azur,France,134,134,45,100,42
2020,01,JAN,2020-01-01,LFMP,Perpignan-Rivesaltes,France,4,,,3,0
2020,01,JAN,2020-01-01,LFMT,Montpellier-Méditerranée,France,22,,,16,0
2020,01,JAN,2020-01-01,LFMU,Béziers-Vias,France,3,,,2,0
2020,01,JAN,2020-01-01,LFOB,Beauvais-Tillé,France,35,,,32,34
2020,01,JAN,2020-01-01,LFOH,Le Havre-Octeville,France,1,,,,
2020,01,JAN,2020-01-01,LFOK,Châlons-Vatry,France,2,,,1,0
2020,01,JAN,2020-01-01,LFOT,Tours-Val de Loire,France,2,,,2,0
2020,01,JAN,2020-01-01,LFPB,Paris-Le Bourget,France,21,,,,
2020,01,JAN,2020-01-01,LFPG,Paris-Charles-de-Gaulle,France,576,,,479,720
2020,01,JAN,2020-01-01,LFPN,Toussus-le-Noble,France,1,,,,
2020,01,JAN,2020-01-01,LFPO,Paris-Orly,France,254,256,133,205,169
2020,01,JAN,2020-01-01,LFQQ,Lille-Lesquin,France,21,,,18,2
2020,01,JAN,2020-01-01,LFRB,Brest-Bretagne,France,12,,,10,0
2020,01,JAN,2020-01-01,LFRD,Dinard-Pleurtuit-Saint-Malo,France,1,,,,
2020,01,JAN,2020-01-01,LFRG,Deauville-Normandie,France,0,,,,
2020,01,JAN,2020-01-01,LFRH,Lorient-Lann Bihoué,France,4,,,2,0
2020,01,JAN,2020-01-01,LFRK,Caen-Carpiquet,France,1,,,1,0
2020,01,JAN,2020-01-01,LFRN,Rennes-Saint-Jacques,France,12,,,11,0
2020,01,JAN,2020-01-01,LFRQ,Quimper-Pluguffan,France,1,,,,
2020,01,JAN,2020-01-01,LFRS,Nantes-Atlantique,France,59,,,52,8
2020,01,JAN,2020-01-01,LFRZ,Saint-Nazaire-Montoir,France,0,,,,
2020,01,JAN,2020-01-01,LFSB,Bâle-Mulhouse,France,83,163,18,74,11
2020,01,JAN,2020-01-01,LFST,Strasbourg-Entzheim,France,16,,,14,0
2020,01,JAN,2020-01-01,LFTH,Hyères-Le Palyvestre,France,6,,,4,0
2020,01,JAN,2020-01-01,LFTW,Nîmes-Garons,France,1,,,1,0
2020,01,JAN,2020-01-01,LGAV,Athens,Greece,213,212,45,153,42
2020,01,JAN,2020-01-01,LGIR,Heraklion,Greece,15,,,8,0
2020,01,JAN,2020-01-01,LGKF,Kefallinia,Greece,2,,,1,0
2020,01,JAN,2020-01-01,LGKO,Kos,Greece,5,,,2,0
2020,01,JAN,2020-01-01,LGKR,Corfu,Greece,8,,,2,0
2020,01,JAN,2020-01-01,LGMK,Mikonos,Greece,4,,,2,0
2020,01,JAN,2020-01-01,LGRP,Rodos,Greece,7,,,4,0
2020,01,JAN,2020-01-01,LGSA,Khania - Souda,Greece,10,,,5,0
2020,01,JAN,2020-01-01,LGSR,Santorini,Greece,5,,,3,0
2020,01,JAN,2020-01-01,LGTS,Thessaloniki,Greece,39,,,31,8
2020,01,JAN,2020-01-01,LGZA,Zakinthos,Greece,1,,,1,0
2020,01,JAN,2020-01-01,LHBP,Budapest - Ferihegy,Hungary,144,144,55,122,35
2020,01,JAN,2020-01-01,LIBR,Brindisi,Italy,17,,,17,0
2020,01,JAN,2020-01-01,LICC,Catania,Italy,78,78,234,68,75
2020,01,JAN,2020-01-01,LICJ,Palermo Falcone-Borsellino,Italy,49,,,42,3
2020,01,JAN,2020-01-01,LIMC,Milan - Malpensa,Italy,234,234,157,161,101
2020,01,JAN,2020-01-01,LIME,Bergamo,Italy,106,106,60,90,79
2020,01,JAN,2020-01-01,LIMF,Torino Caselle,Italy,39,,,31,9
2020,01,JAN,2020-01-01,LIML,Milan - Linate,Italy,124,127,23,113,54
2020,01,JAN,2020-01-01,LIPE,Bologna,Italy,76,74,41,62,19
2020,01,JAN,2020-01-01,LIPH,Treviso,Italy,24,,,21,0
2020,01,JAN,2020-01-01,LIPZ,Venice,Italy,90,90,73,81,36
2020,01,JAN,2020-01-01,LIRA,Rome - Ciampino,Italy,44,45,59,41,19
2020,01,JAN,2020-01-01,LIRF,Rome - Fiumicino,Italy,354,355,288,291,210
2020,01,JAN,2020-01-01,LIRN,Naples,Italy,72,69,52,65,29
2020,01,JAN,2020-01-01,LIRP,Pisa San Giusto,Italy,38,,,31,11
2020,01,JAN,2020-01-01,LJLJ,Ljubljana,Slovenia,15,16,0,9,0
2020,01,JAN,2020-01-01,LKKV,Karlovy Vary,Czech Republic,2,,,,
2020,01,JAN,2020-01-01,LKPR,Prague,Czech Republic,154,152,48,125,43
2020,01,JAN,2020-01-01,LKTB,Brno-Tuřany,Czech Republic,1,,,1,0
2020,01,JAN,2020-01-01,LLBG,Ben Gurion International,Israel,204,,,113,53
2020,01,JAN,2020-01-01,LMML,Malta,Malta,56,56,8,29,0
2020,01,JAN,2020-01-01,LOWG,Graz,Austria,8,,,6,0
2020,01,JAN,2020-01-01,LOWI,Innsbruck,Austria,19,,,10,0
2020,01,JAN,2020-01-01,LOWK,Klagenfurt,Austria,6,,,2,0
2020,01,JAN,2020-01-01,LOWL,Linz,Austria,1,,,1,0
2020,01,JAN,2020-01-01,LOWS,Salzburg,Austria,22,,,16,14
2020,01,JAN,2020-01-01,LOWW,Vienna,Austria,283,283,796,213,42
2020,01,JAN,2020-01-01,LPAZ,Santa Maria,Portugal,2,,,,
2020,01,JAN,2020-01-01,LPCS,Cascais,Portugal,3,,,,
2020,01,JAN,2020-01-01,LPFL,Flores,Portugal,2,,,,
2020,01,JAN,2020-01-01,LPFR,Faro,Portugal,32,34,2,14,1
2020,01,JAN,2020-01-01,LPHR,Horta,Portugal,5,,,,
2020,01,JAN,2020-01-01,LPMA,Madeira,Portugal,29,,,27,27
2020,01,JAN,2020-01-01,LPMT,Montijo,Portugal,0,,,,
2020,01,JAN,2020-01-01,LPPD,Ponta Delgada,Portugal,20,,,7,9
2020,01,JAN,2020-01-01,LPPR,Porto,Portugal,104,104,75,99,73
2020,01,JAN,2020-01-01,LPPS,Porto Santo,Portugal,3,,,3,0
2020,01,JAN,2020-01-01,LPPT,Lisbon,Portugal,278,277,4746,249,4590
2020,01,JAN,2020-01-01,LQSA,Sarajevo,Bosnia and Herzegovina,10,,,4,0
2020,01,JAN,2020-01-01,LRBS,Bucharest - Băneasa,Romania,1,,,,
2020,01,JAN,2020-01-01,LROP,Bucharest - Otopeni,Romania,90,90,36,77,24
2020,01,JAN,2020-01-01,LSGG,Geneva,Switzerland,198,198,60,165,57
2020,01,JAN,2020-01-01,LSGS,Sion,Switzerland,13,,,,
2020,01,JAN,2020-01-01,LSZH,Zürich,Switzerland,283,281,230,240,208
2020,01,JAN,2020-01-01,LTAC,Ankara - Esenboğa,Türkiye,94,,,64,38
2020,01,JAN,2020-01-01,LTAI,Antalya,Türkiye,89,,,19,7
2020,01,JAN,2020-01-01,LTBA,Istanbul Atatürk,Türkiye,21,,,,
2020,01,JAN,2020-01-01,LTBJ,Izmir - Adnan Menderes,Türkiye,80,,,25,6
2020,01,JAN,2020-01-01,LTFJ,Istanbul Sabiha Gökçen,Türkiye,284,,,68,47
2020,01,JAN,2020-01-01,LTFM,iGA Istanbul Airport,Türkiye,540,,,437,255
2020,01,JAN,2020-01-01,LUKK,Chișinău,Moldova,20,,,11,0
2020,01,JAN,2020-01-01,LWSK,Skopje,Republic of North Macedonia,20,,,17,11
2020,01,JAN,2020-01-01,LYBE,Belgrade - Nikola Tesla,Serbia,70,,,19,2
2020,01,JAN,2020-01-01,LYPG,Podgorica,Montenegro,9,,,6,0
2020,01,JAN,2020-01-01,LZIB,Bratislava,Slovakia,15,,,12,0
2020,01,JAN,2020-01-01,UDYZ,Yerevan,Armenia,37,,,1,0
2020,01,JAN,2020-01-01,UGTB,Tbilisi,Georgia,23,,,5,13
2020,01,JAN,2020-01-01,UKBB,Kiev - Boryspil,Ukraine,110,,,30,0
2020,01,JAN,2020-01-02,EBAW,Antwerp,Belgium,15,,,3,6
2020,01,JAN,2020-01-02,EBBR,Brussels,Belgium,248,254,164,194,98
2020,01,JAN,2020-01-02,EBCI,Charleroi,Belgium,78,78,9,66,21
2020,01,JAN,2020-01-02,EBLG,Liège,Belgium,50,,,1,0
2020,01,JAN,2020-01-02,EBOS,Ostend-Bruges,Belgium,7,,,3,0
2020,01,JAN,2020-01-02,EDDB,Berlin - Brandenburg,Germany,110,,,85,39
2020,01,JAN,2020-01-02,EDDC,Dresden,Germany,26,26,0,15,0
2020,01,JAN,2020-01-02,EDDE,Erfurt,Germany,8,7,0,,
2020,01,JAN,2020-01-02,EDDF,Frankfurt,Germany,576,576,664,463,681
2020,01,JAN,2020-01-02,EDDG,Muenster-Osnabrueck,Germany,15,,,5,0
2020,01,JAN,2020-01-02,EDDH,Hamburg,Germany,163,162,20,145,73
2020,01,JAN,2020-01-02,EDDK,Cologne-Bonn,Germany,157,,,87,0
2020,01,JAN,2020-01-02,EDDL,Dusseldorf,Germany,240,239,11,192,50
2020,01,JAN,2020-01-02,EDDM,Munich,Germany,478,478,46,388,146
2020,01,JAN,2020-01-02,EDDN,Nuremberg,Germany,47,48,4,35,4
2020,01,JAN,2020-01-02,EDDP,Leipzig-Halle,Germany,92,92,0,18,0
2020,01,JAN,2020-01-02,EDDR,Saarbruecken,Germany,6,6,0,4,0
2020,01,JAN,2020-01-02,EDDS,Stuttgart,Germany,126,130,12,94,10
2020,01,JAN,2020-01-02,EDDT,Berlin - Tegel,Germany,226,,,209,105
2020,01,JAN,2020-01-02,EDDV,Hanover,Germany,65,64,8,45,5
2020,01,JAN,2020-01-02,EDDW,Bremen,Germany,23,23,0,18,0
2020,01,JAN,2020-01-02,EETN,Tallinn,Estonia,58,58,4,44,9
2020,01,JAN,2020-01-02,EETU,Tartu,Estonia,3,,,1,0
2020,01,JAN,2020-01-02,EFHK,Helsinki - Vantaa,Finland,248,261,4,155,1
2020,01,JAN,2020-01-02,EGAA,Belfast - Aldergrove,United Kingdom,64,,,52,20
2020,01,JAN,2020-01-02,EGAC,Belfast - City Airport,United Kingdom,45,,,43,4
2020,01,JAN,2020-01-02,EGAE,Londonderry - Eglinton,United Kingdom,5,,,2,0
2020,01,JAN,2020-01-02,EGBB,Birmingham,United Kingdom,131,131,18,94,18
2020,01,JAN,2020-01-02,EGCC,Manchester,United Kingdom,238,233,136,180,64
2020,01,JAN,2020-01-02,EGGD,Bristol,United Kingdom,79,87,0,65,9
2020,01,JAN,2020-01-02,EGGW,London - Luton,United Kingdom,180,179,37,148,51
2020,01,JAN,2020-01-02,EGHI,Southampton,United Kingdom,45,,,31,9
2020,01,JAN,2020-01-02,EGKB,Biggin Hill,United Kingdom,13,,,,
2020,01,JAN,2020-01-02,EGKK,London - Gatwick,United Kingdom,373,373,449,342,461
2020,01,JAN,2020-01-02,EGLC,London - City,United Kingdom,103,103,8,96,12
2020,01,JAN,2020-01-02,EGLF,Farnborough,United Kingdom,22,,,,
2020,01,JAN,2020-01-02,EGLL,London - Heathrow,United Kingdom,643,,,511,158
2020,01,JAN,2020-01-02,EGNT,Newcastle,United Kingdom,40,,,29,24
2020,01,JAN,2020-01-02,EGNX,East Midlands,United Kingdom,73,,,23,0
2020,01,JAN,2020-01-02,EGPD,Aberdeen,United Kingdom,51,49,0,33,0
2020,01,JAN,2020-01-02,EGPF,Glasgow,United Kingdom,102,105,0,61,21
2020,01,JAN,2020-01-02,EGPH,Edinburgh,United Kingdom,167,,,128,48
