YEAR,MONTH_NUM,MONTH_MON,FLT_DATE,ENTITY_NAME,ENTITY_TYPE,FLT_ERT_1,DLY_ERT_1,DLY_ERT_A_1,DLY_ERT_C_1,DLY_ERT_D_1,DLY_ERT_E_1,DLY_ERT_G_1,DLY_ERT_I_1,DLY_ERT_M_1,DLY_ERT_N_1,DLY_ERT_O_1,DLY_ERT_P_1,DLY_ERT_R_1,DLY_ERT_S_1,DLY_ERT_T_1,DLY_ERT_V_1,DLY_ERT_W_1,DLY_ERT_NA_1,FLT_ERT_1_DLY,FLT_ERT_1_DLY_15
2016,1,JAN,2016-01-02T00:00:00Z,Ireland,COUNTRY (FIR),1239,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-02T00:00:00Z,Italy,COUNTRY (FIR),3836,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-02T00:00:00Z,Latvia,COUNTRY (FIR),586,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-02T00:00:00Z,Lithuania,COUNTRY (FIR),668,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-02T00:00:00Z,Malta,COUNTRY (FIR),261,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-02T00:00:00Z,Moldova,COUNTRY (FIR),103,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-02T00:00:00Z,NEFAB,FAB (FIR),1860,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-02T00:00:00Z,Netherlands,COUNTRY (FIR),2674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,JAN,2016-01-02T00:00:00Z,Norway,COUNTRY (FIR),993,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-02T00:00:00Z,Poland,COUNTRY (FIR),1899,1474,0,1474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,40
2016,1,JAN,2016-01-02T00:00:00Z,Portugal,COUNTRY (FIR),2043,1119,0,1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,34
2016,1,JAN,2016-01-02T00:00:00Z,Portugal Continental,COUNTRY (FIR),1857,1119,0,1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,34
2016,1,JAN,2016-01-02T00:00:00Z,Portugal Santa Maria,COUNTRY (FIR),430,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-02T00:00:00Z,Romania,COUNTRY (FIR),1290,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-02T00:00:00Z,Serbia and Montenegro,COUNTRY (FIR),1303,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-02T00:00:00Z,SES Area (RP2),AREA (FIR),19590,44720,0,13613,0,0,0,0,0,0,8398,20078,0,2631,0,0,0,0,2037,1150
2016,1,JAN,2016-01-02T00:00:00Z,Slovakia,COUNTRY (FIR),1058,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-02T00:00:00Z,Slovenia,COUNTRY (FIR),758,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-02T00:00:00Z,Spain,COUNTRY (FIR),4752,12224,0,6601,0,0,0,0,0,0,5623,0,0,0,0,0,0,0,569,338
2016,1,JAN,2016-01-02T00:00:00Z,Spain Canarias,COUNTRY (FIR),1278,3273,0,3273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,91
2016,1,JAN,2016-01-02T00:00:00Z,Spain Continental,COUNTRY (FIR),4484,8951,0,3328,0,0,0,0,0,0,5623,0,0,0,0,0,0,0,458,247
2016,1,JAN,2016-01-02T00:00:00Z,SW FAB,FAB (FIR),4914,13343,0,7720,0,0,0,0,0,0,5623,0,0,0,0,0,0,0,627,372
2016,1,JAN,2016-01-02T00:00:00Z,Sweden,COUNTRY (FIR),1277,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-02T00:00:00Z,Switzerland,COUNTRY (FIR),2877,294,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6
2016,1,JAN,2016-01-02T00:00:00Z,The former Yugoslav Republic of Macedonia,COUNTRY (FIR),254,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-02T00:00:00Z,Turkey,COUNTRY (FIR),2971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,JAN,2016-01-02T00:00:00Z,UK-Ireland FAB,FAB (FIR),5300,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-02T00:00:00Z,UK Continental,COUNTRY (FIR),5216,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-02T00:00:00Z,UK Oceanic,COUNTRY (FIR),1195,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-02T00:00:00Z,Ukraine,COUNTRY (FIR),404,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-02T00:00:00Z,United Kingdom,COUNTRY (FIR),5420,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-03T00:00:00Z,Albania,COUNTRY (FIR),439,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-03T00:00:00Z,Armenia,COUNTRY (FIR),94,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-03T00:00:00Z,Austria,COUNTRY (FIR),2753,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-03T00:00:00Z,Baltic FAB,FAB (FIR),2018,243,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3
2016,1,JAN,2016-01-03T00:00:00Z,Belgium,COUNTRY (FIR),2930,1019,0,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,24
2016,1,JAN,2016-01-03T00:00:00Z,BLUE MED FAB,FAB (FIR),5521,3094,0,2907,0,0,0,0,0,0,0,0,0,187,0,0,0,0,142,74
2016,1,JAN,2016-01-03T00:00:00Z,Bosnia and Herzegovina,COUNTRY (FIR),782,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-03T00:00:00Z,Bulgaria,COUNTRY (FIR),1799,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-03T00:00:00Z,Croatia,COUNTRY (FIR),1213,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-03T00:00:00Z,Cyprus,COUNTRY (FIR),875,3094,0,2907,0,0,0,0,0,0,0,0,0,187,0,0,0,0,142,74
2016,1,JAN,2016-01-03T00:00:00Z,Czech Republic,COUNTRY (FIR),1829,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-03T00:00:00Z,DANUBE FAB,FAB (FIR),2124,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-03T00:00:00Z,Denmark,COUNTRY (FIR),1481,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-03T00:00:00Z,DK-SE FAB,FAB (FIR),2242,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-03T00:00:00Z,Estonia,COUNTRY (FIR),503,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-03T00:00:00Z,FAB CE,FAB (FIR),4782,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-03T00:00:00Z,FAB CE (SES RP1),FAB (FIR),4302,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-03T00:00:00Z,FAB CE (SES RP2),FAB (FIR),4769,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-03T00:00:00Z,FABEC,FAB (FIR),13774,33953,0,4363,0,0,10,0,0,0,797,25634,0,3149,0,0,0,0,1385,767
2016,1,JAN,2016-01-03T00:00:00Z,Finland,COUNTRY (FIR),588,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-03T00:00:00Z,France,COUNTRY (FIR),7787,28128,0,2289,0,0,0,0,0,0,797,25042,0,0,0,0,0,0,1024,633
2016,1,JAN,2016-01-03T00:00:00Z,Georgia,COUNTRY (FIR),327,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-03T00:00:00Z,Germany,COUNTRY (FIR),7270,3536,0,0,0,0,0,0,0,0,0,592,0,2944,0,0,0,0,230,78
2016,1,JAN,2016-01-03T00:00:00Z,Greece,COUNTRY (FIR),1446,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-03T00:00:00Z,Hungary,COUNTRY (FIR),1763,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-03T00:00:00Z,Ireland,COUNTRY (FIR),1203,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-03T00:00:00Z,Italy,COUNTRY (FIR),4149,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-03T00:00:00Z,Latvia,COUNTRY (FIR),591,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-03T00:00:00Z,Lithuania,COUNTRY (FIR),668,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-03T00:00:00Z,Malta,COUNTRY (FIR),276,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-03T00:00:00Z,Moldova,COUNTRY (FIR),91,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-03T00:00:00Z,NEFAB,FAB (FIR),2299,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-03T00:00:00Z,Netherlands,COUNTRY (FIR),3081,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0
2016,1,JAN,2016-01-03T00:00:00Z,Norway,COUNTRY (FIR),1338,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-03T00:00:00Z,Poland,COUNTRY (FIR),1806,243,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3
2016,1,JAN,2016-01-03T00:00:00Z,Portugal,COUNTRY (FIR),1887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,JAN,2016-01-03T00:00:00Z,Portugal Continental,COUNTRY (FIR),1593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,JAN,2016-01-03T00:00:00Z,Portugal Santa Maria,COUNTRY (FIR),526,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-03T00:00:00Z,Romania,COUNTRY (FIR),1421,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-03T00:00:00Z,Serbia and Montenegro,COUNTRY (FIR),1438,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-03T00:00:00Z,SES Area (RP2),AREA (FIR),22024,46391,0,9174,0,0,10,0,0,0,7902,25634,0,3336,0,0,335,0,1961,1058
2016,1,JAN,2016-01-03T00:00:00Z,Slovakia,COUNTRY (FIR),1080,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-03T00:00:00Z,Slovenia,COUNTRY (FIR),802,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-03T00:00:00Z,Spain,COUNTRY (FIR),4708,9101,0,1661,0,0,0,0,0,0,7105,0,0,0,0,0,335,0,417,214
2016,1,JAN,2016-01-03T00:00:00Z,Spain Canarias,COUNTRY (FIR),1104,4662,0,0,0,0,0,0,0,0,4662,0,0,0,0,0,0,0,145,112
2016,1,JAN,2016-01-03T00:00:00Z,Spain Continental,COUNTRY (FIR),4437,4439,0,1661,0,0,0,0,0,0,2443,0,0,0,0,0,335,0,272,102
2016,1,JAN,2016-01-03T00:00:00Z,SW FAB,FAB (FIR),4895,9101,0,1661,0,0,0,0,0,0,7105,0,0,0,0,0,335,0,417,214
2016,1,JAN,2016-01-03T00:00:00Z,Sweden,COUNTRY (FIR),1602,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-03T00:00:00Z,Switzerland,COUNTRY (FIR),2991,1260,0,1055,0,0,0,0,0,0,0,0,0,205,0,0,0,0,69,32
2016,1,JAN,2016-01-03T00:00:00Z,The former Yugoslav Republic of Macedonia,COUNTRY (FIR),298,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-03T00:00:00Z,Turkey,COUNTRY (FIR),3359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,JAN,2016-01-03T00:00:00Z,UK-Ireland FAB,FAB (FIR),5918,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-03T00:00:00Z,UK Continental,COUNTRY (FIR),5844,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-03T00:00:00Z,UK Oceanic,COUNTRY (FIR),1259,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-03T00:00:00Z,Ukraine,COUNTRY (FIR),426,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-03T00:00:00Z,United Kingdom,COUNTRY (FIR),6074,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-04T00:00:00Z,Albania,COUNTRY (FIR),343,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-04T00:00:00Z,Armenia,COUNTRY (FIR),89,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-04T00:00:00Z,Austria,COUNTRY (FIR),2491,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-04T00:00:00Z,Baltic FAB,FAB (FIR),2013,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
2016,1,JAN,2016-01-04T00:00:00Z,Belgium,COUNTRY (FIR),2952,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-04T00:00:00Z,BLUE MED FAB,FAB (FIR),4966,828,0,426,0,0,0,0,0,0,0,0,0,402,0,0,0,0,52,26
2016,1,JAN,2016-01-04T00:00:00Z,Bosnia and Herzegovina,COUNTRY (FIR),605,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-04T00:00:00Z,Bulgaria,COUNTRY (FIR),1592,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-04T00:00:00Z,Croatia,COUNTRY (FIR),965,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-04T00:00:00Z,Cyprus,COUNTRY (FIR),775,828,0,426,0,0,0,0,0,0,0,0,0,402,0,0,0,0,52,26
2016,1,JAN,2016-01-04T00:00:00Z,Czech Republic,COUNTRY (FIR),1817,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-04T00:00:00Z,DANUBE FAB,FAB (FIR),1962,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-04T00:00:00Z,Denmark,COUNTRY (FIR),1559,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-04T00:00:00Z,DK-SE FAB,FAB (FIR),2412,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-04T00:00:00Z,Estonia,COUNTRY (FIR),497,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-04T00:00:00Z,FAB CE,FAB (FIR),4432,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-04T00:00:00Z,FAB CE (SES RP1),FAB (FIR),4066,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-04T00:00:00Z,FAB CE (SES RP2),FAB (FIR),4421,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-04T00:00:00Z,FABEC,FAB (FIR),13287,13145,0,303,0,0,0,0,176,0,0,12666,0,0,0,0,0,0,739,340
2016,1,JAN,2016-01-04T00:00:00Z,Finland,COUNTRY (FIR),628,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-04T00:00:00Z,France,COUNTRY (FIR),6939,12936,0,270,0,0,0,0,0,0,0,12666,0,0,0,0,0,0,720,336
2016,1,JAN,2016-01-04T00:00:00Z,Georgia,COUNTRY (FIR),303,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-04T00:00:00Z,Germany,COUNTRY (FIR),7203,209,0,33,0,0,0,0,176,0,0,0,0,0,0,0,0,0,19,4
2016,1,JAN,2016-01-04T00:00:00Z,Greece,COUNTRY (FIR),1231,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-04T00:00:00Z,Hungary,COUNTRY (FIR),1722,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-04T00:00:00Z,Ireland,COUNTRY (FIR),1292,,,,,,,,,,,,,,,,,,,
2016,1,JAN,2016-01-04T00:00:00Z,Italy,COUNTRY (FIR),3692,,,,,,,,,,,,,,,,,,,
