YEAR,MONTH_NUM,MONTH_MON,FLT_DATE,ENTITY_NAME,ENTITY_TYPE,FLT_ERT_1,DLY_ERT_1,DLY_ERT_A_1,DLY_ERT_C_1,DLY_ERT_D_1,DLY_ERT_E_1,DLY_ERT_G_1,DLY_ERT_I_1,DLY_ERT_M_1,DLY_ERT_N_1,DLY_ERT_O_1,DLY_ERT_P_1,DLY_ERT_R_1,DLY_ERT_S_1,DLY_ERT_T_1,DLY_ERT_V_1,DLY_ERT_W_1,DLY_ERT_NA_1,FLT_ERT_1_DLY,FLT_ERT_1_DLY_15
2019,1,JAN,2019-01-01T00:00:00Z,FAB CE (SES RP2),FAB (FIR),4162,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-01T00:00:00Z,FABEC,FAB (FIR),11563,3785,0,2177,0,0,0,0,0,0,0,0,0,1608,0,0,0,0,401,62
2019,1,JAN,2019-01-01T00:00:00Z,Finland,COUNTRY (FIR),582,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-01T00:00:00Z,France,COUNTRY (FIR),6390,1430,0,71,0,0,0,0,0,0,0,0,0,1359,0,0,0,0,153,21
2019,1,JAN,2019-01-01T00:00:00Z,Georgia,COUNTRY (FIR),341,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-01T00:00:00Z,Germany,COUNTRY (FIR),6039,1750,0,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,27
2019,1,JAN,2019-01-01T00:00:00Z,Greece,COUNTRY (FIR),1239,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-01T00:00:00Z,Hungary,COUNTRY (FIR),1649,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-01T00:00:00Z,Ireland,COUNTRY (FIR),1146,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-01T00:00:00Z,Italy,COUNTRY (FIR),3388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,JAN,2019-01-01T00:00:00Z,Latvia,COUNTRY (FIR),608,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-01T00:00:00Z,Lithuania,COUNTRY (FIR),618,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-01T00:00:00Z,Malta,COUNTRY (FIR),268,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-01T00:00:00Z,Moldova,COUNTRY (FIR),86,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-01T00:00:00Z,NEFAB,FAB (FIR),2137,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-01T00:00:00Z,Netherlands,COUNTRY (FIR),2819,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-01T00:00:00Z,North Macedonia,COUNTRY (FIR),296,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-01T00:00:00Z,Norway,COUNTRY (FIR),1137,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-01T00:00:00Z,Poland,COUNTRY (FIR),1810,111,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
2019,1,JAN,2019-01-01T00:00:00Z,Portugal,COUNTRY (FIR),1732,206,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,13,4
2019,1,JAN,2019-01-01T00:00:00Z,Portugal Continental,COUNTRY (FIR),1555,206,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,13,4
2019,1,JAN,2019-01-01T00:00:00Z,Portugal Santa Maria,COUNTRY (FIR),338,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-01T00:00:00Z,Romania,COUNTRY (FIR),1365,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-01T00:00:00Z,Serbia and Montenegro,COUNTRY (FIR),1216,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-01T00:00:00Z,SES Area (RP2),AREA (FIR),18835,5877,0,4063,0,0,0,0,0,0,0,0,0,1608,206,0,0,0,513,117
2019,1,JAN,2019-01-01T00:00:00Z,Slovakia,COUNTRY (FIR),1052,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-01T00:00:00Z,Slovenia,COUNTRY (FIR),703,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-01T00:00:00Z,Spain,COUNTRY (FIR),4388,1129,0,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,32
2019,1,JAN,2019-01-01T00:00:00Z,Spain Canarias,COUNTRY (FIR),935,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-01T00:00:00Z,Spain Continental,COUNTRY (FIR),4106,1129,0,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,32
2019,1,JAN,2019-01-01T00:00:00Z,SW FAB,FAB (FIR),4575,1335,0,1129,0,0,0,0,0,0,0,0,0,0,206,0,0,0,54,36
2019,1,JAN,2019-01-01T00:00:00Z,Sweden,COUNTRY (FIR),1647,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-01T00:00:00Z,Switzerland,COUNTRY (FIR),2125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,JAN,2019-01-01T00:00:00Z,Turkey,COUNTRY (FIR),3217,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-01T00:00:00Z,UK-Ireland FAB,FAB (FIR),4938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,JAN,2019-01-01T00:00:00Z,UK Continental,COUNTRY (FIR),4859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,JAN,2019-01-01T00:00:00Z,UK Oceanic,COUNTRY (FIR),1012,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-01T00:00:00Z,Ukraine,COUNTRY (FIR),478,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-01T00:00:00Z,United Kingdom,COUNTRY (FIR),5047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,JAN,2019-01-02T00:00:00Z,Albania,COUNTRY (FIR),411,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-02T00:00:00Z,Armenia,COUNTRY (FIR),159,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-02T00:00:00Z,Austria,COUNTRY (FIR),2986,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-02T00:00:00Z,Baltic FAB,FAB (FIR),2445,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-02T00:00:00Z,Belgium,COUNTRY (FIR),3068,378,0,0,0,0,0,0,237,0,0,0,0,141,0,0,0,0,39,8
2019,1,JAN,2019-01-02T00:00:00Z,BLUE MED FAB,FAB (FIR),5929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,JAN,2019-01-02T00:00:00Z,Bosnia and Herzegovina,COUNTRY (FIR),840,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-02T00:00:00Z,Bulgaria,COUNTRY (FIR),1911,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-02T00:00:00Z,Croatia,COUNTRY (FIR),1332,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-02T00:00:00Z,Cyprus,COUNTRY (FIR),985,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-02T00:00:00Z,Czech Republic,COUNTRY (FIR),2137,3736,0,3736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,86
2019,1,JAN,2019-01-02T00:00:00Z,DANUBE FAB,FAB (FIR),2318,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-02T00:00:00Z,Denmark,COUNTRY (FIR),1753,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-02T00:00:00Z,DK-SE FAB,FAB (FIR),2692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,JAN,2019-01-02T00:00:00Z,Estonia,COUNTRY (FIR),569,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-02T00:00:00Z,FAB CE,FAB (FIR),5299,3736,0,3736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,86
2019,1,JAN,2019-01-02T00:00:00Z,FAB CE (SES RP1),FAB (FIR),4804,3736,0,3736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,86
2019,1,JAN,2019-01-02T00:00:00Z,FAB CE (SES RP2),FAB (FIR),5287,3736,0,3736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,86
2019,1,JAN,2019-01-02T00:00:00Z,FABEC,FAB (FIR),14726,13047,0,5734,0,0,0,0,237,0,0,0,0,5281,0,0,1795,0,919,326
2019,1,JAN,2019-01-02T00:00:00Z,Finland,COUNTRY (FIR),728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,JAN,2019-01-02T00:00:00Z,France,COUNTRY (FIR),7783,5324,0,184,0,0,0,0,0,0,0,0,0,5140,0,0,0,0,370,137
2019,1,JAN,2019-01-02T00:00:00Z,Georgia,COUNTRY (FIR),383,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-02T00:00:00Z,Germany,COUNTRY (FIR),8068,7345,0,5550,0,0,0,0,0,0,0,0,0,0,0,0,1795,0,510,181
2019,1,JAN,2019-01-02T00:00:00Z,Greece,COUNTRY (FIR),1590,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-02T00:00:00Z,Hungary,COUNTRY (FIR),1994,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-02T00:00:00Z,Ireland,COUNTRY (FIR),1422,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-02T00:00:00Z,Italy,COUNTRY (FIR),4322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,JAN,2019-01-02T00:00:00Z,Latvia,COUNTRY (FIR),707,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-02T00:00:00Z,Lithuania,COUNTRY (FIR),701,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-02T00:00:00Z,Malta,COUNTRY (FIR),330,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-02T00:00:00Z,Moldova,COUNTRY (FIR),127,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-02T00:00:00Z,NEFAB,FAB (FIR),3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,JAN,2019-01-02T00:00:00Z,Netherlands,COUNTRY (FIR),3361,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-02T00:00:00Z,North Macedonia,COUNTRY (FIR),356,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-02T00:00:00Z,Norway,COUNTRY (FIR),1790,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-02T00:00:00Z,Poland,COUNTRY (FIR),2212,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-02T00:00:00Z,Portugal,COUNTRY (FIR),1941,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2019,1,JAN,2019-01-02T00:00:00Z,Portugal Continental,COUNTRY (FIR),1719,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2019,1,JAN,2019-01-02T00:00:00Z,Portugal Santa Maria,COUNTRY (FIR),420,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-02T00:00:00Z,Romania,COUNTRY (FIR),1593,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-02T00:00:00Z,Serbia and Montenegro,COUNTRY (FIR),1546,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-02T00:00:00Z,SES Area (RP2),AREA (FIR),24624,19616,0,12303,0,0,0,0,237,0,0,0,0,5281,0,0,1795,0,1345,473
2019,1,JAN,2019-01-02T00:00:00Z,Slovakia,COUNTRY (FIR),1186,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-02T00:00:00Z,Slovenia,COUNTRY (FIR),909,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-02T00:00:00Z,Spain,COUNTRY (FIR),5108,2810,0,2810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,61
2019,1,JAN,2019-01-02T00:00:00Z,Spain Canarias,COUNTRY (FIR),1093,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-02T00:00:00Z,Spain Continental,COUNTRY (FIR),4770,2810,0,2810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,61
2019,1,JAN,2019-01-02T00:00:00Z,SW FAB,FAB (FIR),5303,2833,0,2833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,61
2019,1,JAN,2019-01-02T00:00:00Z,Sweden,COUNTRY (FIR),2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,JAN,2019-01-02T00:00:00Z,Switzerland,COUNTRY (FIR),2765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,JAN,2019-01-02T00:00:00Z,Turkey,COUNTRY (FIR),3540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,JAN,2019-01-02T00:00:00Z,UK-Ireland FAB,FAB (FIR),6213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,JAN,2019-01-02T00:00:00Z,UK Continental,COUNTRY (FIR),6134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,JAN,2019-01-02T00:00:00Z,UK Oceanic,COUNTRY (FIR),1154,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-02T00:00:00Z,Ukraine,COUNTRY (FIR),670,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-02T00:00:00Z,United Kingdom,COUNTRY (FIR),6328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,JAN,2019-01-03T00:00:00Z,Albania,COUNTRY (FIR),388,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-03T00:00:00Z,Armenia,COUNTRY (FIR),194,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-03T00:00:00Z,Austria,COUNTRY (FIR),2879,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-03T00:00:00Z,Baltic FAB,FAB (FIR),2509,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-03T00:00:00Z,Belgium,COUNTRY (FIR),3085,1399,0,0,0,0,0,0,1399,0,0,0,0,0,0,0,0,0,117,23
2019,1,JAN,2019-01-03T00:00:00Z,BLUE MED FAB,FAB (FIR),5850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,JAN,2019-01-03T00:00:00Z,Bosnia and Herzegovina,COUNTRY (FIR),840,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-03T00:00:00Z,Bulgaria,COUNTRY (FIR),2028,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-03T00:00:00Z,Croatia,COUNTRY (FIR),1296,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-03T00:00:00Z,Cyprus,COUNTRY (FIR),1069,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-03T00:00:00Z,Czech Republic,COUNTRY (FIR),2073,415,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,8
2019,1,JAN,2019-01-03T00:00:00Z,DANUBE FAB,FAB (FIR),2458,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-03T00:00:00Z,Denmark,COUNTRY (FIR),1633,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-03T00:00:00Z,DK-SE FAB,FAB (FIR),2637,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-03T00:00:00Z,Estonia,COUNTRY (FIR),597,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-03T00:00:00Z,FAB CE,FAB (FIR),5223,415,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,8
2019,1,JAN,2019-01-03T00:00:00Z,FAB CE (SES RP1),FAB (FIR),4771,415,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,8
2019,1,JAN,2019-01-03T00:00:00Z,FAB CE (SES RP2),FAB (FIR),5216,415,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,8
2019,1,JAN,2019-01-03T00:00:00Z,FABEC,FAB (FIR),14922,10577,0,4988,0,0,0,0,1908,0,0,0,0,3681,0,0,0,0,896,201
2019,1,JAN,2019-01-03T00:00:00Z,Finland,COUNTRY (FIR),708,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-03T00:00:00Z,France,COUNTRY (FIR),7896,1855,0,1850,0,0,0,0,0,0,0,0,0,5,0,0,0,0,165,33
2019,1,JAN,2019-01-03T00:00:00Z,Georgia,COUNTRY (FIR),398,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-03T00:00:00Z,Germany,COUNTRY (FIR),7993,7215,0,3138,0,0,0,0,509,0,0,0,0,3568,0,0,0,0,608,142
2019,1,JAN,2019-01-03T00:00:00Z,Greece,COUNTRY (FIR),1545,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-03T00:00:00Z,Hungary,COUNTRY (FIR),2075,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-03T00:00:00Z,Ireland,COUNTRY (FIR),1428,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-03T00:00:00Z,Italy,COUNTRY (FIR),4159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,JAN,2019-01-03T00:00:00Z,Latvia,COUNTRY (FIR),736,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-03T00:00:00Z,Lithuania,COUNTRY (FIR),784,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-03T00:00:00Z,Malta,COUNTRY (FIR),306,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-03T00:00:00Z,Moldova,COUNTRY (FIR),109,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-03T00:00:00Z,NEFAB,FAB (FIR),2928,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-03T00:00:00Z,Netherlands,COUNTRY (FIR),3384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,JAN,2019-01-03T00:00:00Z,North Macedonia,COUNTRY (FIR),365,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-03T00:00:00Z,Norway,COUNTRY (FIR),1667,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-03T00:00:00Z,Poland,COUNTRY (FIR),2212,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-03T00:00:00Z,Portugal,COUNTRY (FIR),2036,2119,0,1,0,0,0,0,0,0,0,0,0,1218,900,0,0,0,119,60
2019,1,JAN,2019-01-03T00:00:00Z,Portugal Continental,COUNTRY (FIR),1783,2119,0,1,0,0,0,0,0,0,0,0,0,1218,900,0,0,0,119,60
2019,1,JAN,2019-01-03T00:00:00Z,Portugal Santa Maria,COUNTRY (FIR),481,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-03T00:00:00Z,Romania,COUNTRY (FIR),1737,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-03T00:00:00Z,Serbia and Montenegro,COUNTRY (FIR),1496,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-03T00:00:00Z,SES Area (RP2),AREA (FIR),25080,15173,0,7466,0,0,0,0,1908,0,0,0,0,4899,900,0,0,0,1167,315
2019,1,JAN,2019-01-03T00:00:00Z,Slovakia,COUNTRY (FIR),1256,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-03T00:00:00Z,Slovenia,COUNTRY (FIR),871,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-03T00:00:00Z,Spain,COUNTRY (FIR),5113,2062,0,2062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,46
2019,1,JAN,2019-01-03T00:00:00Z,Spain Canarias,COUNTRY (FIR),1071,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-03T00:00:00Z,Spain Continental,COUNTRY (FIR),4750,2062,0,2062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,46
2019,1,JAN,2019-01-03T00:00:00Z,SW FAB,FAB (FIR),5309,4181,0,2063,0,0,0,0,0,0,0,0,0,1218,900,0,0,0,236,106
2019,1,JAN,2019-01-03T00:00:00Z,Sweden,COUNTRY (FIR),1980,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-03T00:00:00Z,Switzerland,COUNTRY (FIR),2712,108,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,6,3
2019,1,JAN,2019-01-03T00:00:00Z,Turkey,COUNTRY (FIR),3619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,JAN,2019-01-03T00:00:00Z,UK-Ireland FAB,FAB (FIR),6618,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-03T00:00:00Z,UK Continental,COUNTRY (FIR),6512,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-03T00:00:00Z,UK Oceanic,COUNTRY (FIR),1271,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-03T00:00:00Z,Ukraine,COUNTRY (FIR),634,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-03T00:00:00Z,United Kingdom,COUNTRY (FIR),6743,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-04T00:00:00Z,Albania,COUNTRY (FIR),443,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-04T00:00:00Z,Armenia,COUNTRY (FIR),189,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-04T00:00:00Z,Austria,COUNTRY (FIR),2981,480,0,0,0,0,0,0,0,0,0,0,0,480,0,0,0,0,45,8
2019,1,JAN,2019-01-04T00:00:00Z,Baltic FAB,FAB (FIR),2527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,JAN,2019-01-04T00:00:00Z,Belgium,COUNTRY (FIR),3202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,JAN,2019-01-04T00:00:00Z,BLUE MED FAB,FAB (FIR),5951,441,0,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,13
2019,1,JAN,2019-01-04T00:00:00Z,Bosnia and Herzegovina,COUNTRY (FIR),869,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-04T00:00:00Z,Bulgaria,COUNTRY (FIR),2007,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-04T00:00:00Z,Croatia,COUNTRY (FIR),1364,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-04T00:00:00Z,Cyprus,COUNTRY (FIR),864,441,0,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,13
2019,1,JAN,2019-01-04T00:00:00Z,Czech Republic,COUNTRY (FIR),2205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,JAN,2019-01-04T00:00:00Z,DANUBE FAB,FAB (FIR),2499,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-04T00:00:00Z,Denmark,COUNTRY (FIR),1648,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-04T00:00:00Z,DK-SE FAB,FAB (FIR),2591,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-04T00:00:00Z,Estonia,COUNTRY (FIR),579,,,,,,,,,,,,,,,,,,,
2019,1,JAN,2019-01-04T00:00:00Z,FAB CE,FAB (FIR),5463,1065,0,0,0,0,0,0,0,0,0,0,0,1065,0,0,0,0,84,24
2019,1,JAN,2019-01-04T00:00:00Z,FAB CE (SES RP1),FAB (FIR),4974,1065,0,0,0,0,0,0,0,0,0,0,0,1065,0,0,0,0,84,24
2019,1,JAN,2019-01-04T00:00:00Z,FAB CE (SES RP2),FAB (FIR),5448,1065,0,0,0,0,0,0,0,0,0,0,0,1065,0,0,0,0,84,24
2019,1,JAN,2019-01-04T00:00:00Z,FABEC,FAB (FIR),15314,9597,0,3188,0,0,0,0,788,0,0,0,0,5621,0,0,0,0,726,228
2019,1,JAN,2019-01-04T00:00:00Z,Finland,COUNTRY (FIR),729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,JAN,2019-01-04T00:00:00Z,France,COUNTRY (FIR),8122,1643,0,390,0,0,0,0,0,0,0,0,0,1253,0,0,0,0,143,38
2019,1,JAN,2019-01-04T00:00:00Z,Georgia,COUNTRY (FIR),404,,,,,,,,,,,,,,,,,,,
