YEAR,MONTH_NUM,MONTH_MON,FLT_DATE,ENTITY_NAME,ENTITY_TYPE,FLT_ERT_1,DLY_ERT_1,DLY_ERT_A_1,DLY_ERT_C_1,DLY_ERT_D_1,DLY_ERT_E_1,DLY_ERT_G_1,DLY_ERT_I_1,DLY_ERT_M_1,DLY_ERT_N_1,DLY_ERT_O_1,DLY_ERT_P_1,DLY_ERT_R_1,DLY_ERT_S_1,DLY_ERT_T_1,DLY_ERT_V_1,DLY_ERT_W_1,DLY_ERT_NA_1,FLT_ERT_1_DLY,FLT_ERT_1_DLY_15
2023,1,JAN,2023-01-02T00:00:00Z,FAB CE (SES RP1),FAB (FIR),4511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,JAN,2023-01-02T00:00:00Z,FAB CE (SES RP2),FAB (FIR),5065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,JAN,2023-01-02T00:00:00Z,FABEC,FAB (FIR),13557,9440,0,3129,0,0,0,0,770,0,0,0,0,5541,0,0,0,0,662,235
2023,1,JAN,2023-01-02T00:00:00Z,Finland,COUNTRY (FIR),629,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-02T00:00:00Z,France,COUNTRY (FIR),7798,8250,0,2709,0,0,0,0,0,0,0,0,0,5541,0,0,0,0,560,212
2023,1,JAN,2023-01-02T00:00:00Z,Georgia,COUNTRY (FIR),470,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-02T00:00:00Z,Germany,COUNTRY (FIR),6605,1185,0,415,0,0,0,0,770,0,0,0,0,0,0,0,0,0,101,23
2023,1,JAN,2023-01-02T00:00:00Z,Greece,COUNTRY (FIR),1812,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-02T00:00:00Z,Hungary,COUNTRY (FIR),2070,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-02T00:00:00Z,Iceland,COUNTRY (FIR),307,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-02T00:00:00Z,Ireland,COUNTRY (FIR),1372,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-02T00:00:00Z,Italy,COUNTRY (FIR),4410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,JAN,2023-01-02T00:00:00Z,Latvia,COUNTRY (FIR),481,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-02T00:00:00Z,Lithuania,COUNTRY (FIR),456,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-02T00:00:00Z,Malta,COUNTRY (FIR),294,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-02T00:00:00Z,Moldova,COUNTRY (FIR),51,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-02T00:00:00Z,NEFAB,FAB (FIR),2375,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-02T00:00:00Z,Netherlands,COUNTRY (FIR),2877,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023,1,JAN,2023-01-02T00:00:00Z,North Macedonia,COUNTRY (FIR),466,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-02T00:00:00Z,Norway,COUNTRY (FIR),1553,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-02T00:00:00Z,Poland,COUNTRY (FIR),1547,26,0,21,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,1
2023,1,JAN,2023-01-02T00:00:00Z,Portugal,COUNTRY (FIR),2123,912,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,22
2023,1,JAN,2023-01-02T00:00:00Z,Portugal Continental,COUNTRY (FIR),1901,912,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,22
2023,1,JAN,2023-01-02T00:00:00Z,Portugal Santa Maria,COUNTRY (FIR),447,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-02T00:00:00Z,Romania,COUNTRY (FIR),1571,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-02T00:00:00Z,SES Area (RP2),AREA (FIR),22418,16059,0,8810,0,0,0,0,770,0,0,0,0,5546,0,0,933,0,1076,415
2023,1,JAN,2023-01-02T00:00:00Z,SW FAB,FAB (FIR),5435,6593,0,5660,0,0,0,0,0,0,0,0,0,0,0,0,933,0,410,179
2023,1,JAN,2023-01-02T00:00:00Z,Serbia/Montenegro,COUNTRY (FIR),1755,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-02T00:00:00Z,Slovakia,COUNTRY (FIR),1006,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-02T00:00:00Z,Slovenia,COUNTRY (FIR),941,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-02T00:00:00Z,Spain,COUNTRY (FIR),5215,5681,0,4748,0,0,0,0,0,0,0,0,0,0,0,0,933,0,352,157
2023,1,JAN,2023-01-02T00:00:00Z,Spain Canaries,COUNTRY (FIR),1127,1329,0,1329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,41
2023,1,JAN,2023-01-02T00:00:00Z,Spain Continental,COUNTRY (FIR),4873,4352,0,3419,0,0,0,0,0,0,0,0,0,0,0,0,933,0,289,116
2023,1,JAN,2023-01-02T00:00:00Z,Sweden,COUNTRY (FIR),1601,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-02T00:00:00Z,Switzerland,COUNTRY (FIR),2660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,JAN,2023-01-02T00:00:00Z,Türkiye,COUNTRY (FIR),3564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,JAN,2023-01-02T00:00:00Z,UK Continental,COUNTRY (FIR),5812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,JAN,2023-01-02T00:00:00Z,UK Oceanic,COUNTRY (FIR),1219,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-02T00:00:00Z,UK-Ireland FAB,FAB (FIR),5906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,JAN,2023-01-02T00:00:00Z,United Kingdom,COUNTRY (FIR),6018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,JAN,2023-01-03T00:00:00Z,Albania,COUNTRY (FIR),526,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-03T00:00:00Z,Armenia,COUNTRY (FIR),228,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-03T00:00:00Z,Austria,COUNTRY (FIR),2916,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-03T00:00:00Z,BLUE MED FAB,FAB (FIR),5398,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-03T00:00:00Z,Baltic FAB,FAB (FIR),1516,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0
2023,1,JAN,2023-01-03T00:00:00Z,Belgium,COUNTRY (FIR),2530,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-03T00:00:00Z,Bosnia and Herzegovina,COUNTRY (FIR),847,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-03T00:00:00Z,Bulgaria,COUNTRY (FIR),1958,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-03T00:00:00Z,Croatia,COUNTRY (FIR),1379,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-03T00:00:00Z,Cyprus,COUNTRY (FIR),969,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-03T00:00:00Z,Czech Republic,COUNTRY (FIR),1410,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-03T00:00:00Z,DANUBE FAB,FAB (FIR),2365,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-03T00:00:00Z,DK-SE FAB,FAB (FIR),1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,JAN,2023-01-03T00:00:00Z,Denmark,COUNTRY (FIR),1272,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-03T00:00:00Z,Estonia,COUNTRY (FIR),312,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-03T00:00:00Z,FAB CE,FAB (FIR),4651,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-03T00:00:00Z,FAB CE (SES RP1),FAB (FIR),4173,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-03T00:00:00Z,FAB CE (SES RP2),FAB (FIR),4639,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-03T00:00:00Z,FABEC,FAB (FIR),12601,2515,0,1803,0,0,0,0,336,0,0,309,0,67,0,0,0,0,269,32
2023,1,JAN,2023-01-03T00:00:00Z,Finland,COUNTRY (FIR),561,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-03T00:00:00Z,France,COUNTRY (FIR),7219,1289,0,950,0,0,0,0,0,0,0,309,0,30,0,0,0,0,126,17
2023,1,JAN,2023-01-03T00:00:00Z,Georgia,COUNTRY (FIR),463,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-03T00:00:00Z,Germany,COUNTRY (FIR),6251,971,0,598,0,0,0,0,336,0,0,0,0,37,0,0,0,0,114,11
2023,1,JAN,2023-01-03T00:00:00Z,Greece,COUNTRY (FIR),1711,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-03T00:00:00Z,Hungary,COUNTRY (FIR),2080,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-03T00:00:00Z,Iceland,COUNTRY (FIR),318,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-03T00:00:00Z,Ireland,COUNTRY (FIR),1307,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-03T00:00:00Z,Italy,COUNTRY (FIR),3879,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-03T00:00:00Z,Latvia,COUNTRY (FIR),415,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-03T00:00:00Z,Lithuania,COUNTRY (FIR),409,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-03T00:00:00Z,Malta,COUNTRY (FIR),260,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-03T00:00:00Z,Moldova,COUNTRY (FIR),63,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-03T00:00:00Z,NEFAB,FAB (FIR),2202,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-03T00:00:00Z,Netherlands,COUNTRY (FIR),2697,97,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3
2023,1,JAN,2023-01-03T00:00:00Z,North Macedonia,COUNTRY (FIR),431,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-03T00:00:00Z,Norway,COUNTRY (FIR),1458,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-03T00:00:00Z,Poland,COUNTRY (FIR),1353,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0
2023,1,JAN,2023-01-03T00:00:00Z,Portugal,COUNTRY (FIR),2037,442,0,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,6
2023,1,JAN,2023-01-03T00:00:00Z,Portugal Continental,COUNTRY (FIR),1802,442,0,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,6
2023,1,JAN,2023-01-03T00:00:00Z,Portugal Santa Maria,COUNTRY (FIR),486,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-03T00:00:00Z,Romania,COUNTRY (FIR),1624,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-03T00:00:00Z,SES Area (RP2),AREA (FIR),21058,3020,0,2299,0,0,0,0,336,0,0,309,0,76,0,0,0,0,329,39
2023,1,JAN,2023-01-03T00:00:00Z,SW FAB,FAB (FIR),5104,496,0,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,7
2023,1,JAN,2023-01-03T00:00:00Z,Serbia/Montenegro,COUNTRY (FIR),1645,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-03T00:00:00Z,Slovakia,COUNTRY (FIR),931,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-03T00:00:00Z,Slovenia,COUNTRY (FIR),893,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-03T00:00:00Z,Spain,COUNTRY (FIR),4915,54,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2023,1,JAN,2023-01-03T00:00:00Z,Spain Canaries,COUNTRY (FIR),1146,54,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2023,1,JAN,2023-01-03T00:00:00Z,Spain Continental,COUNTRY (FIR),4599,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-03T00:00:00Z,Sweden,COUNTRY (FIR),1437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,JAN,2023-01-03T00:00:00Z,Switzerland,COUNTRY (FIR),2248,158,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
2023,1,JAN,2023-01-03T00:00:00Z,Türkiye,COUNTRY (FIR),3544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,JAN,2023-01-03T00:00:00Z,UK Continental,COUNTRY (FIR),5441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,JAN,2023-01-03T00:00:00Z,UK Oceanic,COUNTRY (FIR),1125,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-03T00:00:00Z,UK-Ireland FAB,FAB (FIR),5538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,JAN,2023-01-03T00:00:00Z,United Kingdom,COUNTRY (FIR),5659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,JAN,2023-01-04T00:00:00Z,Albania,COUNTRY (FIR),504,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-04T00:00:00Z,Armenia,COUNTRY (FIR),204,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-04T00:00:00Z,Austria,COUNTRY (FIR),2987,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-04T00:00:00Z,BLUE MED FAB,FAB (FIR),5323,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-04T00:00:00Z,Baltic FAB,FAB (FIR),1530,85,0,0,0,0,0,0,0,0,0,0,0,49,0,0,36,0,6,2
2023,1,JAN,2023-01-04T00:00:00Z,Belgium,COUNTRY (FIR),2583,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-04T00:00:00Z,Bosnia and Herzegovina,COUNTRY (FIR),917,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-04T00:00:00Z,Bulgaria,COUNTRY (FIR),1948,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-04T00:00:00Z,Croatia,COUNTRY (FIR),1425,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-04T00:00:00Z,Cyprus,COUNTRY (FIR),1005,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-04T00:00:00Z,Czech Republic,COUNTRY (FIR),1438,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-04T00:00:00Z,DANUBE FAB,FAB (FIR),2388,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-04T00:00:00Z,DK-SE FAB,FAB (FIR),1988,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-04T00:00:00Z,Denmark,COUNTRY (FIR),1233,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-04T00:00:00Z,Estonia,COUNTRY (FIR),342,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-04T00:00:00Z,FAB CE,FAB (FIR),4731,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-04T00:00:00Z,FAB CE (SES RP1),FAB (FIR),4272,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-04T00:00:00Z,FAB CE (SES RP2),FAB (FIR),4716,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-04T00:00:00Z,FABEC,FAB (FIR),12339,259,0,68,0,0,0,0,171,0,0,0,0,20,0,0,0,0,32,4
2023,1,JAN,2023-01-04T00:00:00Z,Finland,COUNTRY (FIR),594,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-04T00:00:00Z,France,COUNTRY (FIR),6872,63,0,43,0,0,0,0,0,0,0,0,0,20,0,0,0,0,9,1
2023,1,JAN,2023-01-04T00:00:00Z,Georgia,COUNTRY (FIR),478,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-04T00:00:00Z,Germany,COUNTRY (FIR),6213,171,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,19,3
2023,1,JAN,2023-01-04T00:00:00Z,Greece,COUNTRY (FIR),1716,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-04T00:00:00Z,Hungary,COUNTRY (FIR),2108,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-04T00:00:00Z,Iceland,COUNTRY (FIR),363,,,,,,,,,,,,,,,,,,,
2023,1,JAN,2023-01-04T00:00:00Z,Ireland,COUNTRY (FIR),1302,,,,,,,,,,,,,,,,,,,
