YEAR,MONTH_NUM,MONTH_MON,APT_ICAO,APT_NAME,STATE_NAME,TF,VALID_FL,NO_REF,TOTAL_REF_NB_FL,TOTAL_REF_TIME_MIN,TOTAL_ADD_TIME_MIN,COMMENT
2026,01,JAN,EDDM,Munich,Germany,11009,9767,0,9767,112446.145,24541.57167,
2026,01,JAN,EDDN,Nuremberg,Germany,1728,912,17,895,10370.12167,2249.295,
2026,01,JAN,EDDP,Leipzig-Halle,Germany,2531,854,35,819,9227.1075,1680.4425,
2026,01,JAN,EDDR,Saarbruecken,Germany,112,73,34,39,420.94,211.66,
2026,01,JAN,EDDS,Stuttgart,Germany,3124,1992,0,1992,22957.43333,4290.78333,
2026,01,JAN,EDDT,Berlin - Tegel,Germany,,,,,,,NO DATA RECEIVED
2026,01,JAN,EDDV,Hanover,Germany,1699,985,80,905,10412.15667,1968.92667,
2026,01,JAN,EDDW,Bremen,Germany,986,538,19,519,5879.717500000001,1532.1325000000002,
2026,01,JAN,LGAV,Athens,Greece,8823,6554,11,6543,76391.04917,21138.3175,
2026,01,JAN,LHBP,Budapest - Ferihegy,Hungary,4938,3755,94,3661,44119.6025,9328.8475,
2026,01,JAN,BIKF,Keflavik,Iceland,1846,1273,4,1269,13983.42333,2951.64333,
2026,01,JAN,EICK,Cork,Ireland,1622,638,3,635,6975.79333,1492.69,
2026,01,JAN,EIDW,Dublin,Ireland,9338,7579,37,7542,92521.17833,24200.955,
2026,01,JAN,LLBG,Tel Aviv - Ben Gurion International,Israel,,,,,,,NO DATA RECEIVED
2026,01,JAN,LICC,Catania,Italy,2202,1853,57,1796,18489.43917,6059.36083,
2026,01,JAN,LIMC,Milan - Malpensa,Italy,7827,5934,0,5934,67079.11667,20777.31667,
2026,01,JAN,LIME,Bergamo,Italy,3644,2808,11,2797,33427.03333,8398.76667,
2026,01,JAN,LIMF,Torino Caselle,Italy,2081,1505,0,1505,18500.50417,3823.97917,
2026,01,JAN,LIML,Milan - Linate,Italy,4793,4110,0,4110,43669.60417,12492.54583,
2026,01,JAN,LIPE,Bologna,Italy,2577,2028,0,2028,23775.42417,6495.72583,
2026,01,JAN,LIPZ,Venice,Italy,2739,2211,19,2192,22343.95,5061.6,
2026,01,JAN,LIRA,Rome - Ciampino,Italy,1548,1378,16,1362,12711.15333,3134.23,
2026,01,JAN,LIRF,Rome - Fiumicino,Italy,11046,9263,23,9240,100625.9925,27817.77417,
2026,01,JAN,LIRN,Naples,Italy,2458,2024,20,2004,22535.99667,5569.45333,
2026,01,JAN,EVRA,Riga,Latvia,2071,1358,19,1339,14743.43333,3349.25,
2026,01,JAN,EYVI,Vilnius,Lithuania,,,,,,,NO DATA RECEIVED
2026,01,JAN,ELLX,Luxembourg,Luxembourg,2507,1826,0,1826,20947.71667,5399.25,
2026,01,JAN,LMML,Malta,Malta,2809,1878,71,1807,19566.24833,6937.71833,
2026,01,JAN,GMMN,Mohammed V International,Morocco,4339,3237,0,3237,35165.03333,12889.36667,
2026,01,JAN,GMMX,Menara,Morocco,3215,2720,22,2698,27996.585,10270.965,
2026,01,JAN,EHAM,Amsterdam - Schiphol,Netherlands,16336,14287,15,14272,174808.66583,37795.10083,
2026,01,JAN,ENBR,Bergen,Norway,,,,,,,DATA ISSUE
2026,01,JAN,ENGM,Oslo - Gardermoen,Norway,7827,6999,0,6999,83245.21167,20071.77167,
2026,01,JAN,ENVA,Trondheim,Norway,,,,,,,DATA ISSUE
2026,01,JAN,ENZV,Stavanger,Norway,,,,,,,DATA ISSUE
2026,01,JAN,EPWA,Warszawa - Chopina,Poland,7703,6073,27,6046,65488.19417,18986.15583,
2026,01,JAN,LPFR,Faro,Portugal,1307,1141,41,1100,12396.75583,2544.6275,
2026,01,JAN,LPPR,Porto,Portugal,3696,3134,21,3113,37098.3125,10101.3375,
2026,01,JAN,LPPT,Lisbon,Portugal,8677,7206,13,7193,92712.58917,33903.6275,
2026,01,JAN,LROP,Bucharest - Otopeni,Romania,4668,3304,229,3075,32355.01583,7975.20083,
2026,01,JAN,LZIB,Bratislava,Slovakia,991,675,20,655,7240.10417,1565.7125,
2026,01,JAN,LJLJ,Ljubljana,Slovenia,710,567,3,564,6367.54917,1402.53417,
2026,01,JAN,GCFV,Fuerteventura,Spain,2091,1968,1,1967,24427.06667,5471.28333,
2026,01,JAN,GCLP,Gran Canaria,Spain,6003,4712,31,4681,61258.615,14804.31833,
2026,01,JAN,GCRR,Lanzarote,Spain,2873,2674,10,2664,33971.4,6650.75,
2026,01,JAN,GCTS,Tenerife Sur - Reina Sofia,Spain,4056,3607,8,3599,46322.84167,10426.44167,
2026,01,JAN,GCXO,Tenerife North,Spain,3296,1608,0,1608,17152.7,4034.85,
2026,01,JAN,LEAL,Alicante,Spain,3719,3248,106,3142,37381.11583,7496.35083,
2026,01,JAN,LEBB,Bilbao,Spain,1564,1224,0,1224,14702.59417,3661.35583,
2026,01,JAN,LEBL,Barcelona,Spain,12155,10164,397,9767,117186.57667,32733.10667,
2026,01,JAN,LEIB,Ibiza,Spain,1220,706,2,704,7980.55,1777.91667,
2026,01,JAN,LEMD,Madrid - Barajas,Spain,17095,13882,8,13874,160313.03583,41657.73083,
2026,01,JAN,LEMG,Málaga,Spain,5334,4467,139,4328,55744.14333,14831.75667,
2026,01,JAN,LEPA,Palma de Mallorca,Spain,4138,2872,21,2851,34512.31667,5148.13333,
2026,01,JAN,LEVC,Valencia,Spain,2992,2383,0,2383,27551.73333,4654.98333,
2026,01,JAN,LEZL,Sevilla,Spain,2674,2232,0,2232,24926.60833,4927.90833,
2026,01,JAN,ESGG,Göteborg,Sweden,1647,1253,66,1187,12202.53333,3944.66667,
2026,01,JAN,ESSA,Stockholm - Arlanda,Sweden,6961,5745,0,5745,66540.32,14642.58,
2026,01,JAN,LSGG,Geneva,Switzerland,7200,6118,0,6118,72198.85,24739.31667,
2026,01,JAN,LSZH,Zürich,Switzerland,9979,8533,42,8491,101326.16333,27731.72,
2026,01,JAN,LTAI,Antalya,Türkiye,,,,,,,NO DATA RECEIVED
2026,01,JAN,LTFJ,Istanbul - Sabiha Gökçen,Türkiye,,,,,,,NO DATA RECEIVED
2026,01,JAN,LTFM,Istanbul,Türkiye,22498,14794,69,14725,205348.06,74586.27333,
2026,01,JAN,EGBB,Birmingham,United Kingdom,3106,2619,7,2612,32914.21917,6526.23083,
2026,01,JAN,EGCC,Manchester,United Kingdom,6733,5421,34,5387,65407.67583,18185.92417,
2026,01,JAN,EGGD,Bristol,United Kingdom,2204,1792,1,1791,21052.68667,4205.71333,
2026,01,JAN,EGGW,London - Luton,United Kingdom,4614,3793,0,3793,50485.07167,11737.02833,
2026,01,JAN,EGKK,London - Gatwick,United Kingdom,7807,6379,0,6379,81097.33333,17172.15,
2026,01,JAN,EGLC,London - City,United Kingdom,1749,1703,42,1661,20087.82,3652.83,
2026,01,JAN,EGLL,London - Heathrow,United Kingdom,19274,16350,32,16318,229420.36417,99995.73583,
2026,01,JAN,EGNT,Newcastle,United Kingdom,1434,1092,46,1046,11838.050000000001,1793.68333,
2026,01,JAN,EGPD,Aberdeen,United Kingdom,,,,,,,NO DATA RECEIVED
2026,01,JAN,EGPF,Glasgow,United Kingdom,,,,,,,NO DATA RECEIVED
2026,01,JAN,EGPH,Edinburgh,United Kingdom,3856,3222,3,3219,38678.442500000005,6704.0575,
2026,01,JAN,EGSS,London - Stansted,United Kingdom,6861,5398,35,5363,68265.45,12589,
2026,02,FEB,LOWW,Vienna,Austria,7828,6764,0,6764,74870.69083,16451.85917,
2026,02,FEB,EBBR,Brussels,Belgium,7135,5555,296,5259,60602.91583,13246.067500000001,
2026,02,FEB,EBCI,Brussels - Charleroi,Belgium,3054,2167,46,2121,23318.13333,4185.25,
2026,02,FEB,LBSF,Sofia,Bulgaria,2489,1936,32,1904,20129.54667,5486.07,
2026,02,FEB,LDZA,Zagreb,Croatia,1633,1334,0,1334,14917.6675,2960.81583,
2026,02,FEB,LKPR,Prague,Czech Republic,4604,3835,0,3835,44441.4025,10374.18083,
2026,02,FEB,EKCH,Copenhagen - Kastrup,Denmark,9213,7467,356,7111,83627.4825,23847.58417,
2026,02,FEB,EETN,Tallinn,Estonia,1447,766,6,760,8042.1025,1723.06417,
2026,02,FEB,EFHK,Helsinki - Vantaa,Finland,5865,3963,139,3824,41765.50333,10038.84667,
2026,02,FEB,LFBO,Toulouse-Blagnac,France,2304,1940,65,1875,22076.425,4028.70833,
2026,02,FEB,LFLL,Lyon-Saint-Exupéry,France,3477,2868,80,2788,31875.9,5402.35,
2026,02,FEB,LFML,Marseille-Provence,France,3085,2432,93,2339,21344.03,8684.67,
2026,02,FEB,LFMN,Nice-Côte d’Azur,France,3949,3431,98,3333,40897.325,11754.69167,
2026,02,FEB,LFPG,Paris - Charles-de-Gaulle,France,16930,13742,67,13675,184681.20167,36686.74833,
2026,02,FEB,LFPO,Paris - Orly,France,7595,6416,39,6377,81195.015,16435.31833,
2026,02,FEB,LFSB,Bâle-Mulhouse,France,2701,1799,15,1784,21166.920000000002,4718.78,
2026,02,FEB,UGKO,Kutaisi,Georgia,307,150,32,118,1127.09667,237.15332999999998,
2026,02,FEB,UGSB,Batumi,Georgia,209,158,57,101,1107.33333,302.56667,
2026,02,FEB,UGTB,Tbilisi,Georgia,1760,997,89,908,10407.5075,1876.1425000000002,
2026,02,FEB,EDDB,Berlin - Brandenburg,Germany,6176,5312,0,5312,60402.945,13295.03833,
2026,02,FEB,EDDC,Dresden,Germany,327,252,29,223,2397.26083,438.15583,
2026,02,FEB,EDDE,Erfurt,Germany,128,32,32,0,,,NO REF FLIGHT
2026,02,FEB,EDDF,Frankfurt,Germany,14664,12954,129,12825,163788.02583,40689.89083,
2026,02,FEB,EDDG,Muenster-Osnabrueck,Germany,555,202,62,140,1636.63667,429.11333,
2026,02,FEB,EDDH,Hamburg,Germany,3992,3399,54,3345,41253.34667,7020.42,
2026,02,FEB,EDDK,Cologne-Bonn,Germany,3524,1810,86,1724,21582.66333,3509.43667,
2026,02,FEB,EDDL,Dusseldorf,Germany,4696,4009,8,4001,48146.54667,7088.28667,
2026,02,FEB,EDDM,Munich,Germany,10642,9400,0,9400,108226.03,23480.670000000002,
2026,02,FEB,EDDN,Nuremberg,Germany,1574,886,21,865,10194.16,2022.99,
2026,02,FEB,EDDP,Leipzig-Halle,Germany,2461,807,37,770,8717.07,1724.58,
2026,02,FEB,EDDR,Saarbruecken,Germany,124,82,31,51,556.98333,190.56667,
2026,02,FEB,EDDS,Stuttgart,Germany,2934,1930,0,1930,22343.75,3736.01667,
2026,02,FEB,EDDT,Berlin - Tegel,Germany,,,,,,,NO DATA RECEIVED
2026,02,FEB,EDDV,Hanover,Germany,1751,1049,102,947,10901.92167,2270.395,
2026,02,FEB,EDDW,Bremen,Germany,1083,554,55,499,5531.415,1370.4350000000002,
2026,02,FEB,LGAV,Athens,Greece,8337,6171,9,6162,71763.74667,18440.63667,
2026,02,FEB,LHBP,Budapest - Ferihegy,Hungary,4769,3686,52,3634,43634.28,8338.55333,
2026,02,FEB,BIKF,Keflavik,Iceland,1770,1247,14,1233,13417.755000000001,3235.41167,
2026,02,FEB,EICK,Cork,Ireland,1419,613,5,608,6937.68333,1625.21667,
2026,02,FEB,EIDW,Dublin,Ireland,8647,7010,102,6908,84221.28667,24272.78,
2026,02,FEB,LLBG,Tel Aviv - Ben Gurion International,Israel,,,,,,,NO DATA RECEIVED
2026,02,FEB,LICC,Catania,Italy,2267,1912,60,1852,18966.18583,6229.0975,
2026,02,FEB,LIMC,Milan - Malpensa,Italy,8021,6191,0,6191,70154.31,22123.44,
2026,02,FEB,LIME,Bergamo,Italy,3752,2904,24,2880,34511.2375,9008.24583,
2026,02,FEB,LIMF,Torino Caselle,Italy,2039,1506,2,1504,18396.8,3583.05,
2026,02,FEB,LIML,Milan - Linate,Italy,4748,4102,0,4102,43877.03333,13485.6,
2026,02,FEB,LIPE,Bologna,Italy,2479,1955,0,1955,22988.93333,5842.71667,
2026,02,FEB,LIPZ,Venice,Italy,,,,,,,NO DATA RECEIVED
2026,02,FEB,LIRA,Rome - Ciampino,Italy,1471,1290,47,1243,11719.66917,2963.8975,
2026,02,FEB,LIRF,Rome - Fiumicino,Italy,10265,8746,22,8724,95888.19333,27487.12333,
2026,02,FEB,LIRN,Naples,Italy,2387,1978,16,1962,22211.5275,5795.7225,
2026,02,FEB,EVRA,Riga,Latvia,1930,1291,20,1271,13847.6375,2946.97917,
2026,02,FEB,EYVI,Vilnius,Lithuania,,,,,,,NO DATA RECEIVED
2026,02,FEB,ELLX,Luxembourg,Luxembourg,2612,1911,0,1911,21975.93833,5233.945000000001,
2026,02,FEB,LMML,Malta,Malta,2956,1945,78,1867,20177.90917,8800.907500000001,
2026,02,FEB,GMMN,Mohammed V International,Morocco,3654,2745,0,2745,30110.24167,10912.90833,
2026,02,FEB,GMMX,Menara,Morocco,3171,2755,20,2735,28544.30417,10951.47917,
2026,02,FEB,EHAM,Amsterdam - Schiphol,Netherlands,16903,15048,33,15015,181763.14,39088.47667,
2026,02,FEB,ENBR,Bergen,Norway,,,,,,,DATA ISSUE
2026,02,FEB,ENGM,Oslo - Gardermoen,Norway,7462,6610,0,6610,79511.0975,17797.33583,
2026,02,FEB,ENVA,Trondheim,Norway,,,,,,,DATA ISSUE
2026,02,FEB,ENZV,Stavanger,Norway,,,,,,,DATA ISSUE
2026,02,FEB,EPWA,Warszawa - Chopina,Poland,7183,5713,34,5679,62303.76667,21759.61667,
2026,02,FEB,LPFR,Faro,Portugal,1395,1237,34,1203,13524.22083,2632.17917,
2026,02,FEB,LPPR,Porto,Portugal,3671,3109,8,3101,37241.90417,10837.3625,
2026,02,FEB,LPPT,Lisbon,Portugal,8158,6744,14,6730,86504.44,36832.69333,
2026,02,FEB,LROP,Bucharest - Otopeni,Romania,4237,2992,12,2980,31074.16167,8192.68833,
2026,02,FEB,LZIB,Bratislava,Slovakia,1043,641,17,624,6947.395,1484.72167,
2026,02,FEB,LJLJ,Ljubljana,Slovenia,785,587,4,583,6598.04333,1316.84,
2026,02,FEB,GCFV,Fuerteventura,Spain,2021,1899,2,1897,23735.38667,5198.89667,
2026,02,FEB,GCLP,Gran Canaria,Spain,5662,4426,12,4414,57876.70667,15387.59333,
2026,02,FEB,GCRR,Lanzarote,Spain,2737,2566,4,2562,33009.48917,5689.91083,
2026,02,FEB,GCTS,Tenerife Sur - Reina Sofia,Spain,3824,3409,10,3399,42931.86667,10581.78333,
2026,02,FEB,GCXO,Tenerife North,Spain,3259,1528,1,1527,16598.495,3794.355,
2026,02,FEB,LEAL,Alicante,Spain,3972,3488,102,3386,40154.665,8968.70167,
2026,02,FEB,LEBB,Bilbao,Spain,1481,1160,0,1160,13888.1125,3209.72083,
2026,02,FEB,LEBL,Barcelona,Spain,12155,10017,215,9802,115978.04333,36287.60667,
2026,02,FEB,LEIB,Ibiza,Spain,1176,690,5,685,7646.58333,1757.25,
2026,02,FEB,LEMD,Madrid - Barajas,Spain,16141,13068,6,13062,155164.9975,42150.1025,
2026,02,FEB,LEMG,Málaga,Spain,5501,4611,122,4489,57649.33333,17358.4,
2026,02,FEB,LEPA,Palma de Mallorca,Spain,4320,3134,18,3116,36567.78667,5405.01333,
2026,02,FEB,LEVC,Valencia,Spain,3002,2401,0,2401,27892.1625,5703.75417,
2026,02,FEB,LEZL,Sevilla,Spain,2818,2364,0,2364,26231.63167,5209.285,
2026,02,FEB,ESGG,Göteborg,Sweden,1679,1274,63,1211,12521.75833,3773.675,
2026,02,FEB,ESSA,Stockholm - Arlanda,Sweden,7060,5871,29,5842,69023.2975,13459.13583,
2026,02,FEB,LSGG,Geneva,Switzerland,6887,5891,0,5891,69715.53583,22064.7975,
2026,02,FEB,LSZH,Zürich,Switzerland,9384,8144,1,8143,99128.95333,28392.03,
2026,02,FEB,LTAI,Antalya,Türkiye,,,,,,,NO DATA RECEIVED
2026,02,FEB,LTFJ,Istanbul - Sabiha Gökçen,Türkiye,,,,,,,NO DATA RECEIVED
2026,02,FEB,LTFM,Istanbul,Türkiye,19715,12849,139,12710,177247.7575,58205.92583,
2026,02,FEB,EGBB,Birmingham,United Kingdom,3225,2757,6,2751,34601.69333,5784.39,
2026,02,FEB,EGCC,Manchester,United Kingdom,6715,5383,5,5378,65340.23333,18787.15,
2026,02,FEB,EGGD,Bristol,United Kingdom,2475,2003,0,2003,23434.72917,4626.5375,
2026,02,FEB,EGGW,London - Luton,United Kingdom,4578,3780,0,3780,50659.38417,13610.1325,
2026,02,FEB,EGKK,London - Gatwick,United Kingdom,8346,6842,0,6842,86301.69,22706.59333,
2026,02,FEB,EGLC,London - City,United Kingdom,1896,1855,51,1804,21175.00667,3921.84333,
2026,02,FEB,EGLL,London - Heathrow,United Kingdom,17732,15575,11,15564,215934.97333,97105.27667,
2026,02,FEB,EGNT,Newcastle,United Kingdom,1417,1094,43,1051,11806.39333,1918.30667,
2026,02,FEB,EGPD,Aberdeen,United Kingdom,,,,,,,NO DATA RECEIVED
2026,02,FEB,EGPF,Glasgow,United Kingdom,,,,,,,NO DATA RECEIVED
2026,02,FEB,EGPH,Edinburgh,United Kingdom,3932,3288,2,3286,39413.86333,7434.40333,
2026,02,FEB,EGSS,London - Stansted,United Kingdom,7108,5705,25,5680,73137.58667,15505.39667,
